,article,target
305,일 청원 나흘 만에 청와대 답변 조건 충족 문재인윤석열 회동에 영향 줄지 주목 다스 자금 횡령과 삼성 뇌물수수 등의 혐의로 기소된 이명박 전 대통령이 년 월 일 오후 서울 서초구 서울중앙지법에서 열린 결심 공판에 출석하기 위해 호송차에서 내려 법정으로 향하고 있다 연합뉴스 대선 직후 정치권에서 거론되고 있는 이명박MB 전 대통령에 대한 사면을 반대하는 내용의 청와대 국민청원이 일 청와대 답변 조건 기준인 만 명 동의를 돌파했다 일 글이 등록된 지 나흘 만이다 청원인은 이 전 대통령은 특정범죄가중처벌 등에 관한 법률상 뇌물수수 등의 혐의로 대법원 유죄 확정 판결을 받으며 현재 수감 중에 있다며 전직 대통령이 수감되고 몇년 지나지 않아 또 사면되는 이런 반복되는 악순환의 고리를 끊기 위해서는 정치부패범죄에 관해서 관용 없는 처벌이 집행돼야 하며 봐주기식 온정주의적 사면을 해서는 안 된다며 사면에 반대했다 이어 일부에서 국민통합 관점에서 사면이 필요하다고 주장하지만 한국갤럽에서 지난해 월에 조사한 여론조사 결과 국민의 가 사면에 반대한다고 나타날 만큼 오히려 국민을 분열시키는 결과를 야기할 수 있다고 덧붙였다 사면 반대 이유로는 박근혜 전 대통령과 달리 건강상 문제가 없으며 반성 또한 하지 않는다는 점을 꼽았다 청원인은 박 전 대통령 사면과는 달리 이 전 대통령은 건강상 문제가 따로 제기되지도 않고 있고 이 전 대통령은 자신의 범죄행위에 대해서 국민에게 반성하는 태도 또한 보이지 않고 있다며 정치 개혁의 관점에서 이 전 대통령의 사면을 강력히 반대하며 다시는 이런 논의가 정치권에서 나오지 않기를 바란다고 밝혔다 이 전 대통령은 자동차 부품회사 다스에서 억 원을 횡령하고 삼성으로부터 다스의 미국 소송비용 억 원을 받은 혐의 등으로 징역 년에 벌금 억 원을 확정받고 수감 중이다 윤석열 대통령 당선인은 애초 일 예정됐던 문재인 대통령과의 첫 회동에서 이 전 대통령에 대한 사면을 요청할 방침이었지만 회동 세부사항 조율 등의 문제로 무산되면서 이 전 대통령의 사면 문제를 확실히 매듭짓지 못했다,2
306,경향신문 김해공항 국제선 부산사이판 노선에 이어 부산괌 노선도 증편이 확정되면서 지역 여행업계가 기지개를 켜고 있다 에어부산 에어부산은 정부의 부산사이판 노선 증편 결정에 따라 지난 일부터 기존 주 회에서 주 회로 증편 운항하고 있다고 일 밝혔다 이에 따라 매주 수일요일 비행기가 뜨면서 이용객들은 일정에 따라 박 일 박 일 여행이 가능해졌다 주 회 운항편 모두 김해국제공항에서 오전 시에 출발해 시간분 동안 비행 후 사이판 국제공항에 도착한다 귀국 편은 현지 공항에서 오후 시분에 출발해 오후 시분 김해공항에 도착한다 에어부산은 월일부터 부산괌 노선을 주 회화토요일로 증편해 운항을 재개한다 주 회 운항편 모두 김해공항에서 오전 시분에 출발하며 오후 시분 현지공항에 도착한다 귀국 편은 현지 공항에서 오후 시분에 출발해 오후 시분 김해공항에 도착한다 비행시간은 시간이다 앞서 에어부산은 지난해 월부터 부산괌 노선을 주 회 운항해왔으나 지난달 오미크론 확산에 따라 중단했다 진에어도 다음달 일 부산괌 노선주 회 화토요일 운항을 재개한다 년 월 중단된 이후 개월 만이다 부산에서 오전 시 출발해 오후 시에 도착하고 괌에서 오후 시분에 출발해 오후 시분에 도착한다 사이판과 괌 모두 도착시간 기준 하루 이내에 영문 신속항원검사 음성확인서 영문 백신접종증명서를 지참하면 격리 없이 입국이 가능하다 이번 운항 재개는 정부의 코로나 백신 접종자 입국 시 격리 의무 면제 결정에 따른 여행 수요 회복세를 반영해 이뤄졌다 여행업계는 해외에서 입국하는 국내 예방접종 완료자에 대한 격리 면제 조치가 시행되면서 다양한 여행 상품 구성이 가능해졌다고 밝혔다 에어부산 관계자는 사이판에 이어 괌 항공편 역시 주 회 운항이 가능해져 김해공항이 차츰 활기를 되찾을 것으로 기대된다고 밝혔다,2
307,공론화계획 없는 데 아쉬움도 표해 윤석열 대통령 당선인이 일 서울 종로구 삼청동 한국금융연수원 별관에 마련된 대통령직인수위원회에서 청와대 대통령 집무실의 용산 국방부 청사 이전 관련 기자회견을 하고 있다 뉴스  News 국회사진취재단 서울뉴스 강수련 기자노선웅 기자  윤석열 대통령 당선인이 일 대통령 집무실인 청와대 용산 이전을 확정하자 시민들의 반응은 엇갈렸다 당장 필요한 일이 아니라는 입장과 소통을 위해 긍정적이라는 입장이다 윤석열 대통령 당선인은 이날 오전 대통령직 인수위원회 사무실이 차려진 서울 종로구 삼청동 한국금융연수원에서 기자회견을 열고 국민들께 불편을 드리는 측면 청와대를 온전히 국민께 개방해 돌려드리는 측면을 고려하면 용산 국방부 청사 이전 결정을 신속히 내리고 추진하는 것이 옳다고 판단한다고 밝혔다 이에 청와대 이전의 효용 등에 비판적인 목소리가 나온다 경기도 수원에 거주하는 전모씨는 남는 집무실을 굳이 많은 돈을 들여서 옮길 필요가 있는지 또 옮기는 과정이 너무 급하게 이뤄지고 있는 게 아닌가 싶다며 충분히 의견을 모은 다음에 해도 되는데 별다른 소통 없이 갑자기 옮기는지 의문이라고 지적했다 서울 강동구에 거주하는 직장인 박모씨는 청와대를 용산으로 이전한다고 큰 차이가 있나 싶다며 현재 청와대든 국방부든 어차피 막혀 있는 것 같은데 소통에 큰 차이가 있을까 싶다고 우려했다 서울 동작구에 거주하는 직장인 이모씨는 국민과 소통하려고 했으면 본인이 공약한 대로 광화문으로 이전하는 게 맞다고 생각한다며 청와대 이전에 대한 깊은 고민이나 철학이 없고 이전을 위한 이전인 것 같다고 말했다 이씨는 윤 당선인이 이전 정부와 다르다는 것을 보여주는 데 너무 매몰돼 있는 것 같다고 덧붙였다 반면 국민 소통과 국정 운영을 위해 용산으로 이전하는 데 대해서 찬성한다는 입장도 있었다 마장동에서 장사하는 자영업자 장모씨는 청와대를 개방해 시민들에게 돌려주겠다는 것이 투명하게 국정 운영하겠다는 뜻으로 보여서 좋다고 생각한다며 발표한 만큼 실제로도 내실있게 직무를 수행해야 한다고 강조했다 서울 성북구에 거주하는 김모씨는 청와대에서 밖으로 나오려는 시도가 국민 소통이 주 목적이라면 용산이 유휴부지가 넓어 적합할 것 같다며 용산역도 가까워서 정부부처가 있는 세종시랑도 가까워서 좋다고 생각한다고 긍정적으로 반응했다 다만 찬성하는 이들도 신중한 공론화 과정이 필요하다고 강조했다 김씨는 지금 당장 실천하는 것은 절대 반대라며 이전을 위한 예산 문제나 국방부 이전 역시 천천히 계획을 세워서 해야 한다고 말했다 경기도에 거주하는 A씨는 청와대 이전을 공약했으니 옮기는 것에 대해서는 찬성하지만 지금처럼 급하게 결정하는 건 바람직하지 않다며 각 지역에 장단점도 있고 직원들 근무나 교통 불편 통신장애 등에 대해서 공론화를 거치고 충분한 설명이 있었어야 한다고 말했다 윤 당선인은 월일 대통령 취임식 직후 바로 용산의 대통령실에서 근무를 시작할 예정이다,2
308,기사내용 요약 영국프랑스독일 등 확진자수 다시 증가세 전환 스텔스 오미크론 방역 완화 면역력 약화 등 원인 추정 우리나라도 BA 검출률 상승세유행 장기화 우려 의료계 유행 진정될 때까지 방역 완화 중단 요구 영국 프랑스 독일의 인구 만명당 코로나 확진자 증가 추이출처  아워월드인데이터 캡처 재판매 및 DB 금지 서울뉴시스 안호균 기자  유럽 주요국에서 정점을 찍고 하향 곡선을 그리던 코로나 확진자 수가 반등하고 있다 방역 조치 완화와 스텔스 오미크론으로 불리는 새 변이BA의 확산 등이 그 이유로 지목되고 있다 이에 따라 우리나라에서도 새 변이의 확산으로 코로나 유행이 정점을 찍고 진정 국면으로 접어드는 시기도 늦어지는게 아니냐는 우려가 나오고 있다 일 통계 사이트 아워월드인데이터에 따르면 영국과 프랑스 독일 등 유럽 주요국에서는 월 초부터 코로나 확진자 수가 반등세로 돌아섰다 독일의 경우 지난 일 인구 만명 당 확진자 수가 명까지 떨어졌다가 다시 반등하기 시작해 지난 일 명까지 상승했다 영국도 만명당 신규 확진자 수가 월 말 명 아래로 떨어졌다가 최근 명까지 올라왔다 프랑스 역시 월 초 명 대 후반에서 지난 일 명까지 높아졌다 올해 초 유행의 정점 때보다는 규모가 적은 수준이지만 이달 들어 확진자 수가 반등 추세를 타고 있다는 점은 분명하다 전문가들은 유럽의 확진자 수가 다시 상승하고 있는 원인을 BA의 유행 방역 완화 백신 또는 기존 감염에 의한 면역력 약화 등으로 꼽고 있다 특히 오미크론 하위 계통 변이인 BA의 유행이 가장 유력한 원인으로 지목되고 있다 일부 코로나 진단 검사에서 나타나지 않아 스텔스 오미크론이라는 별칭이 붙은 BA는 기존 오미크론 변이에 비해 전파력이 배 이상 가량 강한 것으로 알려지고 있다 최근에는 BA의 재감염 가능성이 높을 수 있다는 우려도 나오고 있다 덴마크 국립혈청연구소SSI에서 지난해 월부터 올해 월까지 약 만건의 감염 사례를 분석한 결과 한 사람이 일 간격으로 오미크론 변이에 두 번 감염된 사례는 건이 발견됐다 이 중 명은 BA에 감염된 뒤 BA에 감염된 경우였다 영국에서는 지난해 월부터 올해 월까지 전체 신규 확진자의  가량이 재감염자인 것으로 나타났다 우리나라에서도 BA의 검출률이 점차 높아지고 있어 코로나 유행이 예상보다 더 장기화될 수 있다는 우려도 나온다 한 달 전 에 불과했던 BA 검출률은 현재 까지 높아진 상태다 곧 BA가 우세종이 될 것이라는 전망도 나온다 당초 오미크론 유행은 일 사이에 정점에 달한 뒤 진정 국면에 접어들 것으로 예상됐지만 아직 불확실성이 큰 상황이다 지난 일에는 일일 확진자가 방역 당국의 예측을 크게 뛰어넘는 만명대에 달하기도 했다 오미크론 변이가 계속 다른 변이를 만들어내고 있다는 것도 불안 요소다 외신에 따르면 최근 이스라엘에서는 해외여행 후 귀국한 여행객 명이 기존 오미크론과 스텔스 오미크론이 결합한 새로운 변이에 감염된 것으로 확인됐다 또 미국과 유럽 등에서는 치명률이 높은 델타 변이와 오미크론이 결합한 델타크론 변이가 발견되기도 했다 정재훈 가천대 의대 예방의학과 교수는 모든 바이러스나 감염병의 유행은 파도처럼 오게 된다며 유럽에서는 BA이 빨리 왔기 때문에 다시 올라가는 현상이 먼저 왔다 우리나라도 지금의 유행이 가장 크겠지만 BA의 영향으로 앞으로 중규모 유행이 다시 나타나거나 확진자 수가 오르내리는 현상이 반복될 수 있다고 말했다 이에 따라 의료계에서는 오미크론 유행이 안정화될 때까지 정부가 방역 완화를 한시적으로 중단해야 한다는 의견도 나온다 대한의사협회는 지난 일 정부는 현재 백신 접종률이 높고 오미크론의 치명률이 낮다는 이유만으로 방역을 완화하고 있다며 급속한 환자 증가를 보이는 현 상황에서는 사태가 진정될 때까지 한시적인 방역완화 중지를 강력히 촉구한다고 밝혔다 의협은 코로나 환자 발생률이 치명률 감소를 상회할 정도로 사망자가 급격히 늘고 있다며 현 시점의 사망자 수로도 인구 대비 전 세계 최고 수준이지만 여기엔 짧은 격리기간 해제 후 사망한 사람들은 포함되어 있지 않다 오미크론 감염 후 기저질환의 악화로 인한 사망도 증가하고 있어 현재 집계되는 코로나로 인한 사망자 수는 오히려 과소평가된 것일 수 있다고 강조했다,2
309,동영상 뉴스 앵커 코로나 확진자 급증으로 사망자가 매일 수백 명씩 발생하면서 시신을 화장하는 데도 과부하가 걸리고 있습니다 일부 유족들은 어쩔 수 없이 장례 일정을 늘리거나 다른 지역으로 넘어가 원정 화장을 하는 경우도 늘고 있습니다 현장 연결해 자세한 상황 알아보겠습니다 황윤태 기자 기자 네 인천가족공원 승화원에 나와 있습니다 앵커 주말 아침인데도 화장을 기다리는 대기 줄이 이어져 있다고요 기자 네 이곳 승화원은 일요일인 오늘도 아침 시부터 화장로를 계속 가동하고 있는데요 입구는 화장을 기다리는 유족들로 북적이고 있습니다 최근 이용객이 급증하면서 이곳은 화장로 기를 하루 차례씩 최대한 가동하고 있는데요 예비용 화장로를 제외하고 화장로를 기씩 번갈아가며 사용하면서 매일 백 건 정도씩 화장하고 있습니다 승화원에서 화장되는 시신 가운데 코로나 확진으로 인한 사망자는  정도로 추산됩니다 인천가족공원 측은 코로나 사망자가 늘면서 전체 화장 건수도 증가했다고 설명했습니다 지난달만 해도 이곳 승화원에서 화장하는 확진자 시신은 손에 꼽을 정도였습니다 하지만 확진자가 폭증하면서 사망자도 함께 늘어나 최근에는 코로나 사망자 화장이 하루 건에 달합니다 대기자가 몰리면서 승화원은 화장로 가동 횟수를 하루 번에서 번으로 늘렸지만 오늘 화장 예약을 하더라도 최소 일 정도는 기다려야 하는 상황입니다 화장 일정을 잡기 어렵다 보니 통상 일 만에 끝나는 장례가 일씩 진행되는 경우도 적지 않습니다 보건복지부가 집계한 통계를 보면 일장 비율은 지난 월  월엔 에 달했지만 이달 들어서는 대로 급감했습니다 특히 서울과 대전 세종에서는 일장 비율이 한 자릿수로 뚝 떨어졌습니다 대기 일정이 길어지면서 유족 일부는 다른 지역까지 넘어가는 원정 화장도 하고 있습니다 화장 시설에 과부하가 걸리면서 정부는 공설 화장시설에 대해 하루 가동횟수를 늘리기로 했지만 코로나 사망자가 줄어들지 않는 한 장례 대란은 한동안 이어질 것으로 보입니다 지금까지 인천가족공원 승화원에서 YTN 황윤태입니다  당신의 제보가 뉴스가 됩니다 카카오톡 YTN 검색해 채널 추가 전화  메일 socialytncokr,2
310,확진 만명 주전보다 만명 감소주 만에 일요일 처음 꺾여 스텔스 오미크론 검출률 사회적 거리두기 검사체계 개편 등 변수 일 서울 중구 서울역 앞 신종 코로나바이러스 감염증코로나 선별진료소에서 시민들이 검사를 받기 위해 줄을 서고 있다  News 장수영 기자 서울뉴스 김규빈 기자이영성 기자  전국민 명 중 명꼴로 확진되면서 우리나라도 다른 국가처럼 엔데믹풍토병화에 대한 기대감이 커지고 있다 그러나 일부터 완화된 사회적 거리두기가 적용되는 점 동네 병의원 신속항원검사 시행으로 검사체계가 간소화된 점 새로운 변이가 등장한 점 등을 고려하면 유행 정점이 다소 길어질 것이라는 전망도 나오고 있다 일 질병관리청 중앙방역대책본부에 따르면 이날 시 기준 신종 코로나바이러스 감염증코로나 신규 확진자가 만명 발생했다 신규 확진자는 전날 만명보다 만명 줄었다 사흘 전일 역대 최다치인 만명 발생 이후 감소세를 이어갔다 최근 한 달간 매주 일요일토요일 발생 기준 확진자 규모는 만명월 일만명월 일만명월 일만명월 일만명월 일의 흐름을 보였다 범위를 더 넓히면 일요일 확진자는 지난 월 일 명 발생 이후 주 연속 증가하다가 주만인 이번에 처음 감소했다 이날까지 국내 누적 확진자는 만명을 기록했다 전국민 만명행정안전부 년 월 주민등록인구 현황 기준 가 감염된 셈이다 이는 전 국민 명 중 명이 코로나에 감염된 것이다 방역당국과 전문가들은 무증상경증 코로나 확진자 등이 검사체계 밖에 숨어 있을 수 있어 실제 감염 규모는 통계 인원의 배 정도로 추정한다 이를 고려하면 전국민 절반가량이 코로나에 감염된 것으로 볼 수 있다 이 때문에 감염 후 체내에 항체가 생성되는 점 전 국민 백신 접종률이 높은 점을 고려하면 예상보다 빠르게 집단면역에 도달할 수 있을 것이란 전망이 나온다 전국민 백신 접종률은 차접종  차 접종도 를 기록했다 성인 기준으로 한정하면 차  차  수준을 보이고 있다 하지만 한편에서는 아직 엔데믹을 기대하기는 이르다는 지적도 나온다 거리두기 완화로 당분간 유행을 멈추기 어렵다는 판단에서다 앞서 정부는 오미크론 변이가 유행을 주도하면서 정부는 월부터 확진자 발생보다 중환자 관리에 중점을 둔 방역체계로 전환한 바 있다 정부는 지난 월부터 지속적으로 거리두기 단계를 완화하고 있다 앞서 월 사적모임 명영업시간 오후 시 제한에서 월 중순 사적모임을 명으로 완화했고 월 말 영업시간도 오후 시로 풀었다 월 초에는 영업시간을 오후 시까지 완화했고 오는 일부터는 인원 제한이 추가로 풀려 인시 제한으로 변경한다 기존 오미크론 변이보다 전파력이 높다고 알려진 스텔스 오미크론BA 검출률도 유행정점의 변수다 당국에 따르면 BA 검출률은 지난 월 주차 로 집계됐다 오미크론 유행 정점 이후 감소세로 전환한 유럽 일부 국가에서는 BA의 변이 급증으로 다시 재확산하는 형태를 보이고 있다 다만 이번달 중순 후에는 유행정점을 지나 감소세로 접어들 것이라는 전망이 우세하다 정재훈 가천의대 예방의학과 교수는 현재의 유행 규모가 유지된다면 일주일에는 정도가 감염돼 추가적인 면역을 획득할 것으로 보인다며 유행 정점이 높아진다는 의미는 유행정점 후 감소가 조금 더 빠르게 일어날 수도 있다는 의미이기도 하다고 말했다 이기일 중앙재난안전대책본부 제통제관도 지난 일 오전 코로나 정례 브리핑에서 전문가들 예측에 따르면 월 일부터 일 사이에 정점을 지날 것으로 예측하고 있다며 아마 일 이후부터는 감소세가 되리라고 생각한다고 했다,2
311,법원 당시 시속 피해자 앉은키 낮아운전자 과실 아냐 빌라 주차장 바닥에 앉아있던 생후 개월 된 영아를 치어 숨지게 한 대에게 법원이 무죄를 선고했다더팩트DB 빌라 주차장 바닥에 앉아있던 생후 개월 된 영아를 치어 숨지게 한 대에게 법원이 무죄를 선고했다 수원지법 형사단독은 일 교통사고처리특례법 위반 혐의로 기소된 A씨에게 무죄를 선고했다 법원은 피고인 차량의 주차장 진입 당시 속도는 시속 로 다른 사람에게 위험이나 장해를 초래할 개연성이 높은 정도는 아니라며 만 세 미만의 영유아가 차량이 오고 가는 곳에 혼자 앉아 있는 것은 차량 운전자가 통상 예견하기 어려워 전방주시를 게을리한 것이라 단정할 수 없다고 판시했다 A씨는 지난해 월 일 오후 시 분쯤 승용차를 몰고 경기도 수원시 팔달구 자신의 집 빌라 지상 주차장으로 진입하면서 감속하거나 잠시 멈춰서 내부에 사람이 있는지 확인하지 않은 채 주차장 바닥에 앉아있던 B세 군을 차량 앞 범퍼로 들이받아 숨지게 한 혐의로 기소됐다 사고 당시 B군의 엄마는  정도 떨어진 쓰레기통에 갔던 것으로 조사됐다 발로 뛰는 더팩트는 시간 여러분의 제보를 기다립니다 카카오톡 더팩트제보 검색 이메일 jebotfcokr 뉴스 홈페이지 httptalktfcokrbbsreportwrite,2
312,시간여만에 진화인명피해 없어 코로나 여파로 임대료 등 경제적 어려움 겪어 경제적 어려움을 겪던 대 남성이 자신의 식당과 차량에 잇따라 불을 질러 경찰에 체포됐다 연합뉴스 서울경제 신종 코로나바이러스 감염증코로나확산으로 경제적 어려움을 겪던 대 남성이 자신의 식당과 렌터카에 잇따라 불을 질렀다 지난 일 소방당국 등에 따르면 이날 오전 시 분께 대전 유성구 유성온천역 인근 도로에 있던 그랜저 승용차렌터카에서 불이 나 차량이 전소됐다 차량 안에는 번개탄도 있었던 것으로 전해졌다 승용차 화재 현장에서  가량 떨어진 식당에서도 불이 나 집기류 등이 탔다 신고를 받고 출동한  소방대원은 시간여만에 곳의 화재를 모두 진압했다 다행히 인명피해는 없는 것으로 파악됐다 경찰은 목격자 진술과 주변 폐쇄회로CCTV 녹화영상 분석 등을 토대로 방화 혐의자인 식당 주인 A씨를 특정해 현장 인근에서 붙잡았다 술에 취해 있던 A씨는 범행 이후에도 계속 현장 주변에 머물렀던 것으로 알려졌다 경찰 조사 결과 A씨는 코로나 여파로 영업 실적이 좋지 않은 상황에서 건물 임대료 문제로 어려움을 겪던 상태인 것으로 전해졌다 경찰은 A씨를 상대로 정확한 경위를 조사하는 한편 일반건조물방화 등 혐의로 구속영장을 신청할 방침이다,2
313,동영상 뉴스 앵커 코로나 방역지침 완화로 내일일부터 사적모임 인원 제한이 명으로 늘어납니다 미국에선 오미크론 변이보다 전염성이 더 강한 새 변이 바이러스가 퍼지고 있습니다 윤재영 기자입니다 기자 내일부터 다음달 일까지 주 동안 새로운 사회적 거리두기가 적용됩니다 사적모임 인원은 명에서 명으로 늘어납니다 식당과 카페 등 다중이용시설 영업제한시간은 지금과 같이 밤 시까지입니다 영화관 공연장 등에서도 밤 시까지는 영화나 공연을 시작할 수 있습니다 다만 끝나는 시각은 다음날 새벽 시를 넘기면 안됩니다 행사나 집회는 백신 접종 여부와 관계 없이 지금처럼 명까지 모일 수 있습니다 방역당국은 자영업자와 소상공인 상황을 고려해 사적모임 인원만 소폭 조정한다고 설명했습니다 한편 오늘 신규 확진자는 만명으로 어제보다 만여 명 줄었습니다 일주일 전 일요일보다 만여 명 적습니다 오미크론 대확산이 사흘 전 만 명 대를 정점으로 점차 줄어드는 모양새입니다 하지만 실제 감소세로 전환했는지는 이번주 이후 확실해 질 것으로 보입니다 사적모임 제한 인원이 늘면서 감염 규모가 다시 커질 수 있다는 우려도 나옵니다 이런 가운데 사망자는 오늘도 명으로 역대 두 번째로 많았고 위중증 환자 수도 명으로 오늘도 천 명을 넘겼습니다 변수는 또 있습니다 오미크론 유행이 후퇴한 미국에선 새 변이 BA가 빠르게 확산 중입니다 이 변이는 오미크론보다 전염성이 더 강력한 것으로 알려졌습니다 뉴욕에서는 BA 감염자가 신규 확진자의 약 를 차지하고 있습니다 뉴욕시 측은 지역사회 전파 수준은 낮다고 했지만 뉴욕시 확진자는 최근 다시 소폭 증가 중입니다,2
314,동영상 뉴스 앵커 오미크론 확산세가 정점 구간에 들어선 가운데 코로나 신규 발생 환자가 이틀째 만 명대를 유지했습니다 신규 확진자는 조금 줄어들었지만 사망자는 명으로 역대 두 번째 규모로 많이 나왔습니다 취재기자 연결합니다 정유신 기자 휴일에도 만 명대 확진자가 나오고 있네요 기자 네 오늘 시 기준 신규 환자는 만 천명 집계됐습니다 전날보다 만 천여 명 줄긴 했지만 이틀째 만 명대를 유지했습니다 주말에도 확산세가 이어지면서 누적 확진자는 만 명을 넘겼습니다 이에 따라 지금 추세라면 이번 주초 천만 명을 넘어설 가능성이 큽니다 우리나라 국민 명 가운데 명이 코로나에 확진되는 셈입니다 지난 일 사상 최대인 만 명대 신규 확진 이후로 감소하는 모양새지만 실제 정점을 지났는지 보려면 좀 더 시간이 필요해 보입니다 신규 확진자는 조금 줄었지만 사망자 등 피해 규모는 계속 커지고 있습니다 하루 사이 코로나로 숨진 사망자가 전날보다 명 늘어난 명으로 집계됐습니다 코로나 사태 이후 하루 사망자 수치 가운데 역대 두 번째로 많은 규모로 누적 치명률은 로 나타났습니다 또 위중증 환자는 소폭 줄어든 천명으로 집계돼 일째 천 명대를 이어갔습니다 전국의 중환자 병상 가동률은 로 포인트가 높아졌고 일부 지역은  안팎의 포화 상태를 보이고 있습니다 재택치료 환자도 전날보다 만천여 명 늘어난 만천여 명으로 파악됐습니다 이 가운데 고위험군으로 하루 두 번씩 모니터링을 받는 집중관리군 역시 만천여 명으로 증가했습니다 정부가 관리 가능한 규모로 추정하는 만천 명에 바짝 다가섰습니다 앵커 유행의 정점 구간을 지나고 있는 모습인데 내일부터 사회적 거리두기가 일부 완화되죠 기자 네 내일부터 다음 달 일까지죠 주 동안 새로운 사회적 거리두기 조치가 시행됩니다 내일부터는 사적 모임 제한 인원이 명에서 명으로 완화됩니다 식당 등 다중 이용시설 영업시간 제한은 밤 시까지로 변동이 없습니다 행사집회 종교시설과 관련된 거리두기 조치도 현행 그대로 유지됩니다 최근 유행의 정점기에 방역 완화 우려의 목소리가 커지면서 이번 거리두기 조정은 소폭 완화에 그쳤습니다 이와 함께 내일부터 해외 입국 관련 방역 대책도 완화됩니다 기본접종을 완료하고 접종 이력을 등록한 해외 입국자는 자가격리를 하지 않아도 됩니다 앞서 입국해 격리 중인 해외 입국자도 내일부터 격리 조치가 일괄 해제됩니다 하지만 접종 이력을 등록하지 않았거나 백신을 접종하지 않은 세 이하 어린이 등은 입국 후 지금처럼 일간 격리생활을 해야 합니다 정부는 이번 거리두기 완화와 해외 입국자 격리 면제 등이 최소한 조정인만큼 최근 유행에 큰 영향은 없을 것으로 보고 있습니다 지금까지 사회부에서 YTN 정유신입니다  당신의 제보가 뉴스가 됩니다 카카오톡 YTN 검색해 채널 추가 전화  메일 socialytncokr,2
315,앵커 요즘 따뜻한 봄 기운에 곳곳에서 새 생명들이 움트고 있는데요 충남 예산의 황새마을에서는 갓 태어난 아기 황새 소식이 반갑게 들려오고 있습니다 올해는 가장 많은 황새 쌍이 짝지어 둥지를 틀었는데 벌써 부화한 아기 황새들은 어미 황새의 살뜰한 보살핌 속에 무럭무럭 자라고 있습니다 홍정표 기자입니다 리포트 먹이 사냥을 마친 황새가 검은 깃을 우아하게 펼치며 둥지로 돌아옵니다 둥지를 지키던 짝은 부리를 부딪쳐 반갑게 맞이합니다 갓 태어난 아기 황새들은 머리를 내밀어 먹이를 받아먹습니다 이들 황새 부부 가운데 수컷은 년 방사됐고 암컷은 방사한 다른 황새가 년에 낳은 세로 이번이 첫 번식입니다 황새는 태어난 지 년은 돼야 알을 낳을 수 있는데 혹독한 겨울을 잘 이겨내고 부모가 됐습니다 김수경예산황새공원 선임연구원  번식이 증가하는 방향으로 가고 있고요 저희가 먹이를 인위적으로 제공해주지 않고 있는데요 스스로 야생환경에서 먹이 사냥하는 기술도 늘었습니다 특히 올해는 예산과 태안 아산에서 모두 쌍이 짝 지어 둥지를 틀면서 년 시작된 황새복원사업 이후 가장 많은 자연 번식이 확인됐습니다 친환경 농업과 습지 조성을 늘리고 먹이 활동에 유리하도록 생태통로를 설치한 덕분입니다 정우리예산군 문화관광과 황새팀  황새한테 무논은 사계절 내내 먹이 활동 이 가능하고 황새가 먹이로 삼고 있는 민물고기가 살고 있기 때문에 중요합니다 해마다 자연 번식이 늘면서 현재 국내에서 서식 중인 야생 황새는 여 마리 한때 자취를 감췄던 천연기념물 황새가 이제 우리 곁으로 되돌아오고 있습니다 KBS 뉴스 홍정표입니다 촬영기자유민철  제보하기  카카오톡  KBS제보 검색  전화    이메일  kbskbscokr  뉴스홈페이지  httpsgooglbWbkG,2
