고객번호,의류_하_구매지수
03362,0.8
03363,8.4
03364,2.8000000000000003
03365,0.4
03366,0.19999999999999996
03367,0.8
03368,1.4000000000000001
03369,0.8
03370,4.4
03371,9.8
03372,0.4
03373,1.2000000000000002
03374,0.8
03375,1.2000000000000002
03376,-0.6000000000000001
03377,-0.19999999999999996
03378,1.8
03379,-0.19999999999999996
03380,1.8
03381,-1.4000000000000004
03382,-3.8000000000000007
03383,4.2
03384,1.6
03385,0.8
03386,-0.19999999999999996
03387,8.8
03388,0.8
03389,1.4000000000000001
03390,1.2000000000000002
03391,1.8
03392,1.4000000000000001
03393,0.8
03394,3.0
03395,-0.19999999999999996
03396,0.0
03397,0.8
03398,2.8000000000000003
03399,1.0
03400,2.4000000000000004
03401,0.8
03402,1.4000000000000001
03403,0.4
03404,3.4000000000000004
03405,2.2
03406,0.8
03407,1.4000000000000001
03408,0.4
03409,0.8
03410,3.6
03411,0.4
03412,0.8
03413,-1.0
03414,0.8
03415,-0.19999999999999996
03416,0.8
03417,2.0
03418,-3.8000000000000007
03419,2.8000000000000003
03420,-3.0
03421,0.8
03422,1.4000000000000001
03423,0.19999999999999996
03424,2.2
03425,-0.19999999999999996
03426,2.4000000000000004
03427,1.8
03428,0.4
03429,0.8
03431,0.8
03432,2.2
03433,0.4
03434,1.2000000000000002
03435,-0.19999999999999996
03436,-0.19999999999999996
03437,0.4
03438,0.4
03439,0.8
03440,1.4000000000000001
03441,0.19999999999999996
03442,-0.19999999999999996
03443,0.8
03444,7.4
03445,7.200000000000001
03446,4.800000000000001
03447,-0.19999999999999996
03448,1.0
03450,0.8
03451,0.6000000000000001
03452,0.6000000000000001
03453,1.8
03454,0.8
03455,1.4000000000000001
03456,-2.2
03457,1.2000000000000002
03458,1.2000000000000002
03459,1.8
03460,-0.19999999999999996
03461,1.8
03462,-3.2000000000000006
03463,3.4000000000000004
03464,0.4
03465,2.8000000000000003
03466,2.4000000000000004
03467,0.4
03468,1.8
03469,-0.19999999999999996
03470,1.4000000000000001
03471,0.0
03472,1.2000000000000002
03473,7.2
03474,1.2000000000000002
03475,-3.2000000000000006
03476,0.8
03477,4.4
03478,1.8
03479,-2.2
03480,0.0
03481,-0.19999999999999996
03482,2.8000000000000003
03483,1.0
03484,0.0
03485,-0.8
03486,3.2
03487,0.8
03488,3.4000000000000004
03489,0.8
03490,1.4000000000000001
03491,1.4000000000000001
03492,1.2000000000000002
03493,0.8
03494,-1.0
03495,0.8
03496,0.8
03497,0.8
03498,7.2
03499,5.0
03500,1.4000000000000001
03501,3.2
03502,0.6000000000000001
03503,0.19999999999999996
03504,0.4
03505,1.2000000000000002
03506,-1.7999999999999998
03507,2.0
03508,1.2000000000000002
03509,-0.6000000000000001
03510,0.8
03511,0.4
03512,0.8
03513,0.4
03514,-3.4000000000000004
03515,0.8
03516,0.19999999999999996
03517,0.4
03518,1.2000000000000002
03519,7.4
03521,7.0
03522,9.8
03523,2.4000000000000004
03524,-0.8000000000000007
03525,0.8
03526,-0.19999999999999996
03527,7.0
03528,0.4
03529,0.6000000000000001
03530,0.8
03531,1.4000000000000001
03532,0.19999999999999996
03533,3.0
03534,1.0
03535,0.4
03536,1.2000000000000002
03537,3.2
03538,2.4000000000000004
03539,0.4
03540,0.0
03541,3.8
03543,2.8000000000000003
03544,1.2000000000000002
03545,-3.4000000000000004
03546,1.4000000000000001
03547,5.2
03548,0.4
03549,3.4000000000000004
03550,0.4
03551,-0.19999999999999996
03552,1.2000000000000002
03553,5.4
03554,1.8
03555,1.8
03556,1.4000000000000001
03557,2.4000000000000004
03558,0.19999999999999996
03559,0.8
03560,1.6
03561,6.6
03562,2.2
03563,1.8
03564,0.4
03565,0.4
03566,1.4000000000000001
03567,0.8
03568,0.8
03569,1.2000000000000002
03570,-0.5999999999999996
03571,0.8
03572,1.2000000000000002
03573,-3.2000000000000006
03574,0.8
03575,1.8
03576,0.4
03577,1.2000000000000002
03578,7.000000000000001
03579,4.2
03580,1.8
03581,0.19999999999999996
03582,1.4000000000000001
03583,0.19999999999999996
03584,-1.0
03585,3.2
03586,0.6000000000000001
03587,0.4
03588,0.8
03589,1.0
03590,0.4
03591,3.2
03592,2.2
03593,0.0
03594,0.19999999999999996
03595,0.8
03596,4.800000000000001
03597,1.4000000000000001
03598,5.0
03599,1.0
03600,0.8
03601,2.4000000000000004
03602,-3.2000000000000006
03603,2.2
03604,1.2000000000000002
03605,0.8
03606,7.800000000000001
03607,0.4
03608,4.6000000000000005
03609,3.2
03610,-0.19999999999999996
03611,-1.2000000000000002
03612,2.8000000000000003
03613,0.4
03614,0.0
03615,1.8
03616,3.2
03617,-0.19999999999999996
03618,8.0
03619,1.2000000000000002
03620,-0.19999999999999996
03621,-0.19999999999999996
03622,1.4000000000000001
03623,0.19999999999999996
03624,2.8000000000000003
03625,7.800000000000001
03626,2.4000000000000004
03627,1.0
03628,-0.5999999999999996
03629,1.0
03630,0.19999999999999996
03631,-0.8000000000000007
03632,-0.3999999999999999
03633,0.8
03634,1.4000000000000001
03635,0.19999999999999996
03636,0.8
03637,1.4000000000000001
03638,0.8
03639,6.2
03640,5.8
03641,1.8
03642,6.000000000000001
03643,6.000000000000001
03644,1.4000000000000001
03645,-0.6000000000000001
03646,0.4
03647,1.8
03648,-0.19999999999999996
03649,5.4
03650,6.4
03651,0.6000000000000001
03652,4.800000000000001
03653,0.8
03654,0.19999999999999996
03655,1.8
03656,0.8
03657,1.4000000000000001
03658,-1.4000000000000004
03659,0.6000000000000005
03660,-1.4000000000000004
03661,7.200000000000001
03662,-0.6000000000000001
03663,0.4
03664,1.0
03665,0.4
03666,0.8
03667,0.8
03668,0.8
03669,-0.3999999999999999
03670,1.4000000000000001
03671,4.800000000000001
03672,1.2000000000000002
03673,2.2
03674,0.4
03675,0.4
03676,8.0
03677,3.6
03678,0.19999999999999996
03679,3.4000000000000004
03680,5.0
03681,1.2000000000000002
03682,0.4
03683,0.0
03684,4.800000000000001
03685,1.8
03686,0.8
03687,1.4000000000000001
03688,0.4
03689,0.4
03690,0.19999999999999996
03691,5.4
03692,6.0
03693,4.2
03694,1.4000000000000001
03695,-3.2000000000000006
03696,4.0
03697,0.8
03698,1.4000000000000001
03699,-0.19999999999999996
03700,0.4
03701,1.4000000000000001
03702,2.6000000000000005
03703,4.4
03704,1.8
03706,8.8
03707,0.8
03708,-1.0
03709,-3.4000000000000004
03710,-0.19999999999999996
03711,0.4
03712,1.2000000000000002
03713,4.4
03714,0.4
03715,1.4000000000000001
03716,0.19999999999999996
03717,-0.19999999999999996
03719,0.4
03720,0.8
03721,0.8
03722,0.8
03723,1.2000000000000002
03724,0.8
03725,0.4
03726,-0.19999999999999996
03727,0.8
03728,3.4000000000000004
03729,0.8
03730,2.8000000000000003
03731,1.4000000000000001
03732,0.0
03733,9.200000000000001
03734,4.4
03735,1.2000000000000002
03736,0.8
03737,1.2000000000000002
03738,4.4
03739,1.4000000000000001
03740,2.8000000000000003
03741,2.2
03742,1.8
03743,1.2000000000000002
03744,0.8
03745,0.4
03746,9.0
03747,0.4
03748,0.8
03749,1.2000000000000002
03750,0.0
03751,1.0
03752,1.8
03754,-0.8
03755,2.8000000000000003
03756,1.4000000000000001
03757,1.4000000000000001
03758,0.4
03759,7.0
03760,-3.8000000000000007
03761,4.4
03762,1.0
03763,7.800000000000001
03764,1.8
03765,0.8
03766,1.6
03767,7.0
03768,0.4
03769,0.4
03770,2.4000000000000004
03771,1.4000000000000001
03772,2.4000000000000004
03773,-0.19999999999999996
03774,-0.19999999999999996
03776,0.8
03777,-0.19999999999999996
03778,-0.19999999999999996
03779,5.8
03780,2.8000000000000003
03781,0.19999999999999996
03782,4.800000000000001
03783,-0.19999999999999996
03784,0.0
03785,2.4000000000000004
03786,0.8
03787,0.19999999999999996
03788,1.4000000000000001
03789,0.8
03790,3.6
03791,2.8000000000000003
03792,0.4
03793,0.3999999999999999
03794,3.4000000000000004
03795,0.8
03796,0.6000000000000001
03797,1.0
03798,-0.8
03799,2.2
03800,0.4
03801,2.2
03802,6.800000000000001
03803,4.0
03804,1.4000000000000001
03805,1.6
03806,0.4
03807,6.800000000000001
03808,2.2
03809,0.8
03810,3.4000000000000004
03811,0.8
03812,0.4
03813,8.4
03814,2.8000000000000003
03815,6.4
03816,2.2
03817,0.4
03818,0.0
03819,6.800000000000001
03820,0.19999999999999996
03821,0.8
03822,1.8
03823,0.0
03824,-0.8000000000000007
03825,0.4
03826,0.0
03827,0.8
03828,0.4
03829,1.2000000000000002
03830,1.2000000000000002
03831,0.4
03832,0.4
03833,-0.19999999999999996
03834,-0.19999999999999996
03835,0.4
03836,0.4
03837,2.4000000000000004
03838,1.0
03839,0.4
03840,0.8
03841,1.4000000000000001
03842,3.2000000000000006
03843,0.8000000000000003
03845,1.6
03846,1.8
03847,2.2
03848,-0.6000000000000001
03849,0.8
03850,1.4000000000000001
03851,0.8
03852,1.4000000000000001
03853,4.4
03854,1.8
03855,0.0
03856,-2.8000000000000007
03857,3.6
03858,6.000000000000001
03859,-0.8
03860,1.4000000000000001
03861,0.4
03862,0.8
03863,3.0
03864,1.8
03865,0.4
03866,1.0
03867,2.0
03868,0.19999999999999996
03869,0.8
03870,8.0
03871,-1.6000000000000005
03872,2.2
03873,1.4000000000000001
03874,0.8
03875,1.8
03876,-0.8
03877,0.19999999999999996
03878,9.8
03879,3.6
03880,0.19999999999999996
03881,0.6000000000000001
03882,1.4000000000000001
03883,0.8
03885,1.0
03886,2.2
03887,0.4
03888,-0.6000000000000001
03889,-0.19999999999999973
03890,1.8
03891,-0.19999999999999996
03892,0.8
03893,1.2000000000000002
03894,1.4000000000000001
03895,1.0
03896,0.4
03897,-0.3999999999999999
03898,0.4
03899,0.4
03900,-0.19999999999999973
03901,8.4
03902,0.4
03903,2.8000000000000003
03904,1.4000000000000001
03905,7.4
03906,0.8
03907,0.4
03908,-0.6000000000000001
03909,-0.19999999999999996
03910,2.4000000000000004
03911,3.2
03912,0.4
03913,0.4
03914,0.0
03915,0.19999999999999996
03916,0.8
03917,4.4
03918,1.8
03919,0.0
03920,0.8
03921,1.8
03922,0.8
03923,0.4
03924,-0.8
03925,2.8000000000000003
03926,-0.19999999999999996
03927,2.0
03928,6.800000000000001
03929,0.8
03930,3.2
03931,0.4
03932,0.19999999999999996
03933,2.2
03934,0.4
03935,-1.7999999999999998
03936,0.4
03937,8.8
03938,1.2000000000000002
03939,0.8
03940,-0.19999999999999996
03941,4.2
03942,0.0
03943,-0.19999999999999996
03944,8.4
03945,-3.2000000000000006
03946,-1.0
03947,0.4
03948,3.4000000000000004
03949,0.19999999999999996
03950,0.8
03951,2.4000000000000004
03952,5.800000000000001
03953,0.8
03954,0.8
03955,0.4
03956,2.2
03957,5.8
03958,0.19999999999999996
03959,1.2000000000000002
03960,0.4
03961,2.2
03962,2.0
03963,0.8
03964,0.4
03965,0.4
03966,0.8
03967,1.8
03968,4.800000000000001
03969,0.8
03970,6.6
03971,3.4000000000000004
03972,-0.6000000000000001
03973,-2.4000000000000004
03974,5.0
03975,0.19999999999999996
03976,-2.6000000000000005
03977,-0.19999999999999996
03978,1.4000000000000001
03979,2.4000000000000004
03980,0.4
03981,1.0
03982,1.8
03983,0.4
03984,0.0
03985,-0.19999999999999996
03987,4.4
03988,0.0
03989,2.8000000000000003
03990,2.2
03991,2.8000000000000003
03992,0.4
03993,-0.8
03994,3.2
03995,1.8
03996,12.200000000000001
03997,0.4
03998,3.6
03999,-0.19999999999999996
04000,1.2000000000000002
04001,2.4000000000000004
04002,0.19999999999999996
04003,2.8000000000000003
04004,6.2
04005,-0.19999999999999996
04006,1.4000000000000001
04007,0.4
04008,6.000000000000001
04009,1.4000000000000001
04010,1.2000000000000002
04011,10.8
04012,1.2000000000000002
04013,1.2000000000000002
04014,-3.2000000000000006
04015,0.8
04016,0.8
04017,2.2
04018,-0.19999999999999996
04019,1.2000000000000002
04020,-2.8000000000000007
04021,0.8
04022,-0.6000000000000001
04023,-0.19999999999999996
04024,-0.19999999999999996
04025,1.8000000000000007
04026,0.8
04027,0.8
04028,-0.5999999999999996
04029,-0.19999999999999996
04030,5.4
04031,6.4
04032,2.8000000000000003
04033,1.2000000000000002
04034,1.2000000000000002
04035,0.19999999999999996
04036,1.2000000000000002
04037,-0.19999999999999996
04038,-1.2000000000000006
04039,-0.3999999999999999
04040,9.8
04041,0.4
04042,1.4000000000000001
04043,7.800000000000001
04044,6.000000000000001
04045,0.8
04046,1.4000000000000001
04047,0.19999999999999996
04048,1.8
04049,4.2
04050,6.4
04051,-4.2
04052,0.4
04053,2.4000000000000004
04054,3.8
04055,1.8
04056,6.4
04057,2.4000000000000004
04058,3.8
04059,0.4
04060,0.0
04061,0.4
04062,1.8
04063,0.19999999999999996
04064,0.8
04065,0.0
04066,5.8
04067,2.0
04068,-3.8000000000000007
04070,1.8
04071,2.4000000000000004
04072,0.8
04073,0.4
04074,3.4000000000000004
04075,1.2000000000000002
04076,1.6
04077,1.8
04078,-3.2000000000000006
04079,-0.19999999999999996
04080,3.2
04081,0.4
04082,1.4000000000000001
04083,0.4
04084,2.2
04085,1.2000000000000002
04086,0.4
04087,6.800000000000001
04088,-0.19999999999999996
04089,1.4000000000000001
04090,0.4
04091,0.0
04092,3.2
04093,0.8
04094,0.4
04095,1.8
04096,2.4000000000000004
04097,-2.0000000000000004
04098,0.4
04099,1.4000000000000001
04100,0.19999999999999996
04101,0.8
04102,1.4000000000000001
04103,3.2000000000000006
04104,-0.19999999999999996
04105,-0.3999999999999999
04106,0.4
04107,6.4
04108,1.4000000000000001
04109,0.4
04110,-3.6000000000000005
04111,-0.19999999999999996
04112,-0.19999999999999996
04113,1.4000000000000001
04114,-0.8000000000000007
04115,1.8
04116,-1.0
04117,0.8
04118,2.0
04119,0.4
04120,0.4
04121,1.4000000000000001
04122,0.8
04123,-0.6000000000000001
04124,3.4000000000000004
04125,1.8
04126,0.8
04127,3.2
04128,1.4000000000000001
04129,-0.8
04130,0.4
04131,0.4
04132,-2.5999999999999996
04133,1.4000000000000001
04134,-4.2
04135,0.4
04136,1.2000000000000002
04137,-0.19999999999999996
04138,0.4
04139,0.8
04140,0.4
04141,1.2000000000000002
04142,0.19999999999999996
04143,1.8
04144,2.2
04145,6.800000000000001
04146,-0.8000000000000007
04147,0.6000000000000001
04148,11.200000000000001
04149,7.0
04150,1.8
04151,4.0
04152,2.8000000000000003
04153,-0.19999999999999996
04154,0.8
04155,-0.19999999999999996
04156,3.2
04157,9.600000000000001
04158,1.4000000000000001
04159,2.2
04160,1.4000000000000001
04161,0.8
04162,3.2000000000000006
04163,0.8
04164,-3.6000000000000005
04165,5.2
04166,-2.6000000000000005
04167,-0.3999999999999999
04168,2.2
04169,1.4000000000000001
04170,6.6
04171,-2.8000000000000007
04172,-2.4000000000000004
04173,4.0
04174,1.8
04175,-0.19999999999999996
04176,-3.0
04177,0.8
04178,0.4
04179,0.4
04180,7.600000000000001
04181,0.8
04182,0.8
04183,2.2
04184,7.4
04185,3.4000000000000004
04186,1.4000000000000001
04187,2.8000000000000003
04188,2.6000000000000005
04189,3.2
04190,0.4
04191,7.200000000000001
04192,1.4000000000000001
04193,0.8
04194,6.000000000000001
04195,0.8
04196,5.8
04197,0.4
04198,-0.19999999999999996
04199,1.0
04200,-0.6000000000000001
04201,-0.19999999999999996
04202,7.0
04203,0.4
04204,-0.8
04205,0.4
04206,0.8
04207,4.800000000000001
04208,2.4000000000000004
04209,0.8
04210,2.4000000000000004
04211,3.2
04212,4.800000000000001
04213,3.4000000000000004
04214,6.2
04215,0.0
04216,0.4
04217,0.4
04218,3.8
04219,2.8000000000000003
04220,0.8
04221,0.4
04222,0.0
04223,2.4000000000000004
04224,-1.6000000000000005
04225,3.8000000000000007
04226,0.8
04227,1.2000000000000002
04228,0.8
04229,-0.8
04230,2.2
04231,1.2000000000000002
04232,0.4
04233,-3.2000000000000006
04234,8.8
04235,0.0
04236,-2.2
04237,2.0
04238,5.2
04239,-2.8000000000000007
04241,0.8
04242,-0.5999999999999996
04243,-0.19999999999999996
04244,-0.3999999999999999
04245,3.8000000000000007
04246,0.4
04247,4.4
04248,1.4000000000000001
04249,1.0
04250,1.4000000000000001
04251,4.0
04252,0.8
04253,2.4000000000000004
04254,2.0
04255,0.8
04256,-2.4000000000000004
04257,1.6
04258,0.8
04259,0.8
04260,-3.8000000000000007
04261,0.8
04262,0.8
04263,0.6000000000000001
04264,1.4000000000000001
04265,2.2
04266,0.6000000000000001
04267,0.4
04268,1.8
04269,3.2
04270,-1.0000000000000002
04271,0.4
04272,4.2
04273,0.19999999999999996
04274,0.4
04275,0.8
04276,0.4
04277,0.4
04278,0.19999999999999996
04279,2.4000000000000004
04280,0.19999999999999996
04281,0.6000000000000005
04282,3.6
04283,0.8
04284,1.4000000000000001
04285,2.4000000000000004
04286,1.4000000000000001
04287,0.4
04288,7.0
04289,0.4
04291,2.0
04292,1.4000000000000001
04293,0.8
04294,-0.19999999999999996
04295,-0.6000000000000001
04296,-0.19999999999999996
04297,0.8
04298,-1.4000000000000004
04299,1.4000000000000001
04300,4.4
04301,8.8
04302,0.7999999999999998
04303,-0.6000000000000001
04304,0.4
04305,-1.2000000000000006
04306,-3.2000000000000006
04307,2.8000000000000003
04308,5.0
04309,-0.19999999999999996
04310,1.2000000000000002
04311,-0.19999999999999996
04312,0.4
04313,-1.4000000000000004
04314,6.000000000000001
04315,0.19999999999999996
04316,-3.0
04317,2.4000000000000004
04318,1.0
04319,1.4000000000000001
04320,-0.19999999999999996
04321,3.4000000000000004
04322,1.0
04323,1.4000000000000001
04324,0.8
04325,0.4
04326,1.4000000000000001
04327,1.4000000000000001
04328,0.4
04329,0.8
04330,5.2
04331,2.2
04332,4.800000000000001
04333,6.4
04334,2.8000000000000003
04335,2.8000000000000003
04336,1.0
04337,4.0
04338,0.19999999999999996
04340,-0.3999999999999999
04341,0.0
04342,0.4
04343,0.19999999999999996
04344,1.4000000000000001
04345,1.8
04346,2.2
04347,2.2
04348,1.2000000000000002
04349,1.0
04350,0.4
04351,-2.5999999999999996
04352,4.4
04353,2.0
04354,2.2
04355,0.8
04356,3.2
04357,0.19999999999999996
04358,-0.8
04359,2.8000000000000003
04360,0.4
04361,3.2
04362,0.8
04363,0.19999999999999996
04364,2.4000000000000004
04365,1.4000000000000001
04366,0.4
04367,1.2000000000000002
04368,0.0
04369,0.4
04370,7.800000000000001
04371,1.4000000000000001
04372,0.8
04373,3.4000000000000004
04374,7.800000000000001
04375,0.0
04376,1.8
04377,0.0
04378,-0.6000000000000001
04379,4.0
04380,2.6000000000000005
04381,0.8
04382,0.8
04383,0.8
04384,-4.800000000000001
04385,2.8000000000000003
04386,2.8000000000000003
04387,-0.19999999999999996
04388,1.4000000000000001
04389,7.800000000000001
04390,1.6
04391,1.8
04392,2.6000000000000005
04393,1.2000000000000002
04394,3.8
04396,0.8
04397,-1.7999999999999998
04398,0.4
04399,1.0
04400,0.0
04401,3.4000000000000004
04402,6.000000000000001
04403,0.4
04404,1.2000000000000002
04405,0.19999999999999996
04406,-0.19999999999999996
04408,2.4000000000000004
04409,1.8
04410,0.4
04411,0.4
04412,0.8
04413,1.4000000000000001
04414,0.4
04415,2.2
04416,-1.4000000000000004
04417,2.2
04418,6.800000000000001
04420,0.4
04421,-1.8000000000000003
04422,0.4
04423,4.800000000000001
04424,2.8000000000000003
04426,0.8
04427,-0.19999999999999996
04428,0.19999999999999996
04429,1.8
04430,3.2
04431,0.4
04432,0.0
04433,0.8
04434,0.4
04435,-0.6000000000000001
04436,0.19999999999999996
04437,0.8
04438,-0.19999999999999996
04439,0.4
04440,-1.0
04441,-0.19999999999999996
04442,1.8
04443,2.4000000000000004
04444,2.2
04445,0.19999999999999996
04446,1.2000000000000002
04447,2.8000000000000003
04448,3.6
04449,0.4
04450,0.8
04451,4.800000000000001
04452,-0.6000000000000001
04453,0.4
04454,0.8
04455,-0.19999999999999996
04456,0.8
04457,-1.7999999999999998
04458,0.4
04459,-0.19999999999999996
04460,1.0
04461,-0.8
04462,-2.2
04463,-0.19999999999999996
04464,1.8
04465,2.2
04466,0.19999999999999996
04467,1.4000000000000001
04468,0.0
04469,1.8
04470,0.4
04472,1.4000000000000001
04473,-3.4000000000000004
04474,0.4
04475,-0.6000000000000001
04476,0.8
04477,6.000000000000001
04478,0.8
04479,1.4000000000000001
04480,7.800000000000001
04481,0.4
04482,0.8
04483,-2.8000000000000007
04484,6.4
04485,-0.19999999999999996
04486,5.8
04487,0.0
04488,0.4
04489,3.8
04490,-0.19999999999999996
04491,0.4
04492,0.8
04493,1.8
04494,-0.19999999999999996
04495,6.800000000000001
04496,1.0
04497,8.4
04498,0.4
04499,0.8
04500,4.0
04501,0.8
04502,1.4000000000000001
04503,-1.2000000000000006
04504,1.6
04505,7.600000000000001
04506,-1.4
04507,-1.6000000000000005
04508,0.8
04511,1.8
04512,7.200000000000001
04513,2.2
04514,-2.4000000000000004
04515,1.2000000000000002
04516,-0.6000000000000001
04517,0.4
04518,0.8
04519,7.800000000000001
04520,1.0
04521,0.4
04522,-0.19999999999999996
04523,1.4000000000000001
04524,1.5999999999999996
04525,0.0
04526,2.2
04527,1.4000000000000001
04528,7.4
04529,4.4
04530,3.2
04531,0.4
04532,0.8
04533,-2.4000000000000004
04535,1.4000000000000001
04536,4.2
04537,1.4000000000000001
04538,1.8
04539,1.2000000000000002
04540,1.8
04541,6.000000000000001
04542,0.4
04543,1.8
04544,0.0
04545,-0.19999999999999996
04546,0.8
04547,0.19999999999999996
04548,1.4000000000000001
04549,0.4
04550,0.8
04551,0.8
04552,0.4
04553,-0.19999999999999973
04554,2.4000000000000004
04555,0.4
04556,-1.2000000000000002
04557,-1.2000000000000006
04558,2.8000000000000003
04559,4.800000000000001
04560,1.4000000000000001
04561,2.0
04562,0.8
04563,0.19999999999999996
04564,1.4000000000000001
04565,0.8
04566,0.0
04567,1.4000000000000001
04568,6.6000000000000005
04569,7.800000000000001
04570,8.4
04571,0.8
04572,1.2000000000000002
04573,1.8
04574,-0.6000000000000001
04575,0.8
04576,-0.19999999999999996
04577,8.0
04578,4.4
04579,2.8000000000000003
04580,0.8
04581,2.8000000000000003
04582,0.4
04583,1.8
04584,0.8
04585,2.8000000000000003
04586,1.8
04587,0.4
04588,-0.19999999999999996
04589,0.4
04590,2.4000000000000004
04591,1.8
04592,0.4
04593,0.8
04594,0.4
04595,0.19999999999999996
04596,-0.6000000000000001
04597,2.2
04598,2.4000000000000004
04599,1.4000000000000001
04600,3.4000000000000004
04601,-0.19999999999999996
04602,2.0
04603,5.2
04604,4.4
04605,4.2
04606,0.4
04607,0.4
04608,0.8
04609,1.4000000000000001
04610,0.6000000000000001
04611,1.2000000000000002
04612,0.0
04613,0.8
04614,1.4000000000000001
04615,5.4
04616,1.2000000000000002
04617,-1.7999999999999998
04618,1.8
04619,2.4000000000000004
04620,0.0
04621,-2.2
04622,0.19999999999999996
04623,6.000000000000001
04624,1.8
04625,6.000000000000001
04626,0.0
04627,-0.6000000000000001
04628,5.0
04629,6.000000000000001
04630,0.8
04631,8.4
04632,0.4
04633,0.8
04634,-3.6000000000000005
04635,2.2
04636,2.4000000000000004
04637,-0.19999999999999996
04638,0.4
04639,1.4000000000000004
04640,9.8
04641,1.8
04642,3.6
04643,8.4
04644,-1.2000000000000006
04645,0.4
04646,-0.19999999999999996
04647,2.0
04648,0.8
04649,0.4
04650,1.4000000000000001
04651,0.4
04652,-0.6000000000000001
04653,-0.19999999999999996
04654,1.8
04655,3.2
04656,1.8
04657,1.2000000000000002
04658,0.4
04659,1.8
04660,7.200000000000001
04661,0.6000000000000005
04662,0.4
04663,0.0
04664,0.8
04665,1.0
04666,0.8
04667,0.4
04668,0.8
04669,0.8
04670,2.4000000000000004
04671,0.4
04672,0.19999999999999996
04673,-3.2000000000000006
04674,0.8
04675,1.2000000000000002
04676,6.0
04677,0.6000000000000001
04678,4.4
04679,0.4
04680,0.8
04681,-0.6000000000000001
04682,1.2000000000000002
04683,1.4000000000000001
04684,-0.6000000000000001
04685,1.6
04686,0.4
04687,1.8
04688,-1.2000000000000002
04689,1.2000000000000002
04690,0.8
04691,-0.6000000000000001
04692,-2.5999999999999996
04693,0.19999999999999996
04694,1.4000000000000001
04695,7.4
04696,7.4
04697,3.8
04698,1.4000000000000001
04699,0.8
04700,0.19999999999999996
04701,0.19999999999999996
04702,2.8000000000000003
04703,0.4
04704,0.8
04705,0.8
04706,8.4
04707,4.0
04708,0.19999999999999996
04709,1.4000000000000001
04710,3.8
04711,1.8
04712,0.4
04713,2.0
04714,1.4000000000000001
04715,0.4
04716,2.8000000000000003
04717,0.19999999999999996
04718,1.4000000000000001
04719,0.19999999999999996
04720,0.8
04721,2.4000000000000004
04722,0.0
04723,7.800000000000001
04724,0.8
04725,3.8
04726,1.0
04727,3.4000000000000004
04728,7.4
04729,1.4000000000000001
04730,0.4
04731,-0.5999999999999996
04732,-0.6000000000000001
04733,-0.19999999999999996
04734,0.0
04735,7.800000000000001
04736,6.6
04737,0.8
04738,0.4
04739,3.2
04740,0.8
04741,3.4000000000000004
04742,5.4
04743,1.4000000000000001
04744,7.0
04745,0.4
04746,0.4
04747,2.4000000000000004
04748,5.6000000000000005
04749,6.4
04750,2.2
04751,0.8
04752,0.19999999999999996
04753,1.2000000000000002
04754,6.4
04755,-0.19999999999999996
04756,1.4000000000000001
04757,1.4000000000000001
04758,1.4000000000000001
04759,1.4000000000000001
04760,0.8
04761,-4.0
04762,-0.19999999999999996
04763,0.4
04764,1.4000000000000001
04765,-3.4000000000000004
04766,3.4000000000000004
04767,-0.8
04768,0.19999999999999996
04769,1.0
04770,-2.4000000000000004
04771,0.19999999999999996
04772,1.4000000000000001
04773,2.8000000000000003
04774,1.0
04775,1.2000000000000002
04776,0.4
04777,0.4
04778,0.4
04779,0.4
04780,2.0
04781,-0.19999999999999996
04782,-0.19999999999999996
04783,7.0
04784,0.8
04785,1.8
04786,1.4000000000000001
04787,0.0
04788,0.4
04789,-3.6000000000000005
04790,1.6
04791,-0.6000000000000001
04792,0.8
04793,-0.19999999999999996
04794,6.800000000000001
04795,-0.19999999999999996
04796,-4.2
04797,0.8
04798,2.4000000000000004
04799,-0.3999999999999999
04800,-0.19999999999999996
04801,-0.19999999999999996
04802,-0.19999999999999996
04803,1.4000000000000001
04804,1.2000000000000002
04805,0.4
04806,1.8
04807,2.0
04808,3.2
04809,1.4000000000000001
04810,1.4000000000000001
04811,0.8
04812,1.8
04813,0.8
04814,1.0
04815,-3.2000000000000006
04816,3.4000000000000004
04817,4.0
04818,1.8
04819,-1.0
04820,0.19999999999999996
04821,0.8
04823,1.4000000000000001
04824,-3.8000000000000007
04826,1.2000000000000002
04827,1.4000000000000001
04828,1.6
04829,2.8000000000000003
04830,0.19999999999999996
04831,1.8
04832,2.4000000000000004
04833,-0.3999999999999999
04835,0.4
04836,1.4000000000000001
04837,0.8
04838,0.8
04839,0.8
04840,2.8000000000000003
04841,6.800000000000001
04842,2.2
04843,1.8
04844,2.4000000000000004
04845,1.6
04846,-1.2000000000000006
04847,0.0
04848,1.4000000000000001
04849,0.8
04850,1.2000000000000002
04851,0.8
04852,0.4
04853,0.0
04854,-0.6000000000000001
04855,1.0
04856,-0.19999999999999973
04857,0.8
04858,3.6
04859,-2.8000000000000007
04860,0.4
04861,5.8
04862,1.0
04863,1.4000000000000001
04864,4.4
04865,7.800000000000001
04866,1.4000000000000001
04867,-0.6000000000000001
04868,4.6000000000000005
04870,2.4000000000000004
04871,4.0
04872,3.0000000000000004
04873,0.4
04874,2.4000000000000004
04875,3.8
04876,0.4
04877,1.8
04878,1.4000000000000001
04879,8.600000000000001
04880,0.8
