고객번호,의류_상_방문지수
03505,3.0
03508,3.0
03509,2.8000000000000003
03510,-0.6000000000000003
03511,0.4
03512,1.0
03514,-1.8000000000000003
03516,3.0
03517,0.0
03518,-0.8
03519,3.2
03520,0.4
03524,1.6
03525,1.2000000000000002
03526,5.0
03528,0.4
03530,4.6000000000000005
03531,0.4
03532,6.0
03534,0.8
03536,2.2
03537,4.6000000000000005
03539,0.3999999999999999
03541,-0.3999999999999999
03543,0.4
03545,1.6
03546,2.6
03547,-1.4000000000000004
03548,-1.2000000000000002
03550,0.8
03552,1.0
03553,2.2
03554,4.0
03555,0.3999999999999999
03556,2.2
03557,0.8
03558,1.6
03560,0.6000000000000001
03562,0.6000000000000001
03563,0.8
03564,1.0
03565,2.4000000000000004
03566,3.2
03569,2.4000000000000004
03572,0.0
03573,-0.8
03575,2.2
03576,2.4000000000000004
03578,4.800000000000001
03579,5.8
03580,2.8000000000000003
03581,0.6000000000000001
03582,0.8
03585,1.4000000000000001
03586,1.8
03588,0.4
03589,-1.2000000000000002
03590,2.0
03591,3.4000000000000004
03592,3.2
03593,-1.0000000000000002
03594,0.6000000000000001
03595,-0.6000000000000001
03596,0.4
03597,0.4
03600,-0.6000000000000003
03601,3.4000000000000004
03602,1.6
03603,-0.8
03604,0.0
03607,2.6
03608,0.0
03609,4.2
03610,1.2000000000000002
03613,-0.19999999999999996
03614,-0.6000000000000003
03616,0.8
03617,0.4
03618,1.8
03619,1.0
03620,-1.2000000000000002
03621,1.2000000000000002
03622,2.0
03623,0.0
03624,0.0
03625,-1.0000000000000002
03627,0.19999999999999996
03631,2.2
03632,0.0
03633,2.0
03634,0.8
03635,0.4
03636,-1.0000000000000002
03637,1.6
03639,2.4000000000000004
03640,-0.19999999999999996
03641,2.6
03643,0.4
03644,1.0
03645,2.2
03646,1.4000000000000001
03648,3.8000000000000007
03650,0.4
03652,4.0
03653,2.2
03654,0.6000000000000001
03655,4.800000000000001
03656,1.2000000000000002
03657,-0.6000000000000003
03659,2.4000000000000004
03660,-1.2000000000000002
03661,0.6000000000000001
03662,0.8
03663,4.6000000000000005
03664,6.6
03665,0.8
03666,0.4
03667,0.19999999999999996
03668,4.4
03670,0.4
03671,0.4
03672,1.2000000000000002
03673,-0.19999999999999996
03674,2.4000000000000004
03675,-0.19999999999999996
03676,0.8
03677,5.0
03678,4.4
03679,2.2
03681,1.0
03682,3.8
03683,3.4000000000000004
03686,0.8
03688,1.2000000000000002
03689,1.8
03690,-0.8
03693,1.6
03694,1.0
03696,2.0
03697,-0.19999999999999996
03698,2.4000000000000004
03699,0.0
03700,4.6000000000000005
03701,2.0
03702,0.3999999999999999
03703,1.8
03704,-0.6000000000000001
03707,-0.6000000000000001
03708,0.0
03709,0.8
03710,1.0
03711,0.6000000000000001
03712,2.4000000000000004
03714,2.8000000000000003
03716,0.8
03717,0.6000000000000001
03719,1.0
03720,2.4000000000000004
03721,1.2000000000000002
03722,0.8
03723,0.3999999999999999
03724,1.2000000000000002
03725,2.4000000000000004
03726,0.8
03729,1.0
03730,1.0
03731,-1.2000000000000002
03732,0.4
03735,1.8
03738,1.4000000000000001
03739,0.19999999999999973
03741,1.6
03742,2.4000000000000004
03743,2.8000000000000003
03744,2.6
03745,2.0
03747,0.6000000000000001
03748,3.2
03749,0.8
03751,2.2
03752,3.2
03755,-0.19999999999999996
03756,2.8000000000000003
03757,-0.3999999999999999
03758,1.2000000000000002
03760,2.6
03762,1.0
03764,2.8000000000000003
03765,0.8
03769,-0.3999999999999999
03770,1.6
03771,4.2
03772,3.2
03773,0.8
03774,1.2000000000000002
03777,1.8
03781,-0.8
03783,0.8
03784,3.2
03785,2.2
03786,-0.8
03787,2.8000000000000003
03788,1.2000000000000002
03789,0.19999999999999996
03791,-0.19999999999999996
03792,1.6
03793,0.8
03794,0.4
03795,-0.3999999999999999
03796,1.0
03797,1.2000000000000002
03800,0.3999999999999999
03801,1.2000000000000002
03805,2.2
03806,0.4
03807,5.0
03809,1.2000000000000002
03811,1.0
03812,1.2000000000000002
03814,0.6000000000000001
03817,3.6
03818,-0.8
03819,2.0
03820,2.4000000000000004
03822,1.6
03823,3.2
03824,-0.3999999999999999
03825,1.0
03826,3.8000000000000007
03827,1.6
03828,-0.3999999999999999
03829,0.0
03830,2.0
03831,0.6000000000000001
03832,4.2
03833,-1.8000000000000003
03834,5.0
03835,1.6
03836,0.8
03837,0.19999999999999996
03840,0.6000000000000001
03841,0.8
03842,0.8
03847,2.4000000000000004
03849,0.4
03851,0.3999999999999999
03855,1.2000000000000002
03857,1.6
03859,1.2000000000000002
03860,1.0
03861,-0.19999999999999996
03862,4.2
03863,-0.6000000000000001
03864,0.6000000000000001
03865,3.2
03866,1.8
03867,0.8
03868,0.6000000000000001
03869,4.2
03872,0.8
03873,5.8
03874,-1.4000000000000004
03876,-1.2000000000000002
03877,1.2000000000000002
03878,0.19999999999999996
03879,2.2
03880,0.6000000000000001
03881,1.4000000000000001
03882,2.2
03883,1.8
03886,1.2000000000000002
03887,-0.3999999999999999
03888,0.8
03890,3.2
03891,1.2000000000000002
03892,-1.2000000000000002
03893,0.0
03894,1.2000000000000002
03895,5.8
03896,-1.2000000000000002
03898,2.2
03899,1.2000000000000002
03901,2.0
03902,0.3999999999999999
03905,0.8
03906,1.2000000000000002
03908,1.0
03909,0.4
03911,2.8000000000000003
03912,2.0
03915,0.6000000000000001
03916,-0.3999999999999999
03918,1.4000000000000001
03919,1.8
03920,0.3999999999999999
03921,-0.19999999999999996
03922,1.4000000000000001
03923,0.0
03924,-0.7999999999999998
03926,-0.3999999999999999
03928,0.4
03931,2.2
03932,0.8
03933,2.0
03934,1.2000000000000002
03935,0.8
03936,0.19999999999999996
03938,3.2
03939,2.0
03940,0.6000000000000001
03941,-1.2000000000000002
03942,1.2000000000000002
03945,1.4000000000000001
03948,2.4000000000000004
03949,0.8
03950,0.8
03951,0.6000000000000001
03953,0.19999999999999973
03954,0.4
03955,0.4
03956,-2.5999999999999996
03957,-0.6000000000000001
03958,2.0
03959,-0.6000000000000001
03960,0.4
03961,-1.2000000000000002
03963,3.6
03965,2.4000000000000004
03966,1.2000000000000002
03967,0.4
03969,0.4
03971,0.4
03972,2.2
03973,-0.19999999999999996
03974,4.800000000000001
03975,0.8
03976,-1.2000000000000002
03978,1.2000000000000002
03980,-0.20000000000000018
03981,4.800000000000001
03983,3.8000000000000007
03984,1.8
03985,1.6
03987,-0.8
03988,0.19999999999999996
03989,2.4000000000000004
03992,1.2000000000000002
03993,2.6000000000000005
03994,1.4000000000000001
03995,0.0
03996,2.8000000000000003
03997,0.19999999999999996
03998,2.8000000000000003
03999,2.6
04000,0.6000000000000001
04001,1.2000000000000002
04002,3.6
04003,2.8000000000000003
04005,-1.0000000000000002
04006,0.4
04008,0.4
04009,3.4000000000000004
04011,0.4
04012,2.4000000000000004
04013,0.8
04015,4.6000000000000005
04016,0.8
04018,0.19999999999999996
04019,-0.6000000000000001
04020,-0.20000000000000018
04021,0.8
04023,0.0
04024,-0.6000000000000003
04026,-0.8
04027,3.4000000000000004
04028,0.8
04029,4.0
04031,1.8
04032,0.4
04033,1.4000000000000001
04034,-0.19999999999999996
04035,0.4
04037,0.3999999999999999
04038,3.2
04039,3.0
04041,2.8000000000000003
04042,2.2
04043,0.19999999999999996
04045,2.2
04046,0.4
04049,0.5999999999999996
04051,0.4
04052,2.0
04054,2.4000000000000004
04055,1.0
04058,3.8
04061,0.6000000000000001
04063,2.8000000000000003
04064,0.3999999999999999
04065,1.2000000000000002
04066,0.0
04067,0.8
04068,1.2000000000000002
04072,-1.2000000000000002
04073,0.8000000000000003
04074,0.0
04075,2.6
04076,0.19999999999999996
04077,1.2000000000000002
04079,0.0
04080,0.4
04082,0.19999999999999996
04083,4.6000000000000005
04084,3.0
04085,0.6000000000000001
04086,1.0
04087,1.8
04088,-1.2000000000000002
04089,3.0
04090,-0.3999999999999999
04091,2.2
04092,-0.19999999999999996
04093,1.2000000000000002
04094,1.8
04095,1.6
04097,2.2
04098,1.8
04099,1.6
04101,0.8
04102,0.0
04104,0.3999999999999999
04106,1.2000000000000002
04108,0.4
04109,-1.6
04111,-0.3999999999999999
04112,2.8000000000000003
04113,0.4
04115,6.0
04116,1.8
04117,0.0
04118,0.8
04119,1.0
04120,-0.20000000000000018
04121,0.6000000000000001
04122,1.8
04123,2.2
04125,1.6
04126,-1.8000000000000003
04127,0.3999999999999999
04128,3.2
04129,5.4
04131,1.0
04133,1.0
04134,0.19999999999999996
04135,1.2000000000000002
04136,2.0
04137,1.0
04138,2.4000000000000004
04139,4.6000000000000005
04140,1.2000000000000002
04141,2.6
04142,1.4000000000000001
04143,0.8
04144,0.8
04146,0.0
04147,0.3999999999999999
04148,2.8000000000000003
04150,0.4
04152,0.8
04153,1.8
04154,-1.2000000000000002
04155,-1.0000000000000002
04156,5.2
04157,0.0
04158,2.2
04161,-0.6000000000000003
04162,1.6
04163,0.4
04164,0.8
04165,1.8
04166,1.8
04167,-0.6000000000000003
04169,1.2000000000000002
04174,-0.3999999999999999
04175,5.800000000000001
04177,3.6
04178,2.8000000000000003
04180,1.0
04181,0.19999999999999996
04182,1.4000000000000001
04184,2.8000000000000003
04187,1.2000000000000002
04190,1.2000000000000002
04192,1.8
04193,-0.6000000000000003
04197,4.4
04198,1.4000000000000001
04199,1.2000000000000002
04200,0.8
04201,4.4
04204,-0.19999999999999996
04205,2.8000000000000003
04206,0.0
04209,1.4000000000000001
04210,2.2
04211,0.4
04212,3.6
04213,0.0
04214,0.4
04215,-0.19999999999999996
04217,1.2000000000000002
04220,0.4
04222,1.2000000000000002
04225,0.0
04226,0.19999999999999973
04228,1.6
04229,1.6
04230,4.0
04231,2.8000000000000003
04232,1.6
04233,1.0
04234,3.4000000000000004
04237,2.6
04238,2.0
04239,0.0
04242,0.8
04243,2.0
04246,1.0
04252,4.0
04253,1.8
04255,0.4
04256,-0.6000000000000001
04258,1.6
04259,1.8
04260,0.8
04261,4.4
04262,-3.2000000000000006
04263,2.8000000000000003
04266,0.8000000000000003
04267,4.0
04268,-0.6000000000000001
04270,0.4
04271,3.4000000000000004
04272,0.8
04273,-0.3999999999999999
04274,2.4000000000000004
04275,0.19999999999999996
04276,0.19999999999999996
04277,2.6
04278,-1.2000000000000002
04281,2.4000000000000004
04287,-0.19999999999999996
04291,1.4000000000000001
04292,0.8
04293,3.2
04294,-0.3999999999999999
04296,2.2
04297,1.0
04299,2.0
04301,0.4
04302,0.0
04303,0.6000000000000001
04304,-0.20000000000000018
04306,0.8
04307,4.2
04309,-1.0000000000000002
04310,0.4
04311,1.0
04312,2.2
04313,-0.19999999999999996
04315,1.2000000000000002
04317,1.2000000000000002
04318,0.6000000000000001
04319,1.2000000000000002
04320,-2.4000000000000004
04321,3.8000000000000007
04322,0.6000000000000001
04323,-0.6000000000000001
04324,3.2
04325,0.19999999999999996
04326,-1.0000000000000002
04327,3.6
04328,0.0
04329,1.0
04331,1.4000000000000001
04332,2.8000000000000003
04335,1.6
04338,0.19999999999999973
04340,1.0
04341,2.2
04342,3.4000000000000004
04343,0.3999999999999999
04344,1.6
04345,2.6
04347,3.4000000000000004
04348,4.2
04350,0.8
04352,0.8
04353,0.0
04354,0.4
04356,2.2
04357,1.0
04358,0.3999999999999999
04360,4.0
04361,3.4000000000000004
04362,-0.3999999999999999
04363,0.6000000000000001
04364,1.4000000000000001
04365,3.8000000000000007
04367,1.0
04368,-1.4000000000000004
04369,0.6000000000000001
04370,-0.6000000000000001
04371,1.6
04372,0.0
04373,0.4
04374,0.8
04375,1.2000000000000002
04376,-0.20000000000000018
04377,0.8
04378,0.19999999999999996
04380,0.19999999999999996
04381,0.19999999999999996
04382,0.19999999999999996
04383,-0.6000000000000003
04384,0.0
04386,0.0
04387,1.0
04388,0.6000000000000001
04389,-0.20000000000000018
04392,1.6
04397,0.4
04399,0.19999999999999996
04400,0.0
04401,0.4
04402,0.8
04403,3.8000000000000007
04404,1.8
04405,1.0
04406,1.8
04408,1.8
04409,0.6000000000000001
04410,3.0
04411,1.2000000000000002
04412,2.6
04414,4.0
04415,1.6
04417,2.6
04420,-0.20000000000000018
04421,-1.0000000000000002
04422,0.0
04426,0.4
04427,1.8
04428,3.2
04429,-0.6000000000000001
04430,3.2
04431,1.4000000000000001
04432,4.800000000000001
04433,4.6000000000000005
04436,0.4
04437,2.4000000000000004
04438,1.2000000000000002
04439,5.2
04441,1.0
04444,0.8
04445,0.4
04446,1.6
04447,0.4
04449,-0.3999999999999999
04452,0.4
04453,-2.4000000000000004
04455,0.4
04456,4.4
04458,4.0
04459,0.4
04460,0.4
04463,0.19999999999999996
04464,0.4
04465,1.6
04466,1.0
04467,0.6000000000000001
04469,0.8
04470,-0.19999999999999996
04472,1.0
04473,3.4000000000000004
04474,0.4
04475,1.2000000000000002
04476,2.2
04479,3.2
04481,4.800000000000001
04482,0.0
04483,2.2
04485,4.4
04486,0.0
04487,1.6
04488,-0.6000000000000001
04490,0.8
04492,-1.4000000000000004
04494,2.2
04495,0.19999999999999996
04496,2.4000000000000004
04499,2.4000000000000004
04501,1.8
04504,2.0
04508,0.4
04511,0.0
04512,3.8000000000000007
04513,0.19999999999999996
04514,-0.19999999999999996
04516,0.4
04517,0.19999999999999996
04518,1.8
04519,3.4000000000000004
04520,0.8
04521,0.4
04522,1.2000000000000002
04523,-1.4000000000000004
04525,0.3999999999999999
04527,0.0
04528,0.0
04530,-1.2000000000000002
04531,0.0
04532,-1.0000000000000002
04533,-0.6000000000000001
04535,4.800000000000001
04536,2.0
04537,1.8
04538,3.6
04539,2.4000000000000004
04541,0.4
04542,-0.6000000000000003
04543,0.4
04545,2.2
04546,1.0
04547,1.8
04548,0.19999999999999996
04550,-0.6000000000000003
04551,1.6
04552,3.6
04556,0.4
04559,1.0
04560,0.0
04561,4.800000000000001
04562,0.8
04563,2.0
04566,0.8
04568,0.8
04569,1.6
04570,0.4
04571,0.0
04572,0.19999999999999996
04574,1.0
04575,2.6
04576,2.0
04577,1.0
04579,4.2
04580,0.19999999999999996
04581,0.4
04582,2.6
04583,5.2
04584,2.2
04585,1.0
04586,1.6
04587,4.4
04588,2.8000000000000003
04589,2.8000000000000003
04590,0.8
04591,2.4000000000000004
04592,0.8
04593,1.2000000000000002
04596,2.8000000000000003
04597,-0.20000000000000018
04599,1.8
04601,0.0
04603,0.8
04605,2.0
04606,4.0
04607,2.2
04608,1.8
04609,2.6
04610,1.4000000000000001
04611,2.2
04612,1.0
04613,0.8
04614,7.0
04615,-0.6000000000000003
04616,0.4
04617,0.19999999999999973
04618,-0.19999999999999996
04620,3.2
04621,1.6
04622,1.8
04623,0.0
04624,5.0
04626,0.4
04627,1.2000000000000002
04630,0.8
04631,0.19999999999999996
04632,0.8
04633,6.2
04634,-0.6000000000000001
04636,1.6
04637,3.8000000000000007
04638,0.8000000000000003
04639,1.4000000000000001
04640,1.0
04645,1.8
04646,1.2000000000000002
04648,1.0
04649,1.2000000000000002
04650,-2.0
04651,3.4000000000000004
04652,3.0
04653,0.4
04654,-1.4000000000000004
04655,2.4000000000000004
04656,1.2000000000000002
04658,-1.6
04659,1.6
04660,2.4000000000000004
04661,3.0
04662,1.2000000000000002
04663,1.6
04664,-1.2000000000000002
04665,0.0
04666,0.19999999999999996
04667,0.0
04668,2.0
04669,1.2000000000000002
04672,3.8000000000000007
04674,0.6000000000000001
04675,2.2
04676,3.2
04677,0.0
04678,0.8
04679,4.800000000000001
04681,-0.8
04684,0.4
04686,4.2
04687,1.6
04688,0.0
04689,4.4
04690,1.6
04693,0.6000000000000001
04694,-0.19999999999999996
04695,0.4
04697,2.2
04698,1.2000000000000002
04699,4.4
04702,-1.0000000000000002
04703,2.8000000000000003
04704,-0.6000000000000001
04705,0.0
04707,0.4
04708,1.0
04709,2.2
04710,2.8000000000000003
04711,2.0
04712,-0.3999999999999999
04714,2.2
04715,-0.6000000000000003
04716,3.2
04717,1.2000000000000002
04719,1.2000000000000002
04720,2.4000000000000004
04722,2.0
04725,1.2000000000000002
04726,3.6
04727,-1.2000000000000002
04729,0.0
04730,0.8
04732,0.4
04733,-0.6000000000000003
04734,0.6000000000000001
04735,0.6000000000000001
04736,3.6
04737,-1.2000000000000002
04738,-1.6
04739,-1.0000000000000002
04740,0.19999999999999996
04741,1.6
04742,2.0
04743,4.800000000000001
04745,0.8
04746,3.2
04747,1.0
04748,2.6
04749,0.8
04750,0.4
04751,2.8000000000000003
04752,0.6000000000000001
04753,1.2000000000000002
04754,0.8
04755,0.8
04756,0.6000000000000001
04757,4.6000000000000005
04759,3.8000000000000007
04761,-0.6000000000000003
04762,0.6000000000000001
04764,3.4000000000000004
04765,2.0
04766,0.4
04767,-2.0
04768,3.2
04769,4.800000000000001
04770,1.0
04771,0.4
04773,4.800000000000001
04774,2.6
04775,-0.20000000000000018
04776,0.8
04777,2.4000000000000004
04778,0.4
04779,1.8
04781,2.2
04782,-1.8000000000000003
04784,1.6
04786,2.6
04788,-0.19999999999999996
04789,0.4
04791,3.2
04792,-0.3999999999999999
04795,0.4
04796,1.2000000000000002
04797,0.0
04798,2.8000000000000003
04799,1.6
04800,2.6
04801,0.4
04802,3.8000000000000007
04805,0.4
04808,1.6
04809,0.4
04810,-0.6000000000000003
04811,1.6
04812,2.2
04813,-0.3999999999999999
04814,3.0000000000000004
04815,0.8
04816,4.2
04817,1.0
04818,0.19999999999999996
04820,2.2
04821,0.6000000000000001
04823,2.6
04824,0.4
04826,-0.8
04827,3.6
04828,2.0
04830,-0.3999999999999999
04831,0.8
04832,1.2000000000000002
04833,2.6
04835,2.4000000000000004
04836,0.4
04837,1.2000000000000002
04838,2.6
04839,0.0
04841,0.6000000000000001
04843,2.0
04846,0.4
04847,2.4000000000000004
04848,0.6000000000000001
04849,1.2000000000000002
04850,0.19999999999999996
04851,-0.19999999999999996
04852,1.2000000000000002
04853,1.6
04855,2.0
04856,0.4
04858,-2.0
04859,0.4
04860,2.8000000000000003
04861,0.19999999999999996
04862,2.8000000000000003
04863,1.6
04864,5.0
04865,3.2
04866,0.3999999999999999
04867,0.8000000000000003
04868,0.4
04870,2.0
04871,0.8
04872,0.0
04873,4.0
04874,0.8
04875,5.0
04876,0.8
04877,-0.6000000000000003
04878,2.0
04880,0.3999999999999999
04881,0.0
04882,1.8
04883,-0.3999999999999999
04884,4.6000000000000005
04887,2.6
04888,0.6000000000000001
04889,-2.0
04891,0.4
04894,-3.0
04895,1.2000000000000002
04896,0.6000000000000001
04897,1.8
04898,1.2000000000000002
04900,1.0
04902,-0.19999999999999996
04903,0.8
04904,3.2
04905,2.8000000000000003
04906,1.8
04907,1.6
04908,0.4
04909,3.2
04910,1.0
04911,0.4
04912,3.6
04913,3.2
04915,0.8
04920,1.4000000000000001
04921,0.4
04922,1.4000000000000001
04924,-1.8000000000000003
04925,1.6
04927,1.8
04929,2.2
04930,2.2
04933,1.8
04935,4.0
04936,2.2
04938,1.0
04939,0.4
04940,-0.6000000000000001
04941,-1.2000000000000002
04943,2.2
04944,0.8
04946,2.2
04947,2.2
04948,3.0000000000000004
04949,2.0
04950,1.2000000000000002
04953,4.2
04954,1.2000000000000002
04955,2.6
04956,-0.6000000000000001
04957,0.8
04958,1.6
04959,1.2000000000000002
04961,1.0
04963,1.8
04965,1.2000000000000002
04966,2.2
04967,2.6
04968,-0.3999999999999999
04970,1.4000000000000001
04971,2.4000000000000004
04972,1.0
04973,0.8
04974,3.0
04975,-0.19999999999999996
04977,0.6000000000000001
04978,0.4
04979,0.4
04980,-1.6
04981,2.0
04982,2.4000000000000004
04984,3.2
04985,1.6
04987,1.2000000000000002
04988,0.6000000000000001
04989,1.8
04990,-0.19999999999999996
04992,0.0
04994,-1.2000000000000002
04995,-0.6000000000000003
04997,-1.0000000000000002
04998,-0.6000000000000001
05003,2.0
05004,2.2
05005,-0.19999999999999996
05006,2.2
05007,0.0
05008,2.2
05010,-1.0000000000000002
05011,3.4000000000000004
05012,0.0
05014,2.8000000000000003
05015,4.0
05016,3.0000000000000004
05018,2.4000000000000004
05019,0.8
05021,4.2
05022,3.4000000000000004
05025,0.6000000000000001
05026,-2.0
05027,2.8000000000000003
05028,-0.20000000000000018
05029,0.8
05030,1.4000000000000001
05031,0.6000000000000001
05032,-1.7999999999999998
05033,3.2
05034,2.0
05035,4.800000000000001
05036,3.4000000000000004
05038,2.8000000000000003
05039,0.8
05040,0.0
05041,3.0
05042,-1.0000000000000002
05043,0.4
05044,2.6
05047,0.0
05048,0.0
05049,0.8
05051,2.6
05052,0.8
05053,0.0
05057,0.8000000000000003
05058,0.4
05060,2.2
05062,0.6000000000000001
05063,0.19999999999999996
05066,1.6
05067,0.8
05068,4.4
05069,-0.6000000000000001
05070,0.8
05071,1.0
05072,0.6000000000000001
05073,0.0
05074,1.8
05075,0.4
05078,0.4
05079,1.8
05081,1.0
05082,1.6
05083,3.0
05086,1.6
05087,0.4
05088,-0.3999999999999999
05091,-1.2000000000000002
05092,2.2
05094,0.0
05095,0.4
05096,1.8
05098,3.0
05099,1.6
05102,0.4
05103,1.2000000000000002
05104,0.8
05105,1.8
05106,-0.3999999999999999
05107,1.4000000000000001
05108,0.4
05110,0.0
05111,-1.0000000000000002
05112,-0.6000000000000001
05113,0.5999999999999996
05114,3.0
05115,-0.3999999999999999
05116,0.4
05117,0.8
05119,0.4
05120,1.6
05122,2.0
05124,0.19999999999999996
05125,0.4
05127,2.2
05128,0.8
05129,2.2
05132,0.8000000000000003
05133,1.6
05134,1.2000000000000002
05136,0.0
05137,0.4
05142,0.0
05143,-0.20000000000000018
05144,1.6
05146,0.0
05148,0.8
05150,0.6000000000000001
05151,0.3999999999999999
05153,3.2
05155,1.2000000000000002
05156,1.4000000000000001
05157,0.4
05158,2.2
05159,2.4000000000000004
05160,0.4
05161,0.8
05162,0.8
05165,-0.6000000000000003
05166,0.19999999999999996
05167,1.4000000000000001
05169,0.8
05171,1.2000000000000002
05172,2.0
05173,0.8
05175,1.0
05176,1.2000000000000002
05177,0.0
05178,0.4
05180,1.2000000000000002
05181,2.2
05182,0.6000000000000001
05184,1.4000000000000001
05185,0.4
05186,0.4
05187,2.2
05188,0.0
05189,1.6
05193,0.8
05194,3.0
05195,2.8000000000000003
05196,2.8000000000000003
05197,1.2000000000000002
05198,0.8
05200,0.4
05202,-1.8000000000000003
05203,-1.0000000000000002
05204,0.8
05205,0.0
05206,0.6000000000000001
05207,1.2000000000000002
05208,0.3999999999999999
05209,2.4000000000000004
05210,1.6
05211,-1.0000000000000002
05212,-0.6000000000000001
05213,0.6000000000000001
05214,0.0
05215,4.2
05216,0.0
05217,0.6000000000000001
05219,2.0
05220,0.0
05223,1.6
05224,-0.19999999999999996
05225,-0.3999999999999999
05226,0.4
05227,0.6000000000000001
05228,1.0
05231,1.2000000000000002
05232,3.8000000000000007
05233,2.0
05234,0.0
05235,3.6
05237,2.8000000000000003
05238,2.0
05239,-0.6000000000000003
05240,-0.3999999999999999
05241,5.800000000000001
05242,0.4
05244,-0.6000000000000001
05246,2.8000000000000003
05247,2.6
05248,0.8
05250,-1.7999999999999998
05251,0.19999999999999996
05253,3.2
05256,4.4
05257,0.8
05258,2.4000000000000004
05259,0.4
05260,-0.3999999999999999
05261,4.4
05262,0.4
05265,3.0
05266,1.8
05268,3.0
05269,-0.8
05270,0.8
05271,0.4
05273,1.6
05274,1.8
05277,-1.2000000000000002
05279,1.4000000000000001
05280,3.2
05281,2.0
05282,2.2
05283,3.4000000000000004
05285,-0.3999999999999999
05288,-1.2000000000000002
05290,2.6
05291,3.0
05292,-0.7999999999999998
05293,1.6
05295,-1.2000000000000002
05296,0.4
05297,-0.3999999999999999
05298,2.8000000000000003
05299,0.6000000000000001
05300,0.4
05301,1.6
05302,1.0
05303,3.8000000000000007
05304,0.8
05305,1.0
05306,2.8000000000000003
05307,2.0
05308,0.6000000000000001
05309,1.2000000000000002
05310,1.8
05311,2.8000000000000003
05312,0.6000000000000001
05316,2.6
05317,2.6
05318,3.4000000000000004
05320,-0.6000000000000001
05322,0.8
05323,-0.3999999999999999
05325,0.8
05326,1.8
05327,0.4
05328,4.800000000000001
05330,2.2
05331,2.4000000000000004
05332,2.2
05333,0.4
05334,1.2000000000000002
05337,0.4
05338,0.19999999999999996
05339,-0.8
05340,2.0
05341,-2.0
05342,0.4
05347,3.2
05348,-1.6
05349,0.19999999999999996
05351,-0.8
05352,0.4
05353,1.0
05356,1.2000000000000002
05357,0.0
05360,1.6
05362,-1.0000000000000002
05363,0.19999999999999996
05364,0.0
05365,1.6
05366,0.6000000000000001
05368,4.6000000000000005
05369,1.0
05370,1.6
05371,-1.2000000000000002
05372,1.8
05373,0.4
05375,3.0
05377,0.8
05378,1.0
05379,3.4000000000000004
05380,2.2
05381,-0.19999999999999996
05382,1.6
05383,0.4
05384,4.800000000000001
05385,-0.19999999999999996
05386,2.6
05388,-3.0
05389,0.19999999999999996
05391,3.2
05393,1.4000000000000001
05395,0.4
05396,3.0000000000000004
05397,1.8
05398,2.6
05399,0.4
05402,1.4000000000000001
05404,3.6
05408,0.0
05409,0.19999999999999996
05410,0.4
05413,1.2000000000000002
05415,-0.6000000000000003
05417,1.8
05418,2.0
05419,-0.3999999999999999
05420,2.4000000000000004
05421,-1.0000000000000002
05422,0.4
05424,2.8000000000000003
05426,1.6
05427,0.8
05428,0.19999999999999996
05430,1.6
05431,0.4
05432,0.6000000000000001
05433,0.4
05434,0.0
05435,-0.8
05437,0.0
05438,-0.8
05440,1.2000000000000002
05441,0.0
05442,-1.0000000000000002
05443,1.4000000000000001
05445,3.8000000000000007
05449,1.2000000000000002
05450,0.0
05454,0.8
05457,2.0
05458,0.4
05459,2.4000000000000004
05460,1.2000000000000002
05461,3.4000000000000004
05462,-0.8
05464,1.2000000000000002
05465,-1.7999999999999998
05466,2.4000000000000004
05467,0.4
05468,1.2000000000000002
05469,1.2000000000000002
05470,0.3999999999999999
05473,1.4000000000000001
05475,0.5999999999999996
05476,4.800000000000001
05477,0.0
05478,1.4000000000000001
05479,3.2
05481,1.0
05482,0.8000000000000003
05484,2.4000000000000004
05485,0.4
05487,1.6
05488,0.4
05489,1.6
05490,3.2
05491,-0.8
05492,3.2
05493,1.6
05494,5.6
05495,2.0
05496,2.2
05497,0.4
05498,2.2
05499,0.8
05501,4.2
05503,1.0
05504,3.4000000000000004
05505,3.0
05506,0.19999999999999996
05507,4.2
05509,1.2000000000000002
05510,0.6000000000000001
05511,3.2
05512,1.0
05516,2.8000000000000003
05517,1.6
05520,1.8
05521,-0.20000000000000018
05523,0.0
05526,0.6000000000000001
05527,0.19999999999999973
05529,2.2
05530,-1.0000000000000002
05532,2.0
05534,0.6000000000000001
05535,1.0
05536,-0.8
05539,1.8
05540,0.8
05541,2.4000000000000004
05542,5.6000000000000005
05544,0.8
05546,0.4
05547,0.0
05549,-0.3999999999999999
05550,0.4
05552,2.2
05554,1.6
05555,-0.3999999999999999
05556,3.6
05557,3.6
05560,2.0
05561,1.0
05562,0.6000000000000001
05563,3.8000000000000007
05564,3.0
05565,0.3999999999999999
05566,1.4000000000000001
05568,-0.19999999999999996
05569,2.0
05570,1.8
05571,0.4
05573,1.2000000000000002
05575,2.2
05576,0.4
05577,1.6
05579,1.6
05582,2.2
05583,1.6
05584,-2.2
05585,0.8
05589,3.8
05590,3.2
05592,-0.3999999999999999
05593,2.4000000000000004
05594,0.19999999999999996
05596,3.8
05597,2.8000000000000003
05598,2.8000000000000003
05601,0.0
05602,1.8
05603,0.0
05606,1.4000000000000001
05607,-0.3999999999999999
05609,2.6
05612,0.8
05615,1.6
05616,1.0
05617,-0.3999999999999999
05619,2.4000000000000004
05621,3.2
05622,1.2000000000000002
05623,1.4000000000000001
