고객번호,패션잡화_상_방문지수
03514,-1.8000000000000003
03516,2.0
03517,1.0
03518,0.8
03519,1.4000000000000001
03523,-0.6000000000000001
03524,2.6
03525,5.4
03526,1.8
03530,1.8
03532,2.6
03534,2.2
03536,2.4000000000000004
03537,4.0
03539,1.4000000000000001
03541,-0.3999999999999999
03543,1.2000000000000002
03545,0.4
03546,4.0
03547,-1.2000000000000002
03548,2.6
03550,0.4
03552,0.4
03553,0.8
03554,5.2
03555,-1.8000000000000003
03556,0.6000000000000001
03557,0.4
03558,-0.6000000000000003
03559,-0.19999999999999996
03560,1.2000000000000002
03562,1.2000000000000002
03563,-0.19999999999999996
03564,1.4000000000000001
03565,4.6000000000000005
03566,2.8000000000000003
03568,0.0
03569,1.8
03570,-0.6000000000000001
03572,0.8
03573,-1.2000000000000002
03575,2.8000000000000003
03576,-0.6000000000000003
03578,2.2
03579,4.4
03580,0.3999999999999999
03581,2.4000000000000004
03582,3.2
03586,2.4000000000000004
03588,0.8
03589,0.0
03590,1.2000000000000002
03591,-0.3999999999999999
03592,5.6000000000000005
03593,6.4
03594,-0.6000000000000003
03595,-0.19999999999999996
03596,1.8
03597,0.6000000000000001
03599,0.4
03600,2.4000000000000004
03601,2.6
03603,-1.4000000000000004
03604,1.2000000000000002
03605,0.8
03607,0.6000000000000001
03608,0.0
03609,0.3999999999999999
03610,1.6
03611,0.4
03613,1.0
03614,3.2
03615,0.4
03616,2.0
03617,0.4
03618,0.8
03619,1.2000000000000002
03620,0.8000000000000003
03621,1.2000000000000002
03623,0.8
03624,0.0
03625,1.4000000000000001
03627,-0.6000000000000003
03628,0.8
03629,0.4
03630,1.4000000000000001
03631,2.6
03632,1.2000000000000002
03633,1.2000000000000002
03634,1.6
03635,0.4
03636,1.4000000000000001
03637,1.2000000000000002
03639,1.4000000000000001
03640,2.0
03642,0.0
03643,0.4
03645,-0.6000000000000001
03646,2.6
03647,1.0
03648,3.0
03649,0.8
03650,0.4
03652,0.8
03653,0.8000000000000003
03654,1.0
03655,1.0
03656,0.8
03657,1.8
03658,0.4
03659,1.2000000000000002
03660,0.8
03661,3.2
03662,0.0
03663,4.0
03664,0.19999999999999996
03665,1.2000000000000002
03666,1.0
03667,2.2
03668,2.8000000000000003
03670,0.19999999999999996
03672,4.800000000000001
03673,1.2000000000000002
03674,2.2
03675,0.8
03676,0.4
03677,1.8
03678,4.6000000000000005
03679,1.2000000000000002
03680,0.8
03681,2.4000000000000004
03682,0.8
03683,1.2000000000000002
03684,-0.19999999999999996
03685,1.0
03686,-1.0000000000000002
03688,2.8000000000000003
03689,1.8
03690,1.6
03693,2.6
03695,0.0
03696,0.0
03697,1.2000000000000002
03698,1.8
03699,2.4000000000000004
03700,-0.3999999999999999
03701,1.2000000000000002
03702,0.8
03703,1.0
03704,0.8
03708,0.8
03709,-2.0
03710,5.2
03711,0.4
03712,4.2
03714,2.2
03715,0.4
03716,0.4
03717,1.8
03718,1.2000000000000002
03719,2.0
03720,4.800000000000001
03721,1.8
03722,2.2
03723,3.0
03725,2.2
03726,1.0
03727,2.4000000000000004
03728,-0.6000000000000001
03729,0.0
03730,0.6000000000000001
03731,1.2000000000000002
03732,-0.6000000000000001
03733,0.4
03735,0.4
03737,0.4
03738,0.4
03739,2.6
03740,-0.3999999999999999
03741,2.0
03742,1.2000000000000002
03743,1.6
03744,3.2
03745,1.0
03747,0.8000000000000003
03748,2.8000000000000003
03749,1.2000000000000002
03751,2.0
03752,3.8000000000000007
03755,0.6000000000000001
03756,1.6
03757,2.4000000000000004
03758,1.0
03759,0.4
03760,-0.3999999999999999
03762,5.4
03764,2.4000000000000004
03765,2.0
03767,0.4
03769,2.6
03770,4.2
03771,2.4000000000000004
03772,2.2
03774,0.19999999999999996
03777,-1.0000000000000002
03778,1.0
03780,0.8
03781,-0.20000000000000018
03782,-0.19999999999999996
03783,0.4
03784,1.8
03785,-0.19999999999999996
03786,0.6000000000000001
03787,2.4000000000000004
03788,0.6000000000000001
03789,-1.2000000000000002
03791,2.0
03792,-0.8
03794,-0.3999999999999999
03795,6.0
03796,0.19999999999999973
03797,2.8000000000000003
03798,1.4000000000000001
03800,0.4
03801,0.4
03803,0.4
03804,0.4
03805,1.0
03806,1.0
03807,6.000000000000001
03809,3.0000000000000004
03810,0.4
03811,-0.8
03812,2.4000000000000004
03814,1.8
03816,0.8
03817,4.800000000000001
03818,3.2
03819,3.6
03820,1.8
03821,1.8
03822,6.2
03823,0.8000000000000003
03824,0.8
03825,2.2
03826,1.2000000000000002
03827,4.4
03828,4.4
03829,0.4
03830,-0.8
03831,2.4000000000000004
03832,1.8
03834,0.3999999999999999
03835,3.4000000000000004
03836,-0.8
03837,2.2
03838,0.4
03839,0.8
03840,1.6
03841,1.2000000000000002
03842,1.2000000000000002
03847,4.2
03848,0.0
03849,1.8
03851,1.8
03852,1.0
03853,0.4
03854,0.4
03855,2.0
03857,1.8
03859,4.4
03860,1.8
03861,2.0
03862,4.6000000000000005
03863,-0.3999999999999999
03864,-3.0
03865,0.6000000000000001
03866,-0.6000000000000003
03868,2.0
03869,3.4000000000000004
03872,-0.3999999999999999
03873,1.8
03874,0.3999999999999999
03875,1.0
03876,8.0
03877,0.8
03878,3.6
03879,0.6000000000000001
03880,4.2
03881,6.6
03882,0.4
03883,0.8000000000000003
03884,0.8
03886,3.8000000000000007
03887,1.2000000000000002
03888,0.8
03889,0.0
03890,2.2
03891,2.8000000000000003
03892,3.8000000000000007
03893,1.4000000000000001
03894,0.4
03895,-0.8
03896,1.2000000000000002
03898,2.2
03899,0.6000000000000001
03900,1.0
03901,1.2000000000000002
03902,2.8000000000000003
03903,0.4
03904,2.0
03905,2.4000000000000004
03906,0.8
03907,0.0
03908,5.2
03909,1.8
03910,0.4
03911,2.8000000000000003
03912,2.8000000000000003
03913,1.4000000000000001
03914,0.4
03915,0.4
03916,0.0
03918,1.2000000000000002
03919,-1.0000000000000002
03920,-0.3999999999999999
03921,0.8
03922,0.8
03924,2.4000000000000004
03925,1.0
03926,2.8000000000000003
03928,0.4
03931,3.0
03932,1.8
03933,1.8
03934,2.2
03935,1.2000000000000002
03936,2.6
03937,0.4
03938,0.4
03939,3.2
03940,0.3999999999999999
03941,2.8000000000000003
03942,0.8
03944,0.19999999999999996
03945,0.4
03947,0.4
03948,1.6
03949,0.19999999999999996
03950,4.2
03951,0.19999999999999996
03952,0.4
03953,0.0
03955,1.2000000000000002
03956,-1.0000000000000002
03958,0.4
03959,0.4
03960,0.4
03961,-1.2000000000000002
03963,3.8000000000000007
03964,-0.19999999999999996
03965,-0.3999999999999999
03966,3.2
03967,0.8
03970,1.2000000000000002
03971,1.4000000000000001
03972,1.0
03973,0.19999999999999996
03975,5.0
03976,-1.2000000000000002
03977,0.4
03978,2.6000000000000005
03979,0.4
03980,5.2
03981,-0.6000000000000003
03983,0.8
03984,2.4000000000000004
03985,0.8
03987,1.0
03988,0.6000000000000001
03989,0.8
03991,0.4
03992,1.6
03993,1.6
03994,3.0
03995,2.8000000000000003
03996,0.4
03997,5.8
03998,1.2000000000000002
03999,2.6
04000,-0.8
04001,1.0
04002,3.4000000000000004
04003,0.4
04005,-0.19999999999999996
04006,-0.19999999999999996
04008,1.6
04009,3.0
04010,1.0
04012,-1.4000000000000004
04014,0.4
04015,0.4
04016,-0.3999999999999999
04017,0.4
04018,-0.19999999999999996
04019,0.8
04020,0.19999999999999996
04021,-0.3999999999999999
04022,-0.6000000000000001
04023,0.19999999999999996
04024,2.6
04025,0.4
04026,-0.19999999999999996
04027,3.2
04029,1.8
04031,2.8000000000000003
04032,0.8
04033,2.2
04034,-0.19999999999999996
04035,0.8
04036,0.8
04037,1.8
04038,3.4000000000000004
04039,1.6
04040,0.8
04041,1.4000000000000001
04042,2.8000000000000003
04043,3.2
04045,3.0
04047,0.8
04048,1.4000000000000001
04049,0.19999999999999973
04050,0.8
04052,1.8
04054,2.2
04055,2.4000000000000004
04058,1.2000000000000002
04059,0.4
04061,2.6
04062,-0.19999999999999996
04063,2.0
04064,2.2
04065,0.6000000000000001
04067,4.2
04068,0.8
04070,-0.6000000000000001
04072,2.0
04073,2.8000000000000003
04075,-1.4000000000000004
04076,0.4
04077,5.4
04079,1.8
04080,-0.19999999999999996
04082,0.6000000000000001
04083,0.6000000000000001
04084,1.8
04085,-0.19999999999999996
04086,2.6
04087,1.2000000000000002
04089,2.0
04090,1.2000000000000002
04091,1.6
04092,0.8
04093,1.8
04094,1.2000000000000002
04095,2.2
04096,0.0
04097,2.4000000000000004
04098,1.4000000000000001
04099,1.6
04100,-0.6000000000000001
04101,1.8
04102,4.2
04104,0.19999999999999996
04105,0.4
04106,1.2000000000000002
04107,1.4000000000000001
04108,0.4
04109,2.0
04111,1.8
04112,1.2000000000000002
04113,0.0
04114,0.4
04115,2.6
04116,3.6
04117,3.6
04119,3.2
04120,3.6
04121,-0.20000000000000018
04122,1.6
04123,1.8
04125,5.6000000000000005
04126,1.8
04127,3.0
04128,1.0
04129,0.6000000000000001
04131,2.6
04132,0.4
04133,3.8000000000000007
04134,2.6
04135,6.0
04136,2.2
04137,0.8
04138,0.19999999999999996
04139,4.2
04140,0.6000000000000001
04141,-0.19999999999999996
04142,0.6000000000000001
04143,4.0
04144,1.6
04145,1.4000000000000001
04147,-0.3999999999999999
04148,2.8000000000000003
04150,0.8
04151,0.4
04152,1.2000000000000002
04153,-0.3999999999999999
04154,-1.4000000000000004
04155,1.2000000000000002
04156,1.2000000000000002
04157,-0.8
04158,0.8
04159,1.0
04160,-0.6000000000000001
04161,3.0
04162,0.8
04163,1.2000000000000002
04164,-0.19999999999999996
04165,0.19999999999999996
04166,1.6
04167,0.19999999999999973
04169,5.2
04171,0.4
04172,1.2000000000000002
04173,0.4
04174,0.3999999999999999
04175,0.0
04177,4.0
04178,2.6
04179,0.8
04181,0.3999999999999999
04182,2.6
04184,4.0
04186,1.4000000000000001
04187,1.2000000000000002
04189,1.0
04190,1.8
04191,0.0
04192,2.4000000000000004
04193,2.6
04194,0.4
04195,-0.8
04197,1.0
04198,0.19999999999999996
04200,2.4000000000000004
04201,2.6
04202,0.4
04203,1.0
04204,2.8000000000000003
04205,-1.4000000000000004
04209,-1.4000000000000004
04210,2.6
04211,1.8
04212,2.6
04214,1.0
04215,1.4000000000000001
04216,0.8
04217,2.6
04220,0.0
04221,1.8
04222,0.8
04226,1.8
04227,1.2000000000000002
04228,2.2
04229,0.3999999999999999
04230,3.2
04231,0.0
04232,0.0
04234,0.6000000000000001
04237,1.8
04238,0.4
04239,0.4
04243,0.6000000000000001
04244,0.4
04246,2.0
04249,1.0
04252,0.8000000000000003
04253,1.6
04255,0.8
04256,0.4
04258,1.6
04259,1.4000000000000001
04260,3.2
04261,1.4000000000000001
04262,1.0
04263,1.2000000000000002
04266,3.4000000000000004
04267,3.8000000000000007
04268,0.4
04269,1.4000000000000001
04270,-0.19999999999999996
04271,1.0
04272,3.0
04273,1.2000000000000002
04274,0.19999999999999996
04275,0.4
04276,5.6000000000000005
04277,-1.4000000000000004
04281,0.4
04283,2.8000000000000003
04284,1.2000000000000002
04287,-1.8000000000000003
04289,0.19999999999999996
04291,1.6
04292,1.4000000000000001
04293,6.0
04294,2.2
04295,0.4
04296,1.8
04297,0.6000000000000001
04298,1.8
04299,-1.4000000000000004
04303,0.8
04304,2.0
04305,0.8
04306,2.2
04307,0.8
04309,-0.8
04312,0.4
04313,0.19999999999999996
04315,2.2
04316,1.4000000000000001
04317,3.8000000000000007
04318,-0.3999999999999999
04319,1.8
04320,2.0
04321,1.4000000000000001
04322,-0.19999999999999996
04324,1.8
04325,0.0
04326,0.0
04327,0.8
04328,-0.8
04329,2.8000000000000003
04331,2.2
04332,0.3999999999999999
04333,1.4000000000000001
04334,0.4
04335,0.4
04338,2.6
04340,6.6
04341,-0.3999999999999999
04342,-0.19999999999999996
04344,2.6
04345,5.6000000000000005
04347,2.2
04348,8.200000000000001
04349,1.6
04350,1.0
04354,2.2
04356,1.8
04357,3.4000000000000004
04358,-0.7999999999999998
04360,4.2
04361,0.0
04362,3.0
04363,-0.6000000000000003
04364,2.0
04365,1.2000000000000002
04366,-0.3999999999999999
04368,4.800000000000001
04369,3.0000000000000004
04370,1.2000000000000002
04371,1.6
04374,1.8
04375,4.800000000000001
04376,0.4
04378,1.2000000000000002
04380,-0.8
04381,0.5999999999999996
04382,2.6
04383,0.3999999999999999
04384,1.2000000000000002
04385,0.4
04387,-1.0000000000000002
04388,1.0
04389,1.4000000000000001
04391,-0.19999999999999996
04392,0.8
04394,2.0
04397,-0.6000000000000001
04399,1.6
04401,1.0
04402,1.2000000000000002
04403,4.4
04404,1.2000000000000002
04405,-0.3999999999999999
04406,0.19999999999999996
04408,2.0
04409,3.4000000000000004
04410,3.2
04411,1.6
04412,1.2000000000000002
04413,0.0
04414,0.19999999999999996
04415,0.4
04416,0.0
04417,4.2
04418,0.4
04420,1.0
04421,0.4
04422,4.0
04423,1.0
04426,1.6
04427,5.2
04428,4.0
04430,4.0
04431,1.6
04432,2.2
04433,3.2
04436,-0.19999999999999996
04437,1.2000000000000002
04438,3.8000000000000007
04439,-1.4000000000000004
04441,1.4000000000000001
04442,0.4
04443,0.19999999999999996
04444,0.8
04445,3.6
04446,2.4000000000000004
04447,1.0
04449,3.6
04450,0.4
04452,2.4000000000000004
04453,1.0
04454,-0.19999999999999996
04455,2.2
04456,3.4000000000000004
04457,1.0
04458,2.2
04459,0.4
04460,2.0
04463,1.2000000000000002
04464,0.4
04465,1.8
04466,0.0
04467,1.0
04468,0.4
04469,1.2000000000000002
04470,2.4000000000000004
04472,1.0
04473,2.6
04474,-0.19999999999999996
04475,1.0
04476,3.8000000000000007
04477,0.4
04479,1.8
04481,2.8000000000000003
04482,0.8
04483,0.19999999999999973
04484,1.2000000000000002
04485,2.8000000000000003
04486,0.4
04487,3.6
04489,0.0
04490,0.3999999999999999
04492,2.4000000000000004
04494,1.4000000000000001
04495,4.0
04496,0.4
04497,0.4
04499,1.4000000000000001
04501,2.4000000000000004
04502,0.8
04504,1.8
04505,0.8
04507,0.0
04508,0.4
04510,0.0
04511,2.4000000000000004
04512,2.4000000000000004
04513,1.2000000000000002
04514,-0.8
04515,1.0
04517,3.8000000000000007
04518,2.2
04519,2.6
04520,2.4000000000000004
04521,1.2000000000000002
04522,2.2
04523,3.2
04525,0.6000000000000001
04527,0.6000000000000001
04528,0.4
04530,1.8
04531,0.4
04532,0.6000000000000001
04533,0.4
04535,1.4000000000000001
04536,3.4000000000000004
04537,1.4000000000000001
04538,0.3999999999999999
04539,2.4000000000000004
04541,1.2000000000000002
04542,4.0
04543,0.4
04544,0.4
04545,2.8000000000000003
04546,5.2
04547,1.2000000000000002
04548,2.6
04549,1.0
04550,-0.6000000000000001
04551,0.19999999999999996
04552,3.2
04553,-0.6000000000000001
04555,1.0
04557,0.4
04558,-0.19999999999999996
04560,-0.6000000000000001
04561,7.600000000000001
04562,0.8
04563,4.2
04564,4.800000000000001
04565,1.0
04566,1.2000000000000002
04567,2.2
04568,1.8
04571,0.19999999999999996
04572,1.2000000000000002
04573,0.4
04574,0.19999999999999996
04575,2.4000000000000004
04576,1.2000000000000002
04579,1.2000000000000002
04580,2.4000000000000004
04581,0.8
04582,-0.8
04583,3.8000000000000007
04584,1.6
04585,1.0
04586,1.0
04587,-0.19999999999999996
04588,0.8000000000000003
04589,2.4000000000000004
04590,-0.19999999999999996
04591,2.2
04592,0.6000000000000001
04593,0.8
04594,0.4
04595,0.4
04596,2.6
04597,-0.6000000000000001
04598,0.4
04599,0.8
04601,1.2000000000000002
04602,0.4
04603,1.2000000000000002
04605,3.0
04606,1.4000000000000001
04607,1.8
04608,-0.3999999999999999
04609,2.4000000000000004
04610,1.8
04611,3.8000000000000007
04612,1.4000000000000001
04613,0.4
04614,2.4000000000000004
04615,1.4000000000000001
04616,0.4
04617,-1.8000000000000003
04618,1.2000000000000002
04619,0.4
04620,3.4000000000000004
04622,1.2000000000000002
04623,0.0
04624,3.2
04626,0.8
04627,3.8000000000000007
04629,0.8
04630,2.4000000000000004
04632,1.6
04633,2.8000000000000003
04634,0.0
04636,0.4
04637,7.0
04638,0.19999999999999996
04639,1.2000000000000002
04640,0.19999999999999996
04641,0.19999999999999996
04642,0.4
04645,3.0
04646,0.8
04648,0.8
04649,1.8
04650,3.8000000000000007
04651,0.6000000000000001
04652,5.2
04653,0.4
04654,3.2
04655,2.8000000000000003
04656,1.8
04657,0.8
04658,5.8
04659,-0.19999999999999996
04660,3.0
04661,3.2
04662,4.6000000000000005
04663,-0.6000000000000003
04664,1.6
04665,-0.6000000000000001
04666,0.0
04667,-0.3999999999999999
04668,0.0
04669,0.8
04670,0.4
04672,3.6
04673,0.4
04674,-0.6000000000000001
04675,4.2
04676,2.0
04677,2.4000000000000004
04678,0.4
04679,2.4000000000000004
04681,0.8000000000000003
04682,1.0
04683,0.4
04684,0.0
04685,0.0
04686,1.0
04687,-1.6
04688,1.0
04689,0.19999999999999996
04690,0.3999999999999999
04692,-0.6000000000000001
04693,2.6
04694,2.0
04695,1.8
04697,1.0
04698,-1.8000000000000003
04699,0.8000000000000003
04701,0.19999999999999996
04702,-0.8
04703,3.4000000000000004
04704,-0.19999999999999996
04705,-0.8
04708,0.19999999999999996
04709,-0.19999999999999996
04710,-0.20000000000000018
04711,-1.0000000000000002
04712,2.0
04714,0.8
04715,-0.8
04716,2.4000000000000004
04717,-0.19999999999999996
04718,0.4
04719,0.3999999999999999
04720,2.6
04722,2.6
04723,0.4
04724,0.4
04725,-0.20000000000000018
04726,1.8
04727,0.4
04728,0.4
04729,2.2
04730,1.2000000000000002
04733,2.4000000000000004
04734,2.8000000000000003
04735,0.8
04736,1.4000000000000001
04737,0.3999999999999999
04738,-0.19999999999999996
04739,3.4000000000000004
04740,1.8
04741,0.6000000000000001
04742,1.8
04743,3.4000000000000004
04745,0.6000000000000001
04746,0.3999999999999999
04747,0.0
04748,0.8
04750,-0.8
04751,4.0
04752,-0.6000000000000001
04753,0.4
04754,0.6000000000000001
04756,3.0
04757,1.4000000000000001
04759,3.2
04761,5.4
04762,2.4000000000000004
04763,0.8
04764,4.2
04765,2.8000000000000003
04766,0.4
04767,-1.0000000000000002
04768,0.8
04769,2.6
04770,3.0
04772,0.4
04773,1.2000000000000002
04774,2.8000000000000003
04775,-0.6000000000000003
04776,0.6000000000000001
04777,0.4
04778,0.3999999999999999
04779,4.800000000000001
04780,0.0
04781,1.4000000000000001
04782,1.4000000000000001
04784,2.2
04786,1.0
04788,1.0
04791,2.2
04792,3.4000000000000004
04793,0.4
04797,0.6000000000000001
04798,3.2
04799,1.2000000000000002
04800,3.0000000000000004
04801,-0.3999999999999999
04802,2.4000000000000004
04803,1.4000000000000001
04805,0.4
04806,0.8
04808,1.6
04809,0.8
04810,1.2000000000000002
04811,0.8000000000000003
04812,0.3999999999999999
04813,1.0
04814,-0.19999999999999996
04815,0.4
04816,1.0
04817,1.4000000000000001
04818,2.8000000000000003
04819,0.0
04820,1.6
04821,3.4000000000000004
04823,0.3999999999999999
04824,1.6
04826,2.8000000000000003
04827,3.8000000000000007
04828,0.8
04830,3.2
04831,3.6
04832,0.19999999999999996
04833,5.6000000000000005
04835,3.8000000000000007
04837,3.2
04838,2.6
04839,1.8
04841,0.3999999999999999
04843,3.2
04847,1.6
04848,1.4000000000000001
04849,0.0
04850,2.8000000000000003
04851,1.0
04852,-0.6000000000000001
04853,0.3999999999999999
04855,1.2000000000000002
04856,0.4
04857,0.4
04858,1.8
04859,0.4
04860,3.6
04861,0.6000000000000001
04862,0.19999999999999996
04863,1.4000000000000001
04864,3.6
04865,2.2
04866,3.8000000000000007
04867,1.0
04868,0.6000000000000001
04870,0.8
04871,-0.19999999999999996
04872,-0.6000000000000001
04873,3.2
04874,-0.19999999999999996
04875,4.0
04876,-0.19999999999999996
04877,0.3999999999999999
04878,1.2000000000000002
04879,0.8
04880,5.0
04881,0.6000000000000001
04882,2.2
04883,0.8
04884,1.2000000000000002
04887,4.6000000000000005
04888,1.6
04889,1.4000000000000001
04890,0.4
04891,1.2000000000000002
04894,-1.2000000000000002
04895,0.4
04896,1.2000000000000002
04897,0.4
04898,3.2
04900,0.0
04901,0.0
04902,0.6000000000000001
04903,0.4
04904,1.8
04905,5.8
04906,1.8
04907,2.0
04909,1.0
04910,4.2
04911,0.8
04912,2.8000000000000003
04913,-0.3999999999999999
04914,2.4000000000000004
04915,2.4000000000000004
04918,0.4
04919,0.4
04920,0.4
04922,4.800000000000001
04923,0.4
04924,-1.0000000000000002
04925,3.4000000000000004
04927,1.6
04929,1.8
04930,0.3999999999999999
04932,-0.3999999999999999
04933,4.0
04934,1.0
04935,2.4000000000000004
04936,1.2000000000000002
04937,0.4
04938,4.6000000000000005
04940,4.2
04941,1.2000000000000002
04943,4.0
04944,-1.0000000000000002
04946,3.2
04947,7.0
04948,3.4000000000000004
04949,2.8000000000000003
04950,0.8
04952,1.2000000000000002
04953,4.0
04954,-1.2000000000000002
04955,-2.0
04956,-0.19999999999999996
04957,0.8
04958,0.6000000000000001
04959,1.8
04961,1.0
04962,0.4
04963,3.0
04965,0.5999999999999996
04966,3.6
04967,2.2
04968,-0.3999999999999999
04969,0.8
04970,0.0
04971,1.2000000000000002
04974,0.8
04975,-0.8
04977,1.0
04979,1.2000000000000002
04980,0.3999999999999999
04981,3.2
04982,2.0
04983,-0.6000000000000001
04984,3.6
04985,0.0
04988,2.0
04989,3.4000000000000004
04990,0.4
04991,-1.2000000000000002
04992,0.6000000000000001
04993,2.0
04994,2.6
04995,1.8
04997,0.0
04998,0.19999999999999996
04999,0.4
05001,2.0
05003,0.0
05004,1.6
05005,-0.19999999999999996
05006,1.2000000000000002
05007,0.8
05008,1.2000000000000002
05009,0.4
05010,0.19999999999999996
05011,1.6
05012,0.3999999999999999
05014,5.6000000000000005
05015,1.2000000000000002
05016,3.6
05018,0.0
05019,0.6000000000000001
05021,3.2
05022,3.6
05023,-1.8000000000000003
05025,0.8000000000000003
05026,-0.3999999999999999
05027,1.0
05028,2.8000000000000003
05029,0.8
05030,1.4000000000000001
05031,1.0
05032,-1.0000000000000002
05033,1.8
05034,2.8000000000000003
05035,1.6
05036,1.4000000000000001
05038,0.8
05039,0.8
05040,2.0
05041,3.4000000000000004
05042,0.0
05044,2.0
05047,4.4
05048,3.8000000000000007
05049,0.19999999999999996
05051,0.0
05052,-0.19999999999999996
05053,0.8000000000000003
05057,2.8000000000000003
05058,0.0
05060,1.8
05061,0.19999999999999996
05062,5.2
05063,-0.8
05065,1.0
05066,1.4000000000000001
05067,1.0
05068,0.8
05069,0.4
05071,3.8000000000000007
05072,-0.19999999999999996
05073,1.6
05074,-0.8
05075,0.0
05076,0.8
05078,-0.8
05079,-0.19999999999999996
05080,2.0
05081,-0.20000000000000018
05082,0.8
05083,1.2000000000000002
05086,1.0
05087,0.0
05088,-1.2000000000000002
05091,-0.19999999999999996
05092,2.2
05094,4.2
05095,0.0
05096,0.0
05098,3.4000000000000004
05099,2.6000000000000005
05100,0.4
05101,0.4
05102,0.4
05103,1.8
05104,-0.6000000000000001
05105,4.6000000000000005
05106,0.19999999999999996
05107,5.4
05109,0.4
05110,0.4
05111,2.8000000000000003
05113,7.600000000000001
05114,0.8
05115,3.8000000000000007
05116,0.4
05117,0.4
05118,0.0
05119,0.4
05120,2.8000000000000003
05121,-0.19999999999999996
05122,2.6
05123,1.2000000000000002
05124,2.6
05126,0.4
05127,-1.0000000000000002
05130,0.4
05132,0.8000000000000003
05133,1.4000000000000001
05134,0.0
05135,0.4
05136,0.4
05137,2.0
05141,0.0
05142,-0.6000000000000003
05143,0.6000000000000001
05144,0.19999999999999996
05145,-0.19999999999999996
05146,-0.8
05147,0.8
05148,0.6000000000000001
05149,1.0
05150,0.6000000000000001
05151,-0.19999999999999996
05152,0.0
05153,1.8
05155,2.8000000000000003
05156,-1.2000000000000002
05158,5.2
05159,2.2
05160,2.0
05161,2.4000000000000004
05163,0.8
05165,2.4000000000000004
05166,-0.6000000000000003
05167,0.6000000000000001
05169,0.8
05171,0.19999999999999996
05172,3.4000000000000004
05173,-1.2000000000000002
05174,1.6
05175,-0.6000000000000001
05176,1.2000000000000002
05177,0.8
05178,1.6
05180,0.8
05181,2.4000000000000004
05182,0.0
05183,0.0
05184,0.8000000000000003
05186,0.4
05187,3.2
05189,-0.19999999999999996
05191,2.4000000000000004
05193,0.8
05194,1.4000000000000001
05195,0.6000000000000001
05196,1.6
05197,0.4
05198,0.4
05200,1.0
05202,0.0
05203,1.8
05204,1.4000000000000001
05205,1.4000000000000001
05206,0.4
05207,3.4000000000000004
05208,0.8
05209,1.0
05210,2.6
05211,0.6000000000000001
05212,-0.6000000000000001
05213,-1.2000000000000002
05214,0.4
05215,4.0
05216,-0.19999999999999996
05217,4.0
05218,0.0
05219,1.4000000000000001
05223,2.6
05224,2.6
05225,1.0
05226,1.4000000000000001
05227,1.0
05228,0.0
05230,0.8
05232,5.0
05233,3.4000000000000004
05235,2.0
05236,-0.6000000000000001
05237,4.2
05238,5.800000000000001
05239,1.4000000000000001
05240,-1.4000000000000004
05241,2.2
05242,-0.19999999999999996
05243,0.4
05244,0.4
05245,1.4000000000000001
05246,1.6
05249,-0.19999999999999996
05250,-0.8
05251,0.19999999999999996
05252,1.4000000000000001
05253,0.8
05256,1.8
05258,-1.0000000000000002
05259,2.0
05260,1.0
05261,3.2
05262,-0.19999999999999996
05263,-0.6000000000000001
05264,-0.6000000000000001
05265,-0.6000000000000003
05266,6.0
05267,0.4
05268,0.6000000000000001
05269,1.4000000000000001
05270,3.4000000000000004
05271,-0.19999999999999996
05272,1.2000000000000002
05273,-1.0000000000000002
05274,1.2000000000000002
05276,0.4
05277,-1.2000000000000002
05279,-0.3999999999999999
05280,4.6000000000000005
05281,1.2000000000000002
05282,3.8000000000000007
05283,5.8
05285,-1.0000000000000002
05286,-1.2000000000000002
05288,0.5999999999999996
05290,0.4
05291,1.0
05292,0.19999999999999996
05293,1.4000000000000001
05295,1.0
05296,0.4
05297,1.4000000000000001
05298,3.8000000000000007
05299,0.6000000000000001
05300,0.8
05301,2.0
05302,1.8
05303,4.800000000000001
05304,-0.6000000000000001
05305,3.4000000000000004
05306,6.000000000000001
05308,1.8
05309,-0.3999999999999999
05310,2.8000000000000003
05311,0.19999999999999996
05312,3.4000000000000004
05314,3.4000000000000004
05316,1.8
05317,3.4000000000000004
05318,2.4000000000000004
05322,3.2
05323,0.19999999999999973
05325,3.2
05326,0.0
05327,0.0
05328,1.8
05329,0.4
05330,2.6
05331,2.0
05332,1.8
05333,3.0
05334,1.8
05335,0.4
05336,1.0
05337,0.4
05338,0.8
05339,-2.0
05341,-0.6000000000000003
05342,2.0
05344,1.4000000000000001
05345,1.0
05346,0.0
05348,5.2
05349,2.6
05350,0.4
05351,1.6
05352,1.6
05354,0.4
05356,2.6
05357,2.4000000000000004
05358,1.0
05359,0.6000000000000001
05360,-2.2
05362,0.8
05363,0.6000000000000001
05364,0.8
05365,-1.0000000000000002
05366,-0.3999999999999999
05368,4.2
05369,1.0
05370,-0.3999999999999999
05371,1.4000000000000001
05372,1.4000000000000001
05373,1.2000000000000002
05375,-0.6000000000000001
05376,0.6000000000000001
05377,2.8000000000000003
05379,1.2000000000000002
05380,1.0
05381,0.8
05382,1.8
05383,-0.8
05384,3.0000000000000004
05385,0.5999999999999996
05386,-1.0000000000000002
05387,0.8
05388,2.6
05389,-0.19999999999999996
05390,4.0
05391,0.4
05392,0.4
05393,2.8000000000000003
05396,0.4
05397,4.800000000000001
05398,-0.6000000000000001
05399,1.4000000000000001
05400,0.4
05402,1.4000000000000001
05404,5.6000000000000005
05407,1.8
05408,2.0
