고객번호,일상용품_중_구매지수
05217,7.600000000000001
05218,7.4
05219,7.4
05220,1.8
05221,-2.5999999999999996
05222,0.8
05224,-1.4
05225,0.7999999999999998
05226,1.4000000000000001
05228,10.400000000000002
05229,1.8
05230,3.0
05231,5.0
05232,4.4
05233,-1.6
05234,5.4
05235,2.0
05236,1.0
05237,3.8000000000000007
05239,6.800000000000001
05240,4.4
05241,-0.5999999999999996
05242,3.2
05243,4.800000000000001
05244,1.0
05245,2.0
05246,8.0
05247,1.6
05249,6.800000000000001
05250,2.4000000000000004
05251,5.0
05252,2.8000000000000003
05253,7.0
05254,4.0
05255,8.0
05256,5.4
05257,5.0
05258,0.0
05259,-2.2
05260,0.5999999999999996
05261,1.8
05262,2.4000000000000004
05263,1.6
05264,0.0
05266,2.0
05267,4.0
05269,4.0
05270,2.0
05271,2.8000000000000003
05272,-3.0
05273,-0.5999999999999996
05274,2.0
05275,1.0
05276,1.6
05277,7.6
05279,5.4
05280,5.0
05281,-0.5999999999999996
05282,2.0
05283,2.0
05284,2.0
05285,2.0
05286,6.4
05287,-1.0
05288,8.600000000000001
05289,5.0
05290,-1.0
05291,7.4
05292,2.0
05293,-0.5999999999999996
05294,8.4
05296,5.0
05297,2.4000000000000004
05298,4.0
05299,1.6
05300,5.0
05302,5.2
05303,-0.5999999999999996
05304,2.4000000000000004
05305,3.4000000000000004
05307,1.6
05308,6.0
05309,-2.4000000000000004
05310,2.4000000000000004
05311,1.4000000000000004
05312,2.0
05313,-1.4000000000000004
05314,2.0
05315,2.0
05316,0.4
05317,3.0
05318,5.0
05319,2.0
05320,0.19999999999999996
05321,2.0
05322,-0.5999999999999996
05323,-1.7999999999999998
05325,1.0
05326,1.6
05327,6.4
05328,1.0
05329,0.4
05330,4.4
05331,5.0
05332,3.0
05333,2.0
05334,2.0
05335,-2.4000000000000004
05336,3.8000000000000007
05337,1.4000000000000001
05338,5.0
05339,0.0
05340,0.4
05341,2.4000000000000004
05342,-3.0
05343,-1.7999999999999998
05344,1.2000000000000002
05345,3.4000000000000004
05346,1.8
05347,-0.7999999999999998
05348,8.0
05349,1.0
05350,0.8
05351,-1.2000000000000006
05352,1.0
05353,4.4
05354,2.0
05355,2.4000000000000004
05356,2.4000000000000004
05357,4.0
05358,1.2000000000000002
05359,1.4000000000000001
05360,-3.0
05361,6.000000000000001
05362,-0.5999999999999996
05364,2.0
05365,-1.2000000000000006
05366,0.4
05367,1.4000000000000001
05368,5.0
05369,0.4
05370,4.0
05371,2.0
05372,0.20000000000000018
05374,2.0
05375,4.6000000000000005
05376,1.4000000000000001
05378,2.4000000000000004
05379,-0.3999999999999999
05380,5.0
05381,2.0
05384,1.4000000000000004
05385,4.4
05386,-3.0
05387,-1.7999999999999998
05388,4.800000000000001
05389,2.0
05390,1.4000000000000001
05391,7.0
05392,5.0
05393,3.6
05394,0.8
05395,3.6
05396,2.4000000000000004
05397,5.0
05399,3.8000000000000007
05400,4.800000000000001
05401,-3.0
05402,2.6
05403,-0.19999999999999996
05404,2.0
05405,-1.6000000000000005
05406,-0.5999999999999996
05407,0.4
05408,-1.0
05409,1.4000000000000001
05410,2.0
05411,1.4000000000000001
05412,3.8
05413,5.4
05414,1.4000000000000001
05416,5.0
05417,3.6
05418,7.0
05419,2.0
05420,-1.0
05421,3.8000000000000007
05422,0.0
05423,4.4
05424,2.0
05425,8.4
05426,4.0
05427,1.4000000000000001
05429,3.8000000000000007
05430,3.0
05431,1.0
05432,2.4000000000000004
05434,4.0
05435,0.0
05436,-1.6
05437,2.0
05438,5.4
05439,1.4000000000000001
05440,3.6
05441,1.0
05442,-1.0
05443,1.4000000000000001
05444,1.4000000000000001
05445,-0.5999999999999996
05446,5.8
05447,-0.5999999999999996
05448,5.4
05449,2.0
05451,5.0
05452,2.0
05453,2.8000000000000003
05455,1.8000000000000007
05456,0.8
05457,-1.6000000000000005
05458,2.0
05459,2.0
05460,-2.0
05461,7.0
05462,0.4
05463,-0.5999999999999996
05464,2.0
05465,4.2
05466,2.0
05467,0.4
05468,-3.6000000000000005
05469,7.800000000000001
05470,2.0
05471,3.0
05472,1.2000000000000002
05473,0.19999999999999996
05474,-1.0
05475,-2.5999999999999996
05477,1.8
05478,2.6
05479,-1.6
05480,3.0
05481,-3.0
05482,0.39999999999999947
05483,8.2
05485,1.4000000000000001
05486,7.800000000000001
05487,2.8000000000000003
05488,6.6
05489,4.0
05490,-0.5999999999999996
05491,-2.5999999999999996
05492,-0.6000000000000001
05493,0.0
05494,8.4
05495,-2.5999999999999996
05496,2.0
05497,5.0
05498,-1.6000000000000005
05499,2.0
05500,6.800000000000001
05502,1.8
05503,7.0
05504,4.6000000000000005
05505,4.0
05506,3.6
05507,7.4
05508,6.6
05509,-3.0
05510,8.4
05511,2.4000000000000004
05513,3.2
05514,7.4
05515,2.4000000000000004
05516,0.6000000000000005
05517,1.4000000000000001
05518,0.8
05519,2.0
05521,2.0
05522,3.6
05523,4.4
05524,3.0
05525,2.4000000000000004
05526,2.0
05528,3.6
05529,2.0
05530,4.0
05531,2.0
05532,-2.5999999999999996
05533,8.0
05534,1.8
05535,-0.5999999999999996
05536,2.0
05537,-1.2000000000000002
05538,2.4000000000000004
05539,7.4
05540,0.0
05542,2.0
05544,2.0
05545,-0.19999999999999996
05546,10.400000000000002
05548,0.4
05549,5.4
05550,5.4
05551,2.0
05552,4.800000000000001
05553,1.0
05554,0.8
05556,-1.6000000000000005
05557,6.4
05558,1.4000000000000001
05559,1.8
05560,3.4000000000000004
05561,1.4000000000000004
05562,-3.0
05563,-0.8
05564,4.0
05565,-3.6000000000000005
05566,0.8
05567,0.4
05568,0.8
05569,1.4000000000000001
05570,2.4000000000000004
05571,5.0
05572,-0.7999999999999998
05575,2.4000000000000004
05576,0.4
05577,1.4000000000000001
05579,1.4000000000000004
05580,1.8
05581,4.800000000000001
05582,2.0
05583,1.0
05584,-3.0
05585,6.000000000000001
05586,3.0
05587,3.0
05588,1.6000000000000005
05589,5.2
05590,7.4
05591,2.8000000000000003
05592,1.8
05595,2.0
05596,4.0
05597,6.6
05598,4.4
05599,6.6
05600,8.4
05601,-1.0
05602,2.0
05603,5.8
05604,2.8000000000000003
05605,3.0
05606,8.4
05607,2.0
05608,2.0
05609,2.0
05611,-0.19999999999999973
05613,5.4
05614,3.6
05615,5.0
05617,1.8
05618,1.8
05619,1.6
05620,1.0
05621,0.19999999999999973
05622,8.0
05623,-0.8000000000000007
05624,6.000000000000001
05625,7.0
05626,1.0
05627,2.0
05628,-3.2000000000000006
05629,7.0
05630,2.0
05631,1.8
05633,1.4000000000000004
05634,6.000000000000001
05635,4.0
05636,4.0
05637,6.000000000000001
05638,5.0
05640,-0.3999999999999999
05641,-1.2000000000000006
05642,0.4
05643,4.0
05644,4.0
05645,5.2
05646,1.4000000000000001
05647,2.4000000000000004
05648,-3.2000000000000006
05649,1.0
05650,-0.19999999999999996
05651,4.0
05652,1.6
05653,-1.6
05654,2.4000000000000004
05655,6.000000000000001
05656,7.4
05657,2.0
05658,4.0
05659,3.0
05660,4.6000000000000005
05661,0.0
05662,2.4000000000000004
05663,0.6000000000000001
05664,4.0
05665,-2.0
05666,1.0
05667,0.8
05668,-0.3999999999999999
05669,-2.2
05670,-1.0
05671,3.4000000000000004
05672,3.8
05673,0.3999999999999999
05674,2.0
05675,4.0
05676,-1.0
05677,3.6
05678,2.0
05679,2.0
05680,1.0
05681,-0.6000000000000003
05682,7.0
05683,11.0
05684,6.4
05685,1.2000000000000002
05686,4.800000000000001
05687,2.4000000000000004
05688,3.8
05689,1.4000000000000001
05690,0.0
05691,5.0
05692,1.4000000000000001
05693,2.0
05695,4.0
05696,5.4
05697,-3.0
05698,5.0
05699,10.4
05700,3.2
05701,1.8
05702,-1.4
05705,1.4000000000000001
05706,2.0
05708,-0.5999999999999996
05709,-1.0
05710,1.6
05711,7.0
05712,6.6
05713,-3.0
05714,5.0
05715,2.4000000000000004
05716,7.4
05717,5.0
05718,-0.5999999999999996
05719,1.6000000000000005
05720,5.0
05721,6.0
05722,7.0
05723,1.2000000000000002
05724,-0.3999999999999999
05725,4.4
05726,-0.5999999999999996
05727,7.0
05728,-3.0
05729,-1.0
05731,2.0
05732,2.0
05733,3.2
05734,1.0
05736,2.0
05737,3.0
05738,2.0
05739,2.8000000000000003
05740,2.0
05741,3.4000000000000004
05742,1.0
05743,6.000000000000001
05744,2.8000000000000003
05745,5.4
05747,-0.5999999999999996
05748,4.6000000000000005
05750,0.19999999999999996
05752,2.0
05753,-3.0
05754,7.4
05755,5.4
05756,1.4000000000000001
05757,1.4000000000000001
05759,2.4000000000000004
05761,4.4
05763,2.0
05764,6.6
05765,2.4000000000000004
05766,2.2
05767,0.4
05768,4.4
05769,2.0
05770,2.0
05771,-2.5999999999999996
05772,1.4000000000000001
05775,-3.0
05776,-2.2
05777,4.0
05778,0.4
05780,-1.0
05781,2.0
05782,3.0
05783,1.4000000000000001
05784,2.4000000000000004
05785,2.6
05786,-0.5999999999999996
05787,7.4
05788,-3.0
05789,2.0
05790,2.4000000000000004
05791,-2.4000000000000004
05792,-2.5999999999999996
05793,2.4000000000000004
05794,-0.5999999999999996
05795,2.0
05796,0.0
05797,2.0
05798,-0.19999999999999973
05799,1.0
05800,0.4
05801,0.0
05802,2.0
05803,4.4
05805,7.2
05806,4.0
05808,6.800000000000001
05809,1.8
05811,8.4
05812,7.0
05813,0.0
05814,-0.5999999999999996
05815,3.6
05816,7.4
05817,2.4000000000000004
05818,1.4000000000000001
05819,1.6
05821,5.0
05822,2.4000000000000004
05823,4.6000000000000005
05824,2.4000000000000004
05825,5.2
05826,2.0
05827,1.8
05828,2.4000000000000004
05829,3.6
05830,1.6
05831,4.0
05832,-1.0
05833,4.0
05834,1.8
05835,5.0
05836,5.8
05837,-3.6000000000000005
05838,0.19999999999999996
05839,2.4000000000000004
05840,1.4000000000000001
05841,5.6
05842,6.000000000000001
05844,2.8000000000000003
05845,-0.3999999999999999
05846,2.0
05847,8.0
05848,7.0
05849,3.4000000000000004
05851,8.0
05852,2.0
05853,2.4000000000000004
05854,1.8000000000000007
05855,2.4000000000000004
05856,1.2000000000000002
05857,6.6
05858,2.8000000000000003
05859,8.4
05860,1.8
05861,2.0
05862,1.4000000000000001
05863,2.0
05864,2.0
05865,1.8
05866,0.8
05867,6.0
05868,3.4000000000000004
05869,1.4000000000000001
05871,0.19999999999999996
05872,-3.0
05873,-0.19999999999999996
05874,-1.0
05876,-2.4000000000000004
05877,4.0
05878,-2.0
05879,8.0
05880,6.0
05881,2.8000000000000003
05882,-1.0
05883,2.4000000000000004
05884,2.8000000000000003
05885,8.4
05887,3.4000000000000004
05888,7.600000000000001
05889,2.0
05890,8.0
05891,7.0
05892,4.0
05893,3.8
05894,7.0
05895,7.0
05896,5.4
05897,2.0
05898,2.4000000000000004
05900,2.0
05902,1.8
05903,10.400000000000002
05904,4.800000000000001
05905,6.0
05906,4.0
05907,0.6000000000000005
05908,1.4000000000000001
05909,0.8
05910,2.4000000000000004
05911,4.4
05912,-0.8
05913,-2.5999999999999996
05914,2.0
05915,9.0
05916,7.0
05917,3.8
05918,2.4000000000000004
05919,3.4000000000000004
05920,6.800000000000001
05921,4.800000000000001
05924,5.0
05925,5.6
05926,3.6
05927,1.8
05928,4.0
05929,0.8
05930,3.0000000000000004
05931,4.0
05932,2.8000000000000003
05933,-0.3999999999999999
05934,2.6000000000000005
05935,2.4000000000000004
05936,4.0
05937,3.0
05938,0.0
05939,8.0
05940,5.8
05941,5.4
05942,-3.0
05943,2.4000000000000004
05944,2.4000000000000004
05945,1.8
05946,2.8000000000000003
05947,2.0
05948,-3.0
05949,2.6
05950,-0.5999999999999996
05951,4.2
05952,6.4
05953,8.0
05954,-1.0
05955,2.6000000000000005
05956,8.4
05957,2.4000000000000004
05959,2.0
05960,5.4
05961,3.6
05962,-2.5999999999999996
05963,4.4
05964,1.4000000000000004
05965,7.0
05966,-0.5999999999999996
05967,8.0
05968,6.000000000000001
05969,2.0
05970,2.8000000000000003
05971,4.6000000000000005
05972,2.0
05973,2.4000000000000004
05974,-2.2
05975,2.0
05976,-1.0
05978,4.0
05979,2.4000000000000004
05980,6.800000000000001
05981,-0.8000000000000007
05982,2.4000000000000004
05983,6.6
05984,2.4000000000000004
05987,2.0
05988,2.4000000000000004
05989,5.0
05991,2.6
05992,2.0
05994,5.6000000000000005
05995,2.8000000000000003
05996,2.0
05997,-3.0
05998,4.4
05999,0.0
06000,2.0
06002,0.0
06003,1.2000000000000002
06004,-2.5999999999999996
06005,2.0
06006,3.8
06007,4.0
06008,2.8000000000000003
06009,-1.6
06010,5.0
06011,0.0
06012,2.0
06013,6.0
06014,2.0
06016,7.0
06017,0.8
06019,0.8
06020,2.0
06021,-0.5999999999999996
06022,1.4000000000000001
06023,-2.4000000000000004
06024,2.0
06025,-3.0
06026,3.2
06027,7.0
06028,6.6
06029,5.0
06030,-2.2
06031,3.0
06032,-1.2000000000000006
06033,1.4000000000000001
06037,7.4
06038,-3.0
06039,1.6
06040,2.0
06042,-0.19999999999999996
06043,1.0
06044,-0.19999999999999996
06045,0.4
06046,0.0
06047,6.000000000000001
06048,4.0
06049,1.6
06050,2.0
06052,1.4000000000000001
06053,3.4000000000000004
06054,0.8
06055,7.0
06056,-0.3999999999999999
06057,2.0
06058,0.8
06059,-1.6000000000000005
06060,1.4000000000000001
06061,7.0
06062,3.0
06063,2.0
06064,1.0
06065,-1.0
06066,6.6000000000000005
06067,2.0
06068,6.000000000000001
06069,-0.7999999999999998
06070,3.6
06071,6.000000000000001
06072,2.0
06073,2.4000000000000004
06074,6.4
06075,3.4000000000000004
06076,0.0
06077,0.4
06078,10.0
06080,-1.0
06082,1.4000000000000001
06083,2.0
06084,7.0
06085,-0.19999999999999973
06086,1.2000000000000002
06087,2.4000000000000004
06088,4.4
06089,-0.19999999999999996
06090,2.4000000000000004
06092,7.0
06093,6.200000000000001
06094,2.0
06095,-2.2
06096,-0.5999999999999996
06097,0.4
06099,-0.19999999999999973
06100,-1.0
06101,8.0
06102,2.4000000000000004
06103,7.0
06104,4.4
06105,2.4000000000000004
06106,5.0
06107,4.4
06108,2.4000000000000004
06109,-1.4
06110,2.0
06111,3.0
06112,5.4
06113,5.0
06114,2.4000000000000004
06115,1.0
06117,7.000000000000001
06119,-0.5999999999999996
06120,2.4000000000000004
06121,3.4000000000000004
06122,4.800000000000001
06123,6.4
06125,2.4000000000000004
06126,0.8
06127,7.0
06128,-0.5999999999999996
06129,-0.7999999999999998
06130,-1.0
06131,5.8
06133,-0.3999999999999999
06135,2.8000000000000003
06136,2.0
06137,1.2000000000000002
06138,-3.0
06139,-1.0
06140,3.0
06141,1.0
06142,0.3999999999999999
06143,2.0
06145,4.4
06146,2.0
06147,1.4000000000000001
06148,1.0
06149,-1.0
06150,2.0
06151,3.0
06153,2.4000000000000004
06154,2.6000000000000005
06155,5.0
06156,1.6
06157,3.0
06158,-3.0
06159,1.4000000000000001
06161,1.2000000000000002
06162,5.0
06163,0.6000000000000005
06164,2.4000000000000004
06166,2.0
06167,1.2000000000000002
06168,2.0
06169,-0.5999999999999996
06170,1.4000000000000001
06171,4.4
06172,1.0
06173,0.0
06174,2.8000000000000003
06175,0.4
06176,2.8000000000000003
06177,1.6
06178,3.2
06179,2.0
06180,3.0
06182,2.0
06183,5.0
06184,-0.5999999999999996
06186,8.0
06187,3.4000000000000004
06188,-0.6000000000000001
06189,1.4000000000000001
06190,2.4000000000000004
06191,8.0
06193,1.4000000000000001
06194,2.0
06195,1.2000000000000002
06197,-3.0
06198,2.0
06199,1.6000000000000005
06200,4.4
06201,-1.4
06202,1.4000000000000004
06203,3.0
06204,1.8
06205,8.0
06206,5.0
06207,5.6000000000000005
06208,6.000000000000001
06209,2.0
06210,7.4
06211,4.4
06212,4.0
06213,1.4000000000000001
06214,1.4000000000000001
06215,1.4000000000000001
06216,5.4
06217,5.0
06218,2.0
06219,-3.6000000000000005
06220,5.0
06221,9.4
06222,2.0
06224,2.4000000000000004
06225,5.6000000000000005
06226,4.4
06227,1.4000000000000001
06230,5.4
06231,2.0
06232,1.4000000000000001
06233,-3.0
06234,1.4000000000000001
06235,2.0
06236,2.4000000000000004
06237,1.4000000000000004
06239,0.0
06240,6.4
06241,7.0
06242,-3.0
06243,8.4
06244,2.0
06245,4.4
06246,2.0
06247,3.2
06248,8.0
06249,7.0
06250,-1.2000000000000002
06251,2.0
06252,0.0
06253,3.0
06254,-1.6000000000000005
06255,-2.2
06256,9.0
06257,5.0
06258,3.4000000000000004
06259,-1.0
06260,0.0
06261,2.0
06262,7.0
06263,-3.0
06264,7.0
06266,4.4
06267,2.4000000000000004
06268,6.2
06270,-1.0
06271,2.8000000000000003
06273,7.0
06274,1.8
06275,4.4
06276,2.8000000000000003
06277,-0.3999999999999999
06278,-1.0
06279,2.0
06281,2.0
06282,8.0
06283,4.4
06284,3.6
06285,0.4
06286,4.0
06288,1.6
06289,-2.5999999999999996
06290,-3.0
06291,5.0
06292,0.8
06293,2.0
06294,3.6
06295,7.4
06296,-1.7999999999999998
06298,-1.0
06299,2.0
06300,0.4
06301,2.0
06302,2.0
06303,0.0
06304,4.0
06305,5.0
06306,-0.5999999999999996
06307,-2.4000000000000004
06308,2.0
06310,2.4000000000000004
06311,-3.0
06312,3.6
06313,-2.2
06314,0.4
06316,-3.0
06318,1.8
06319,1.8
06320,1.8
06321,8.0
06322,0.0
06323,-0.5999999999999996
06324,4.0
06325,10.0
06326,2.8000000000000003
06327,1.0
06328,2.0
06329,1.6
06330,2.0
06331,2.4000000000000004
06332,7.0
06333,1.8
06334,-0.19999999999999996
06335,2.0
06336,5.2
06337,3.0
06340,-2.2
06342,-1.0
06343,2.4000000000000004
06344,1.4000000000000001
06346,2.0
06347,2.0
06348,2.2
06349,2.4000000000000004
06350,2.4000000000000004
06351,7.0
06352,0.6000000000000005
06353,6.4
06354,-1.7999999999999998
06355,2.4000000000000004
06356,2.4000000000000004
06357,3.4000000000000004
06358,-3.0
06359,7.0
06360,7.000000000000001
06361,3.0
06362,9.4
06363,8.4
06364,1.8
06365,2.0
06366,-0.3999999999999999
06367,-2.5999999999999996
06369,3.4000000000000004
06370,2.0
06371,0.8
06372,1.0
06373,0.0
06374,1.4000000000000001
06376,-3.0
06377,5.0
06378,7.4
06379,2.0
06380,8.4
06381,1.6
06382,2.0
06383,7.4
06384,6.0
06385,2.0
06387,6.6
06389,5.8
06390,2.0
06391,1.8
06392,5.0
06393,3.6
06394,0.8
06395,1.4000000000000001
06396,4.800000000000001
06397,2.0
06398,1.8
06399,2.0
06401,3.4000000000000004
06402,8.0
06403,0.0
06404,6.800000000000001
06405,1.6
06406,3.4000000000000004
06408,0.19999999999999973
06409,2.4000000000000004
06411,4.0
06412,-2.0
06413,0.3999999999999999
06414,-3.6000000000000005
06415,-0.3999999999999999
06416,5.0
06417,1.6
06418,0.8
06419,3.0
06420,6.0
06422,2.8000000000000003
06423,4.0
06425,7.0
06426,2.4000000000000004
06427,3.0
06428,2.0
06429,0.0
06430,1.4000000000000001
06431,4.4
06432,1.0
06433,1.6
06434,1.8
06435,1.4000000000000001
06436,1.4000000000000001
06437,-0.5999999999999996
06438,3.6
06439,5.2
06440,-0.5999999999999996
06441,7.800000000000001
06442,4.4
06443,6.4
06444,3.4000000000000004
06445,4.4
06446,2.0
06447,0.4
06448,4.2
06449,4.0
06451,0.8
06452,9.0
06453,-1.0
06455,5.8
06456,-0.5999999999999996
06457,6.4
06458,5.0
06459,1.6
06460,2.4000000000000004
06461,0.4
06462,-0.8000000000000007
06463,8.0
06464,4.0
06465,2.0
06466,7.0
06468,1.4000000000000001
06469,10.0
06472,-1.0
06473,4.0
06474,1.4000000000000001
06476,2.4000000000000004
06477,0.3999999999999999
06478,4.6000000000000005
06479,2.4000000000000004
06481,0.0
06482,1.6000000000000005
06484,5.8
06485,2.8000000000000003
06486,6.0
06487,-3.0
06488,-2.0000000000000004
06489,4.0
06490,2.0
06491,0.0
06492,7.0
06494,-3.0
06495,4.4
06496,1.4000000000000001
06497,2.0
06498,6.6
06499,7.0
06501,2.0
06502,0.0
06503,5.0
06504,1.4000000000000001
06505,5.0
06506,2.4000000000000004
06507,0.8
06508,6.000000000000001
06509,4.0
06510,-1.0
06511,8.0
06514,-0.19999999999999996
06515,6.4
06516,6.000000000000001
06517,8.0
06518,1.2000000000000002
06520,5.0
06521,1.8
06522,7.4
06524,-1.0
06525,4.0
06526,1.4000000000000001
06527,3.4000000000000004
06529,1.8
06530,5.8
06531,2.0
06532,2.4000000000000004
06534,-0.3999999999999999
06535,0.4
06536,2.0
06537,-2.4000000000000004
06538,9.600000000000001
06539,2.4000000000000004
06540,4.0
06541,6.000000000000001
06542,0.4
06543,0.0
06544,-2.5999999999999996
06545,-2.5999999999999996
06546,1.0
06547,3.8
06549,3.8000000000000007
06550,1.4000000000000001
06551,-3.0
06553,4.0
06554,-0.5999999999999996
06555,0.4
06556,0.4
06557,2.4000000000000004
06558,7.4
06559,0.4
06560,-1.4
06564,1.0
06565,2.0
06566,3.0
06567,0.4
06568,7.0
06569,4.4
06570,2.0
06571,1.4000000000000001
06572,2.0
06573,2.4000000000000004
06574,1.4000000000000001
06575,4.0
06576,1.0
06577,0.8
06578,1.8
06579,7.4
06580,4.0
06582,2.0
06583,4.4
06584,5.0
06585,10.400000000000002
06586,8.4
06588,6.4
06589,7.0
06590,-0.3999999999999999
06592,2.4000000000000004
06593,-0.8000000000000007
06594,-0.5999999999999996
06595,2.0
06596,1.6
06597,7.000000000000001
06598,2.0
06599,-0.19999999999999973
06600,4.0
06601,4.4
06602,3.6
06603,2.0
06604,2.4000000000000004
06605,1.0
06606,8.0
06607,0.4
06608,8.0
06610,-3.0
06611,-3.0
06612,4.800000000000001
06613,4.800000000000001
06614,6.000000000000001
06615,-3.2000000000000006
06616,4.4
06617,8.4
06619,3.0
06620,4.0
06621,4.0
06622,6.800000000000001
06623,-2.0
06624,7.800000000000001
06625,2.0
06626,4.0
06627,3.4000000000000004
06628,-3.0
06630,8.0
06632,2.0
06633,6.6
06634,2.4000000000000004
06635,6.6
06636,-3.0
06637,2.0
06638,4.800000000000001
06639,1.8
06640,2.4000000000000004
06642,-3.0
06643,3.2
06645,1.4000000000000001
06646,2.4000000000000004
06647,2.4000000000000004
06648,1.6
06649,3.6
06650,1.2000000000000002
06651,2.4000000000000004
06653,0.0
06654,2.0
06655,-2.4000000000000004
06657,1.4000000000000001
06658,2.0
06659,-0.5999999999999996
06660,4.800000000000001
06662,2.4000000000000004
06663,2.4000000000000004
06664,7.4
06666,4.0
06667,2.0
06668,2.0
06669,6.000000000000001
06670,2.0
06671,2.4000000000000004
06673,-1.0
06674,-3.0
06675,3.0
06676,1.8
06677,8.0
06678,1.6000000000000005
06680,1.8
06681,-2.5999999999999996
06683,0.0
06684,-0.3999999999999999
06688,2.0
06690,-3.2000000000000006
06691,1.0
06694,1.8
06695,0.4
06696,6.6
06697,0.8
06698,2.2
06699,3.4000000000000004
06700,1.0
06701,2.0
06702,3.0
06703,1.4000000000000004
06704,1.0
06705,8.4
06706,7.4
06707,-2.0
06708,5.0
06709,4.0
06711,0.19999999999999996
06712,2.0
06713,1.8
06714,0.0
06715,-2.4000000000000004
06716,5.8
06717,7.800000000000001
06718,8.4
06719,-1.4
06720,4.4
06721,-0.19999999999999973
06722,4.2
06723,1.4000000000000001
06724,1.2000000000000002
06727,2.0
06728,5.0
06729,-2.5999999999999996
06730,2.0
06731,2.0
06733,1.0
06734,6.800000000000001
06735,4.4
06736,2.4000000000000004
06739,2.0
06740,8.0
06741,1.0
06742,0.19999999999999996
06743,2.0
06744,1.4000000000000001
06745,-3.0
06746,4.0
06748,4.4
06749,4.800000000000001
06750,2.4000000000000004
06751,-2.2
06752,2.0
06753,1.6000000000000005
06754,8.0
06755,4.0
06756,7.800000000000001
06757,0.8
06758,1.0
06759,2.0
06760,0.8
06761,8.0
06762,3.6
06763,5.4
06764,8.4
06765,1.8
06766,3.4000000000000004
06767,8.4
06768,1.4000000000000001
06769,2.4000000000000004
06770,3.4000000000000004
06771,1.0
06772,-1.0
06773,2.0
06774,3.0
06775,1.0
06776,1.4000000000000001
06777,-2.5999999999999996
06778,2.4000000000000004
06779,2.4000000000000004
06780,3.8
06781,0.8
06782,-2.5999999999999996
06783,2.0
06784,2.0
06785,7.0
06786,2.0
06787,-1.0
06788,1.8
06789,1.8
06790,2.8000000000000003
06791,9.0
06792,2.8000000000000003
06793,-3.0
06794,7.200000000000001
06795,4.6000000000000005
06796,2.4000000000000004
06797,1.0
06798,-3.2000000000000006
06799,2.0
06800,-1.0
06801,1.6000000000000005
06802,2.0
06803,4.0
06804,-1.0
06805,1.4000000000000001
06806,-1.0
06807,4.0
06808,2.4000000000000004
06809,4.0
06810,2.4000000000000004
06811,0.4
06812,2.4000000000000004
06813,-1.0
06814,7.0
06815,6.6
06816,2.0
06817,-1.0
06818,2.0
06819,2.4000000000000004
06820,-1.0
06821,4.0
06822,5.4
06823,3.0
06824,1.8
06825,2.6
06826,7.4
06827,2.4000000000000004
06828,2.0
06830,1.2000000000000002
06831,9.200000000000001
06832,-1.0
06834,-1.2000000000000006
06835,2.0
06836,4.800000000000001
06837,4.4
06838,3.6
06839,4.4
06840,2.0
06841,5.0
06842,5.0
06843,5.4
06844,3.4000000000000004
06845,2.0
06846,2.0
06847,-1.2000000000000006
06848,-2.2
06849,7.4
06850,7.0
06851,1.4000000000000001
06853,4.800000000000001
06854,0.5999999999999996
06856,2.8000000000000003
06858,2.0
06859,3.0
06860,4.4
06861,2.4000000000000004
06862,2.4000000000000004
06863,6.000000000000001
06864,8.0
06865,1.4000000000000001
06866,6.0
06867,0.8
06869,-0.5999999999999996
06870,-3.0
06871,-3.0
06872,5.4
06873,4.0
06874,2.4000000000000004
06875,2.4000000000000004
06877,7.0
06879,-3.0
06880,7.0
06882,7.800000000000001
06883,4.0
06884,7.0
06886,3.2
06887,1.0
06889,-1.0
06890,1.0
06891,2.0
06892,3.6
06893,9.0
06894,2.0
06896,-1.0
06897,1.8
06898,-2.5999999999999996
06899,3.4000000000000004
06900,4.6000000000000005
06901,1.0
06902,2.8000000000000003
06903,3.4000000000000004
06904,6.4
06905,-0.3999999999999999
06906,1.4000000000000001
06907,1.4000000000000001
06908,7.0
06910,-1.0
06911,2.4000000000000004
06912,5.0
06913,-1.6
06914,4.0
06915,1.4000000000000001
06917,-0.5999999999999996
06918,4.0
06919,7.0
06920,3.0
06921,-1.7999999999999998
06922,-3.6000000000000005
06923,-3.0
06924,5.0
06925,5.0
06926,5.4
06927,4.4
06928,0.8
06930,7.0
06931,-1.6
06932,3.6
06933,9.0
06934,-0.5999999999999996
06935,-0.5999999999999996
06936,2.0
06937,-1.0
06938,3.4000000000000004
06939,8.0
06940,1.4000000000000001
06941,5.0
06942,0.8
06943,2.0
06944,2.0
06945,1.0
06946,-3.0
06947,10.0
06948,2.0
06949,0.4
06950,-3.0
06951,2.0
06952,2.0
06953,4.0
06954,2.0
06955,4.0
06956,4.0
06957,2.0
06958,0.0
06959,7.800000000000001
06960,5.4
06961,2.0
06962,0.0
06963,3.0
06964,1.6
06965,6.6
06966,1.4000000000000001
06967,-0.8000000000000007
06968,4.0
06969,-1.0
06971,0.19999999999999996
06972,3.2
06973,6.000000000000001
06974,-1.4
06975,-2.2
06976,4.0
06977,4.0
06978,2.0
06979,0.0
06980,1.8
06982,7.0
06983,5.8
06984,0.19999999999999996
06985,2.0
06986,1.4000000000000001
06987,3.4000000000000004
06988,8.200000000000001
06989,1.8
06990,6.4
06991,-1.0
06992,2.4000000000000004
06993,-1.6
06994,5.0
06996,1.8
06997,2.0
