고객번호,일상용품_중_구매지수
03889,2.0
03890,-2.4000000000000004
03891,2.0
03892,2.4000000000000004
03894,6.6
03895,-3.0
03896,0.4
03897,1.6
03898,8.0
03899,3.0
03900,9.0
03901,2.0
03902,5.0
03903,-3.0
03904,2.0
03905,4.0
03907,2.0
03908,1.6
03909,2.0
03910,-2.0
03911,0.4
03912,-2.0
03913,2.4000000000000004
03914,8.0
03915,1.4000000000000001
03916,3.4000000000000004
03917,2.0
03918,3.4000000000000004
03919,-0.5999999999999996
03920,-3.0
03921,-1.0
03922,3.0
03923,0.8
03924,0.0
03925,1.4000000000000001
03927,4.2
03928,1.8
03929,7.0
03930,4.0
03931,6.000000000000001
03932,0.4
03933,-2.4000000000000004
03935,-1.6
03936,7.0
03937,-0.8
03938,5.0
03939,2.0
03940,-1.6000000000000005
03941,-3.0
03942,0.6000000000000005
03943,7.4
03944,-1.0
03945,0.0
03946,4.4
03947,-2.5999999999999996
03948,7.800000000000001
03949,2.0
03950,-3.0
03951,-1.0
03952,2.0
03953,2.0
03954,8.0
03955,2.0
03956,2.0
03957,0.8
03958,1.8
03959,2.0
03960,1.4000000000000001
03961,0.0
03962,3.4000000000000004
03963,5.0
03964,2.0
03965,3.6
03966,0.0
03967,3.4000000000000004
03968,3.0
03969,8.0
03970,6.6
03971,2.0
03972,2.0
03973,2.4000000000000004
03975,2.0
03976,3.0
03977,3.4000000000000004
03978,2.0
03979,6.4
03980,7.0
03981,2.0
03982,2.0
03983,5.4
03984,-1.0000000000000002
03985,1.4000000000000001
03987,3.6
03988,2.0
03989,8.0
03990,0.8
03991,2.0
03993,4.4
03994,0.0
03995,-0.19999999999999996
03997,6.4
03998,2.4000000000000004
03999,1.2000000000000002
04000,1.6
04001,2.0
04003,8.4
04004,2.4000000000000004
04005,-2.5999999999999996
04006,5.0
04007,3.0
04008,0.4
04009,4.0
04010,2.4000000000000004
04011,1.4000000000000001
04012,-0.19999999999999996
04013,-1.0
04014,0.8
04015,3.6
04016,-3.6000000000000005
04017,0.4
04018,6.4
04019,4.0
04020,1.8
04021,0.0
04022,0.4
04023,2.4000000000000004
04024,2.6
04025,2.4000000000000004
04026,-2.5999999999999996
04027,-0.5999999999999996
04028,4.0
04029,1.6
04030,2.4000000000000004
04031,0.0
04032,1.8
04033,6.000000000000001
04034,5.0
04035,2.8000000000000003
04036,1.8
04037,4.0
04038,0.0
04039,0.4
04040,4.6000000000000005
04041,-2.5999999999999996
04042,0.4
04043,7.0
04044,6.000000000000001
04045,4.0
04047,1.4000000000000001
04048,1.0
04049,-3.0
04050,2.4000000000000004
04051,1.0
04052,1.0
04053,1.8
04054,2.0
04055,0.0
04056,7.000000000000001
04057,2.0
04058,2.4000000000000004
04059,0.8
04060,3.0
04061,2.8000000000000003
04062,4.2
04063,-0.5999999999999996
04064,0.0
04065,2.0
04066,-0.3999999999999999
04067,0.0
04068,1.6
04069,1.6
04070,1.4000000000000001
04071,2.4000000000000004
04072,4.4
04073,-3.0
04074,-3.0
04076,3.4000000000000004
04077,4.0
04078,0.0
04079,-3.6000000000000005
04080,2.4000000000000004
04081,6.000000000000001
04082,-3.0
04083,2.0
04084,4.4
04086,1.4000000000000001
04087,-1.6
04088,5.4
04089,-1.0
04090,7.0
04091,0.8
04092,2.4000000000000004
04093,2.0
04094,-0.5999999999999996
04095,6.4
04096,2.4000000000000004
04097,4.0
04098,2.6
04099,-1.4000000000000004
04100,0.0
04101,-1.0
04102,4.0
04103,0.0
04104,1.6
04105,3.8
04106,2.0
04107,-1.4
04108,-1.0000000000000002
04109,2.4000000000000004
04110,0.8
04111,2.0
04112,1.4000000000000001
04113,0.4
04114,4.0
04115,0.4
04116,2.0
04117,2.4000000000000004
04118,-2.5999999999999996
04119,2.4000000000000004
04120,2.0
04121,7.600000000000001
04122,3.4000000000000004
04123,0.4
04124,4.4
04126,3.0
04127,3.2
04128,1.8
04129,4.0
04130,1.4000000000000001
04131,-1.0
04132,4.2
04133,-1.2000000000000002
04134,-0.5999999999999996
04135,4.4
04136,2.0
04137,7.0
04138,2.0
04139,5.0
04140,2.4000000000000004
04142,1.2000000000000002
04143,-1.4
04144,4.4
04145,1.4000000000000001
04146,-1.0
04147,2.4000000000000004
04148,7.000000000000001
04149,3.6
04150,0.4
04151,6.6
04152,1.0
04153,2.4000000000000004
04154,-1.2000000000000006
04155,2.4000000000000004
04156,-2.5999999999999996
04157,3.6
04158,4.6000000000000005
04159,7.0
04160,-3.0
04161,2.0
04162,-2.0
04163,6.0
04164,3.0
04165,0.0
04167,-0.5999999999999996
04168,5.0
04170,6.0
04172,-1.4
04173,-2.0
04174,0.8
04175,2.4000000000000004
04176,0.4
04177,4.0
04178,2.6
04179,2.0
04180,0.0
04181,2.0
04182,1.6
04183,2.0
04185,1.4000000000000001
04186,7.0
04187,1.6
04188,-0.7999999999999998
04189,-1.0
04190,-3.0
04191,7.800000000000001
04192,-1.6000000000000005
04193,-3.0
04194,0.0
04195,1.0
04196,2.0
04197,1.0
04198,0.0
04199,2.4000000000000004
04200,8.8
04201,-2.5999999999999996
04202,-3.0
04203,2.4000000000000004
04205,4.4
04206,1.4000000000000001
04207,1.8
04208,4.0
04210,2.0
04211,3.4000000000000004
04212,3.4000000000000004
04213,3.0
04214,0.0
04215,1.4000000000000001
04216,2.0
04217,0.6000000000000005
04218,0.8
04219,1.6000000000000005
04220,-3.0
04221,-0.5999999999999996
04222,-1.6
04223,2.0
04224,1.0
04225,2.0
04226,6.4
04227,2.0
04228,4.4
04229,2.0
04230,0.0
04232,-0.5999999999999996
04233,0.8
04234,9.0
04235,-2.4000000000000004
04236,-2.0
04237,-0.5999999999999996
04238,5.0
04239,4.0
04241,0.4
04242,-1.0
04243,-2.5999999999999996
04244,1.2000000000000002
04245,0.0
04248,4.4
04249,1.4000000000000001
04250,2.4000000000000004
04251,7.0
04252,7.0
04253,1.0
04254,1.0
04256,2.4000000000000004
04257,0.0
04258,2.4000000000000004
04260,2.0
04261,8.0
04263,3.0
04264,0.4
04265,3.6
04267,-0.19999999999999973
04268,3.0
04269,1.8
04270,4.6000000000000005
04271,0.4
04272,0.0
04273,1.4000000000000001
04274,-2.5999999999999996
04275,1.4000000000000001
04276,4.800000000000001
04277,9.0
04278,0.8
04279,2.6
04280,1.8
04281,1.4000000000000001
04282,-2.5999999999999996
04283,7.4
04284,1.8
04285,1.8
04286,-3.0
04287,2.4000000000000004
04288,2.0
04289,1.6
04291,-1.0
04293,3.8
04295,-0.5999999999999996
04296,4.0
04297,6.4
04298,-1.4
04299,7.0
04300,0.8
04301,-1.4
04302,2.0
04303,2.4000000000000004
04304,0.8
04305,7.0
04307,6.0
04308,2.6
04309,2.0
04310,-3.0
04311,6.4
04312,2.0
04313,7.000000000000001
04314,3.4000000000000004
04315,-3.0
04316,8.0
04317,1.0
04318,7.0
04319,6.000000000000001
04320,2.4000000000000004
04321,6.4
04322,0.8
04323,-1.0
04324,-1.0
04325,-1.4
04326,3.0
04328,8.0
04330,5.0
04331,5.6
04332,2.4000000000000004
04333,3.4000000000000004
04334,1.4000000000000001
04335,0.4
04336,3.4000000000000004
04337,2.0
04338,5.0
04339,1.6
04340,-3.2000000000000006
04341,-1.0
04342,-2.8000000000000007
04343,3.0
04344,4.0
04345,2.0
04346,3.0
04347,0.0
04349,-0.19999999999999996
04350,2.4000000000000004
04351,3.6
04352,1.8
04353,-0.3999999999999999
04354,0.4
04355,-1.6
04356,4.0
04358,3.0
04359,-3.0
04360,-1.0
04361,2.4000000000000004
04362,0.8
04363,0.4
04366,2.4000000000000004
04367,3.8
04368,2.0
04369,4.0
04370,4.800000000000001
04371,3.6
04372,-0.7999999999999998
04373,1.0
04374,2.4000000000000004
04376,0.4
04377,0.4
04378,-3.0
04379,-2.5999999999999996
04380,2.0
04381,2.0
04382,-0.5999999999999996
04385,1.8
04386,0.7999999999999998
04388,1.4000000000000001
04389,6.0
04390,5.0
04391,3.0
04392,1.4000000000000001
04393,3.0
04394,7.2
04396,-0.6000000000000001
04397,0.0
04398,3.0
04399,2.4000000000000004
04400,4.2
04401,-0.5999999999999996
04402,1.2000000000000002
04403,3.0
04404,3.4000000000000004
04405,4.800000000000001
04406,-3.0
04407,1.0
04408,-3.0
04409,9.0
04410,1.4000000000000001
04411,7.000000000000001
04412,3.0
04413,0.8
04414,6.0
04415,0.8
04416,2.0
04418,0.4
04420,8.8
04421,-0.3999999999999999
04422,0.0
04423,2.0
04424,2.6
04426,0.0
04427,6.4
04428,-3.0
04429,4.0
04430,0.0
04431,2.4000000000000004
04432,-3.0
04433,6.000000000000001
04434,9.600000000000001
04435,0.4
04436,2.0
04437,4.4
04438,2.4000000000000004
04439,4.0
04440,4.0
04441,-1.0
04442,1.0
04443,7.000000000000001
04444,6.000000000000001
04445,0.8
04446,5.0
04447,-1.6
04448,1.0
04449,2.0
04450,3.8
04451,-2.2
04452,-2.5999999999999996
04453,1.4000000000000001
04454,1.4000000000000001
04455,1.0
04456,-3.0
04457,2.4000000000000004
04458,-2.5999999999999996
04459,-1.6
04460,2.8000000000000003
04461,0.4
04462,0.4
04463,0.0
04464,5.0
04465,2.4000000000000004
04466,7.0
04467,0.4
04468,-0.5999999999999996
04469,1.4000000000000001
04470,2.0
04472,4.0
04474,1.4000000000000001
04475,8.0
04476,6.000000000000001
04477,5.0
04478,5.4
04479,2.0
04480,3.4000000000000004
04481,5.0
04482,6.4
04483,3.0
04484,0.8
04485,-3.0
04486,1.0
04487,3.0
04488,-3.0
04489,2.0
04490,1.6
04491,5.4
04492,2.0
04493,-2.0
04494,2.0
04495,5.0
04497,2.0
04498,1.4000000000000001
04499,2.0
04500,-3.0
04501,-1.0
04502,1.8
04503,2.4000000000000004
04505,7.000000000000001
04506,8.600000000000001
04507,-3.0
04508,3.6
04509,2.0
04510,-0.7999999999999998
04511,0.0
04512,2.0
04514,8.0
04515,0.0
04516,2.6
04517,-3.0
04518,-0.3999999999999999
04519,2.4000000000000004
04520,2.0
04521,3.4000000000000004
04522,2.0
04523,2.0
04524,3.8
04525,4.0
04526,-1.6000000000000005
04527,2.0
04528,1.6
04529,2.4000000000000004
04530,1.4000000000000001
04531,4.6000000000000005
04532,-1.0
04533,2.0
04535,2.0
04538,0.19999999999999996
04539,6.4
04540,2.4000000000000004
04541,7.0
04543,1.0
04544,1.4000000000000001
04545,6.000000000000001
04547,8.0
04548,7.0
04549,2.0
04551,1.4000000000000001
04552,4.0
04553,-0.3999999999999999
04554,0.0
04555,0.8
04556,2.0
04557,2.0
04558,3.4000000000000004
04559,3.0
04560,2.0
04561,2.0
04562,1.4000000000000001
04563,-0.5999999999999996
04564,-0.6000000000000001
04565,7.4
04566,1.6000000000000005
04567,2.8000000000000003
04569,-1.0
04570,2.0
04571,1.6000000000000005
04572,-3.0
04574,1.4000000000000001
04575,0.0
04576,7.0
04577,1.0
04579,5.4
04580,0.0
04581,-0.19999999999999996
04582,2.0
04583,2.4000000000000004
04584,1.8
04585,-0.5999999999999996
04586,4.0
04587,2.4000000000000004
04588,6.6
04589,-3.0
04590,1.4000000000000001
04591,1.4000000000000004
04593,-1.0
04594,1.0
04595,1.4000000000000001
04596,2.0
04597,2.0
04598,4.0
04599,3.0
04600,5.0
04601,2.4000000000000004
04602,-1.4
04603,2.0
04604,3.4000000000000004
04605,0.0
04606,3.4000000000000004
04607,1.0
04608,2.4000000000000004
04609,-0.19999999999999996
04610,3.4000000000000004
04611,0.3999999999999999
04613,-1.0
04614,2.0
04615,0.0
04616,-3.0
04617,0.4
04619,-1.0
04620,7.0
04621,1.4000000000000001
04622,1.4000000000000001
04623,1.6
04624,7.0
04626,1.4000000000000001
04627,-1.0
04628,0.0
04629,7.000000000000001
04631,0.3999999999999999
04632,2.0
04633,6.000000000000001
04634,2.4000000000000004
04635,2.0
04636,1.6
04637,-0.8000000000000007
04638,-3.0
04639,2.0
04640,6.4
04641,3.4000000000000004
04642,3.4000000000000004
04643,2.4000000000000004
04644,4.0
04645,0.4
04646,2.0
04647,7.0
04648,1.0
04649,0.0
04650,6.4
04651,2.4000000000000004
04653,2.4000000000000004
04654,1.6
04655,-3.0
04657,2.4000000000000004
04658,6.800000000000001
04660,6.800000000000001
04662,2.0
04663,-2.5999999999999996
04664,2.0
04665,0.0
04666,0.0
04667,6.4
04668,7.0
04669,2.0
04670,3.4000000000000004
04671,0.4
04672,2.0
04673,1.4000000000000001
04674,2.0
04675,-3.0
04676,6.000000000000001
04677,8.0
04678,6.000000000000001
04679,2.4000000000000004
04680,2.4000000000000004
04682,3.0
04683,3.0
04685,2.4000000000000004
04686,-2.2
04687,-2.5999999999999996
04688,1.4000000000000001
04690,-1.0
04691,-0.19999999999999996
04692,4.4
04693,-2.2
04694,5.4
04695,3.0
04697,8.8
04698,3.0
04700,6.4
04701,-0.5999999999999996
04702,6.6
04703,-2.5999999999999996
04704,3.4000000000000004
04705,0.0
04706,5.0
04707,2.0
04708,1.6
04711,-1.0
04712,4.0
04713,4.0
04714,2.4000000000000004
04715,2.4000000000000004
04716,7.0
04717,1.0
04718,-3.0
04719,6.0
04721,2.6
04722,2.4000000000000004
04723,5.0
04724,2.0
04725,2.0
04726,4.6000000000000005
04727,1.4000000000000001
04728,0.8
04729,0.4
04730,-0.5999999999999996
04731,2.0
04732,0.0
04733,-2.0
04734,2.4000000000000004
04735,7.0
04736,0.0
04737,3.2
04738,-3.0
04739,2.0
04740,2.4000000000000004
04744,6.4
04745,2.0
04746,1.4000000000000001
04747,1.4000000000000001
04748,8.0
04749,4.800000000000001
04750,-2.2
04751,-3.0
04752,2.0
04753,8.0
04755,1.4000000000000001
04756,2.0
04757,2.0
04758,1.8
04759,2.0
04760,7.0
04761,5.0
04762,2.4000000000000004
04763,1.8
04764,-3.0
04767,2.0
04768,5.0
04769,2.8000000000000003
04770,-3.0
04771,1.8
04772,2.0
04773,0.0
04774,3.4000000000000004
04775,1.8
04777,8.4
04778,2.0
04779,7.0
04780,7.0
04781,2.0
04782,1.4000000000000001
04783,2.4000000000000004
04785,-0.5999999999999996
04786,2.4000000000000004
04787,0.0
04788,0.0
04790,2.0
04791,0.0
04792,8.4
04793,3.4000000000000004
04794,2.4000000000000004
04795,0.4
04796,3.6
04798,-3.0
04799,0.4
04800,-3.0
04801,7.4
04802,3.4000000000000004
04803,-0.19999999999999996
04804,6.4
04805,0.4
04806,0.4
04807,2.8000000000000003
04808,2.0
04809,0.8
04810,4.0
04811,-3.6000000000000005
04814,4.0
04815,3.0
04816,1.4000000000000001
04817,-1.0
04818,-1.0
04819,2.4000000000000004
04820,5.0
04821,-2.5999999999999996
04823,2.4000000000000004
04824,4.4
04826,-1.0
04827,-0.5999999999999996
04828,7.4
04829,1.6
04830,2.4000000000000004
04831,9.4
04832,1.4000000000000001
04833,6.000000000000001
04835,-3.0
04836,1.4000000000000001
04837,1.0
04838,1.0
04839,3.4000000000000004
04840,0.8
04841,-3.0
04842,2.0
04843,-1.0
04844,7.0
04845,1.6
04846,2.0
04847,4.4
04848,8.4
04849,4.0
04850,3.4000000000000004
04852,6.000000000000001
04853,-3.6000000000000005
04854,3.0
04856,1.8
04857,1.4000000000000001
04859,7.0
04860,6.000000000000001
04862,1.0
04863,0.0
04864,5.0
04866,0.0
04867,-3.0
04868,2.0
04869,0.4
04870,2.4000000000000004
04871,5.0
04872,2.0
04874,1.6
04875,2.0
04876,1.8
04877,2.0
04878,4.4
04879,2.4000000000000004
04880,7.0
04881,1.4000000000000001
04882,4.0
04883,-3.0
04884,2.0
04885,1.0
04886,4.0
04887,2.0
04888,-1.2000000000000006
04889,-1.2000000000000002
04890,1.4000000000000001
04891,2.0
04892,-0.3999999999999999
04893,3.0
04894,4.0
04895,1.6
04896,-0.6000000000000001
04897,10.0
04898,0.0
04899,7.000000000000001
04900,-0.3999999999999999
04901,3.0
04902,1.4000000000000001
04903,0.4
04904,6.800000000000001
04905,0.0
04906,1.4000000000000001
04907,8.0
04908,2.8000000000000003
04909,8.0
04910,0.4
04911,1.6
04912,2.4000000000000004
04913,-2.5999999999999996
04914,8.0
04916,-0.3999999999999999
04917,-3.0
04918,3.0
04919,1.0
04920,4.6000000000000005
04921,5.0
04922,-2.0
04923,5.0
04924,0.4
04925,2.4000000000000004
04927,2.4000000000000004
04928,5.6000000000000005
04929,3.4000000000000004
04930,2.4000000000000004
04931,-1.0
04932,0.0
04933,4.6000000000000005
04934,6.4
04935,-2.0
04936,4.4
04937,5.4
04938,5.0
04939,3.4000000000000004
04940,6.000000000000001
04941,2.0
04942,2.0
04943,3.4000000000000004
04944,-0.19999999999999973
04945,3.4000000000000004
04946,2.0
04947,3.0
04948,7.4
04949,-1.0
04950,5.0
04951,7.4
04952,3.0
04953,4.4
04954,-1.0
04955,-2.5999999999999996
04956,3.6
04957,3.6
04959,2.0
04960,-2.2
04961,-0.19999999999999996
04962,-0.19999999999999996
04963,2.0
04964,5.4
04965,0.4
04966,-2.4000000000000004
04967,-0.5999999999999996
04968,3.0
04969,6.000000000000001
04970,2.6
04971,3.4000000000000004
04972,3.4000000000000004
04973,-2.2
04974,7.0
04976,3.4000000000000004
04978,2.4000000000000004
04979,2.0
04980,-2.0
04981,-2.0000000000000004
04982,1.4000000000000001
04983,1.4000000000000001
04984,2.0
04986,1.4000000000000001
04987,6.4
04988,-0.5999999999999996
04989,-3.2000000000000006
04990,0.0
04991,0.0
04992,4.4
04993,0.0
04994,-1.0
04995,0.4
04996,1.2000000000000002
04997,4.0
04998,7.0
04999,6.000000000000001
05000,4.6000000000000005
05001,1.4000000000000001
05002,2.0
05003,6.800000000000001
05004,0.0
05005,-0.3999999999999999
05006,2.0
05008,1.0
05009,1.0
05010,1.8
05011,5.0
05012,2.0
05013,1.0
05014,3.2
05015,2.0
05016,0.0
05017,1.0
05018,-0.3999999999999999
05019,0.4
05020,2.4000000000000004
05021,1.4000000000000001
05022,2.4000000000000004
05023,1.4000000000000001
05024,-0.7999999999999998
05025,5.4
05026,-3.6000000000000005
05027,8.0
05028,-1.4
05029,3.6
05030,-0.19999999999999996
05031,6.6
05032,1.0
05033,4.4
05034,-2.5999999999999996
05035,-1.6
05036,2.0
05037,8.0
05038,3.6
05039,8.0
05041,-2.4000000000000004
05042,0.8
05043,4.4
05044,0.4
05045,1.4000000000000001
05046,-2.4000000000000004
05047,-3.0
05048,2.0
05049,4.0
05050,0.8
05051,2.4000000000000004
05052,1.0
05053,2.0
05054,-3.0
05055,-2.5999999999999996
05056,1.4000000000000001
05058,1.8
05059,-1.0
05060,1.6
05061,0.4
05064,3.6
05065,-0.5999999999999996
05067,2.0
05068,-3.0
05069,3.0
05070,0.0
05071,1.0
05072,1.6
05073,-0.3999999999999999
05074,6.0
05075,0.8
05078,2.4000000000000004
05079,5.0
05080,3.0
05081,1.6
05083,0.0
05084,2.0
05085,2.0
05086,5.0
05087,3.0
05088,2.0
05089,-0.19999999999999996
05090,3.4000000000000004
05092,2.0
05093,-2.4000000000000004
05094,1.4000000000000001
05095,2.0
05096,0.0
05098,1.6
05099,3.0
05100,0.5999999999999996
05101,1.0
05102,1.4000000000000001
05103,-3.0
05104,3.4000000000000004
05105,-3.0
05107,10.400000000000002
05108,-0.3999999999999999
05109,-0.19999999999999996
05110,6.000000000000001
05111,0.0
05112,7.0
05113,6.800000000000001
05114,7.0
05115,2.4000000000000004
05116,3.0
05117,8.0
05118,2.4000000000000004
05119,1.0
05121,1.4000000000000001
05122,2.0
05123,1.4000000000000001
05124,0.3999999999999999
05125,1.4000000000000001
05126,3.6
05127,2.0
05128,1.4000000000000001
05129,1.4000000000000001
05130,2.4000000000000004
05131,-3.0
05132,-2.2
05133,2.8000000000000003
05134,-2.0
05135,-3.0
05136,0.4
05137,5.4
05138,1.2000000000000002
05139,6.000000000000001
05140,-0.5999999999999996
05141,0.8
05142,8.0
05143,2.0
05144,2.0
05145,6.6
05146,1.4000000000000001
05147,-3.6000000000000005
05148,4.0
05149,5.4
05150,5.0
05151,2.4000000000000004
05152,2.6
05153,-2.4000000000000004
05154,3.0
05156,0.4
05157,-0.6000000000000001
05158,8.0
05159,8.4
05160,1.4000000000000001
05161,2.0
05162,1.4000000000000001
05163,2.0
05164,7.800000000000001
05166,8.0
05167,1.8
05168,1.8
05170,2.0
05171,3.4000000000000004
05172,3.4000000000000004
05173,0.8
05174,3.0
05175,1.8
05176,7.0
05178,4.0
05179,5.0
05180,3.4000000000000004
05181,2.0
05183,-1.0
05185,2.6
05186,2.0
05187,1.6
05188,2.4000000000000004
05189,2.4000000000000004
05190,6.000000000000001
05191,1.4000000000000001
05192,2.6
05193,8.0
05194,0.0
05195,6.6
05196,5.0
05200,-1.0
05201,-2.5999999999999996
05202,-3.0
05203,6.000000000000001
05205,0.0
05206,6.000000000000001
05207,1.6
05208,2.4000000000000004
05209,2.0
05210,-1.4
05211,2.0
05212,2.8000000000000003
05213,2.0
05214,8.0
05215,0.0
05216,3.6
05217,7.600000000000001
05218,2.4000000000000004
05219,2.4000000000000004
05220,1.8
05221,-2.5999999999999996
05222,0.8
05224,-1.4
05225,4.4
05226,1.4000000000000001
05228,4.4
05229,0.8
05230,3.6
05231,-1.0
05232,8.0
05233,1.4000000000000001
05234,5.4
05235,-3.0
05236,0.0
05237,5.0
05239,7.4
05240,-1.6000000000000005
05241,-0.5999999999999996
05242,3.2
05243,6.0
05244,1.0
05245,2.0
05246,2.0
05247,1.6
05249,7.4
05250,2.4000000000000004
05251,-1.0
05252,3.4000000000000004
05253,2.0
05254,4.0
05255,8.0
05256,6.000000000000001
05257,0.0
05258,0.0
05259,1.4000000000000001
05260,4.2
05261,3.0
05262,2.4000000000000004
05263,-2.4000000000000004
05264,-1.0
05266,2.0
05267,4.0
05269,7.0
05270,2.0
05271,1.8
05272,-3.0
05273,3.0
05274,2.0
05275,1.0
05276,1.6
05277,1.6000000000000005
05279,6.000000000000001
05280,0.0
05281,2.4000000000000004
05282,-3.0
05283,-3.0
05284,2.0
05285,2.0
05286,5.4
05287,-1.0
05288,3.6
05289,0.0
05290,2.0
05291,8.600000000000001
05292,2.0
05293,-0.5999999999999996
05294,8.4
05296,5.6
05297,2.4000000000000004
05298,4.0
05299,2.2
05300,0.0
05302,9.4
05303,3.0
05304,6.000000000000001
05305,3.4000000000000004
05307,1.6
05308,6.0
05309,-2.4000000000000004
05310,2.4000000000000004
05311,4.4
05312,2.0
05313,1.0
05314,2.0
05315,2.0
05316,0.4
05317,3.0
05318,4.0
05319,2.0
05320,0.19999999999999996
05321,2.0
05322,-0.5999999999999996
05323,1.8
05325,1.0
05326,1.6
05327,5.4
05328,-3.0
05329,0.4
05330,8.0
05331,-1.0
05332,3.0
05333,2.0
05334,2.0
05335,-2.4000000000000004
05336,2.8000000000000003
05337,1.4000000000000001
05338,5.0
05339,0.0
05340,0.4
05341,5.4
05342,-3.0
05343,-1.7999999999999998
05344,1.2000000000000002
05345,3.4000000000000004
05346,1.8
05347,1.6
05348,2.0
05349,1.0
05350,-0.19999999999999996
05351,-1.2000000000000006
05352,-3.0
05353,-0.5999999999999996
05354,2.0
05355,1.4000000000000001
05356,6.000000000000001
05357,-1.0
05358,1.8
05359,1.4000000000000001
05360,-3.0
05361,6.000000000000001
05362,-0.5999999999999996
05364,2.0
05365,2.4000000000000004
05366,0.4
05367,0.4
05368,0.0
05369,0.4
05370,7.0
05371,2.0
05372,3.8
05374,1.0
05375,-0.3999999999999999
05376,0.4
05378,1.4000000000000001
05379,2.0
05380,0.0
05381,2.0
05384,5.0
05385,8.0
05386,-3.0
05387,-1.7999999999999998
05388,8.4
05389,2.0
05390,1.4000000000000001
05391,2.0
05392,4.0
05393,3.6
05394,0.8
05395,3.6
05396,3.0
05397,5.6
05399,2.8000000000000003
05400,3.8
05401,-3.0
05402,-2.4000000000000004
05403,0.4
05404,2.0
05405,-1.6000000000000005
05406,2.4000000000000004
05407,0.4
05408,-1.0
05409,1.4000000000000001
05410,2.0
05411,0.4
05412,4.4
05413,-0.5999999999999996
05414,1.4000000000000001
05416,0.0
05417,3.6
05418,7.0
05419,2.0
05420,-1.0
05421,3.8000000000000007
05422,0.0
05423,8.0
05424,2.0
05425,8.4
05426,7.0
05427,1.4000000000000001
05429,5.0
05430,-3.0
05431,1.0
05432,6.000000000000001
05434,-1.0
05435,0.0
05436,-1.6
05437,2.0
05438,6.000000000000001
05439,1.4000000000000001
05440,6.0
05441,1.0
05442,-1.0
05443,0.4
05444,2.0
05445,3.0
05446,6.4
05447,-0.5999999999999996
05448,5.4
05449,2.0
05451,5.0
05452,2.0
05453,2.8000000000000003
05455,5.4
05456,1.4000000000000001
05457,1.4000000000000001
05458,2.0
05459,2.0
05460,-2.0
05461,2.0
05462,0.4
05463,-0.5999999999999996
05464,2.0
05465,-0.7999999999999998
05466,2.0
05467,0.4
05468,-3.6000000000000005
05469,6.800000000000001
05470,2.0
05471,2.0
05472,1.8
05473,0.19999999999999996
05474,2.0
05475,-2.5999999999999996
05477,2.4000000000000004
05478,-2.4000000000000004
05479,1.4000000000000001
05480,3.0
05481,-3.0
05482,2.8000000000000003
05483,3.2
05485,1.4000000000000001
05486,8.4
05487,2.8000000000000003
05488,6.6
05489,7.0
05490,3.0
05491,-2.5999999999999996
05492,-0.6000000000000001
05493,3.0
05494,2.4000000000000004
05495,-2.5999999999999996
05496,2.0
05497,0.0
05498,-1.6000000000000005
05499,2.0
05500,5.8
05502,1.8
05503,2.0
05504,-1.4
05505,4.0
05506,-2.4000000000000004
05507,7.4
05508,1.6
05509,-3.0
05510,2.4000000000000004
05511,2.4000000000000004
05513,5.6000000000000005
05514,8.0
05515,3.0000000000000004
05516,3.6
05517,1.4000000000000001
05518,-0.19999999999999996
05519,5.0
05521,2.0
05522,6.0
05523,-0.5999999999999996
05524,-2.0
05525,1.4000000000000001
05526,2.0
05528,6.6
05529,2.0
05530,7.0
05531,5.0
05532,-2.5999999999999996
05533,7.0
05534,1.8
05535,3.0
05536,2.0
05537,2.4000000000000004
05538,3.0
05539,8.0
05540,0.0
05542,2.0
05544,2.0
05545,1.0
05546,4.4
05548,0.4
05549,-0.5999999999999996
05550,4.4
05551,2.0
05552,8.4
05553,0.0
05554,0.8
05556,-1.6000000000000005
05557,5.4
05558,1.4000000000000001
05559,1.8
05560,4.0
05561,5.0
05562,-3.0
05563,-0.19999999999999996
05564,4.0
05565,-3.6000000000000005
05566,0.8
05567,1.0
05568,0.8
05569,1.4000000000000001
05570,2.4000000000000004
05571,4.0
05572,1.6
05575,1.4000000000000001
05576,0.4
05577,1.4000000000000001
05579,5.0
05580,1.8
05581,6.000000000000001
05582,2.0
05583,1.0
05584,-3.0
05585,5.0
05586,-2.0
05587,-2.0
05588,4.6000000000000005
05589,5.2
05590,2.4000000000000004
05591,2.8000000000000003
05592,1.8
05595,-3.0
05596,7.0
05597,6.6
05598,3.4000000000000004
05599,1.6
05600,9.0
05601,-1.0
05602,2.0
05603,5.8
05604,5.8
05605,3.0
05606,4.4
05607,2.0
05608,2.0
05609,2.0
05611,3.4000000000000004
05613,5.4
05614,2.6
05615,0.0
05617,0.8
05618,2.4000000000000004
05619,1.6
05620,1.0
05621,2.0
05622,7.0
05623,3.4000000000000004
05624,0.0
05625,7.0
05626,4.0
05627,2.0
05628,0.4
05629,2.0
05630,2.0
05631,1.8
05633,4.4
05634,0.0
05635,4.0
05636,4.0
05637,6.000000000000001
05638,5.0
05640,-0.3999999999999999
05641,1.8
05642,0.4
05643,7.0
05644,3.0
05645,10.0
05646,2.0
05647,2.4000000000000004
05648,-3.2000000000000006
05649,1.0
05650,0.4
05651,-1.0
05652,1.6
05653,-1.6
05654,6.000000000000001
05655,6.000000000000001
05656,2.4000000000000004
05657,1.0
05658,6.4
05659,-2.0
