고객번호,의류_중_방문지수
03707,-0.8
03708,0.8
03709,-2.2
03710,3.2
03711,-1.8000000000000003
03712,0.6000000000000001
03714,-0.6000000000000003
03715,0.4
03716,1.2000000000000002
03717,-1.2000000000000002
03719,1.4000000000000001
03720,2.4000000000000004
03721,5.0
03722,1.8
03723,4.4
03724,0.8
03725,3.2
03726,1.0
03728,0.0
03729,1.2000000000000002
03731,2.4000000000000004
03732,-0.19999999999999996
03733,0.8
03735,1.0
03737,-0.19999999999999996
03738,0.0
03739,0.6000000000000001
03740,-0.19999999999999996
03741,-2.0
03742,0.0
03743,0.6000000000000001
03744,2.8000000000000003
03745,2.8000000000000003
03747,-1.0000000000000002
03748,0.6000000000000001
03749,3.0
03751,0.8
03752,2.8000000000000003
03754,0.0
03755,-0.6000000000000001
03756,0.4
03757,1.8
03758,1.8
03760,0.19999999999999996
03761,0.4
03762,2.0
03764,1.8
03765,0.0
03767,-1.8000000000000003
03769,1.0
03770,1.8
03771,1.4000000000000001
03772,3.2
03774,-0.3999999999999999
03777,-0.8
03778,0.8
03780,-1.4000000000000004
03781,-0.6000000000000003
03783,-0.6000000000000001
03784,1.8
03785,1.2000000000000002
03786,4.4
03787,2.8000000000000003
03788,1.2000000000000002
03789,0.8
03792,1.4000000000000001
03794,2.2
03795,1.0
03796,-0.19999999999999996
03797,0.19999999999999996
03800,1.2000000000000002
03801,1.8
03803,0.19999999999999996
03805,0.0
03806,1.0
03807,2.2
03808,0.0
03809,-0.3999999999999999
03810,-1.2000000000000002
03811,4.0
03812,2.4000000000000004
03814,0.6000000000000001
03817,2.6
03818,-0.3999999999999999
03819,1.0
03820,0.4
03821,0.8
03822,3.0000000000000004
03823,0.8
03824,1.8
03825,-0.8
03826,2.2
03827,0.8000000000000003
03828,3.6
03829,0.8
03830,0.4
03831,1.8
03832,1.2000000000000002
03834,2.0
03835,4.4
03836,0.8
03837,2.4000000000000004
03838,-0.19999999999999996
03839,0.4
03840,0.8
03841,0.4
03842,0.4
03847,0.6000000000000001
03848,0.0
03849,1.0
03851,3.0000000000000004
03852,0.8
03853,1.8
03854,0.8
03855,0.8000000000000003
03857,6.6
03859,1.0
03860,0.4
03861,0.8
03862,0.3999999999999999
03863,2.6
03864,1.4000000000000001
03865,1.2000000000000002
03866,0.4
03867,0.0
03868,3.4000000000000004
03869,4.4
03873,0.8
03874,0.0
03875,0.0
03876,6.2
03877,3.2
03878,2.2
03879,-0.8
03880,0.0
03881,0.6000000000000001
03882,0.8
03883,2.8000000000000003
03886,0.19999999999999996
03887,1.8
03888,0.0
03890,1.2000000000000002
03891,-1.2000000000000002
03892,3.4000000000000004
03893,3.6
03894,2.8000000000000003
03895,1.2000000000000002
03896,2.6
03898,3.6
03899,2.4000000000000004
03901,0.4
03902,-0.19999999999999996
03905,0.8
03906,0.4
03907,0.4
03908,4.4
03909,2.0
03910,1.0
03911,3.4000000000000004
03912,-0.19999999999999996
03915,-0.6000000000000001
03916,1.4000000000000001
03918,2.2
03919,3.6
03920,1.6
03922,0.3999999999999999
03923,0.4
03924,3.2
03926,2.6
03928,2.8000000000000003
03929,0.0
03931,5.2
03932,-0.19999999999999996
03933,1.6
03934,1.8
03935,2.8000000000000003
03936,3.2
03938,0.6000000000000001
03939,0.8
03940,0.6000000000000001
03941,3.4000000000000004
03942,3.6
03944,1.0
03945,0.8
03948,2.6
03949,0.4
03950,2.0
03951,3.4000000000000004
03953,0.8
03954,1.8
03955,1.8
03956,1.4000000000000001
03959,0.8
03961,0.0
03963,0.8
03964,0.4
03965,2.2
03966,0.0
03969,-0.6000000000000001
03970,0.4
03972,0.6000000000000001
03973,1.0
03974,2.2
03975,1.0
03976,0.8
03977,-0.3999999999999999
03978,5.0
03980,3.8000000000000007
03981,2.2
03983,1.4000000000000001
03984,3.2
03985,2.2
03987,0.6000000000000001
03988,0.8
03989,0.6000000000000001
03991,0.4
03992,2.2
03993,1.8
03994,2.2
03995,1.2000000000000002
03996,3.4000000000000004
03997,-0.6000000000000003
03998,3.0
03999,1.8
04001,1.0
04002,1.6
04003,-0.6000000000000001
04005,1.2000000000000002
04007,-1.2000000000000002
04008,3.6
04009,-0.6000000000000001
04010,2.2
04012,2.2
04013,0.8
04015,0.8
04016,0.3999999999999999
04017,2.0
04018,1.8
04019,1.8
04020,4.800000000000001
04021,1.0
04022,0.4
04023,1.4000000000000001
04024,2.4000000000000004
04025,-0.6000000000000001
04026,-1.2000000000000002
04027,0.8
04029,0.4
04030,0.8
04031,0.8
04032,1.2000000000000002
04033,2.0
04034,0.8
04035,0.4
04036,1.0
04037,-1.4000000000000004
04038,0.0
04039,1.4000000000000001
04041,1.6
04042,1.4000000000000001
04043,-0.20000000000000018
04045,2.0
04046,1.0
04047,0.4
04048,0.0
04049,2.2
04052,0.8
04053,-0.6000000000000001
04054,3.2
04055,0.8
04058,0.19999999999999996
04061,2.2
04062,0.4
04063,0.8
04064,3.4000000000000004
04065,-1.4000000000000004
04066,0.4
04067,3.8000000000000007
04068,0.19999999999999996
04072,2.6
04073,1.2000000000000002
04074,0.0
04075,1.6
04076,0.4
04077,1.0
04079,2.2
04080,1.0
04082,3.2
04083,1.8
04084,3.4000000000000004
04085,1.0
04086,3.0000000000000004
04087,2.4000000000000004
04088,-1.2000000000000002
04089,1.2000000000000002
04090,1.2000000000000002
04091,1.2000000000000002
04092,1.8
04093,3.4000000000000004
04094,0.6000000000000001
04095,0.8000000000000003
04097,2.6
04098,0.4
04099,0.4
04100,-0.6000000000000001
04101,0.8
04104,3.6
04106,0.8
04107,0.0
04108,0.4
04109,1.2000000000000002
04111,0.6000000000000001
04112,1.2000000000000002
04113,1.0
04115,3.8000000000000007
04116,3.4000000000000004
04117,0.8
04118,0.0
04119,1.6
04120,1.0
04121,-1.2000000000000002
04122,0.6000000000000001
04123,0.0
04125,0.19999999999999996
04126,3.8000000000000007
04127,0.0
04128,3.2
04129,1.6
04130,0.4
04131,2.2
04133,2.0
04134,2.4000000000000004
04135,2.0
04136,-0.8
04137,-0.19999999999999996
04138,2.6
04139,1.2000000000000002
04140,2.0
04141,0.4
04142,-1.2000000000000002
04143,0.8
04144,3.4000000000000004
04146,0.0
04147,1.4000000000000001
04148,0.8
04149,2.0
04150,2.8000000000000003
04153,-0.6000000000000003
04154,0.4
04155,0.4
04156,-0.8
04157,1.6
04158,-0.6000000000000003
04160,0.8
04161,-0.19999999999999996
04162,-0.19999999999999996
04163,0.0
04164,2.2
04165,1.0
04166,1.4000000000000001
04167,0.19999999999999996
04169,0.4
04171,2.0
04172,2.6
04174,1.0
04175,1.2000000000000002
04177,2.8000000000000003
04178,1.2000000000000002
04179,0.4
04180,0.0
04181,1.6
04182,2.6
04184,2.2
04187,3.2
04188,1.4000000000000001
04189,0.4
04190,1.4000000000000001
04191,1.0
04192,0.19999999999999996
04193,2.8000000000000003
04194,0.0
04195,-0.8
04196,0.4
04197,-0.3999999999999999
04198,1.2000000000000002
04199,0.8
04200,0.8
04201,1.8
04204,-1.0000000000000002
04205,-0.6000000000000001
04206,0.8
04207,0.8
04209,3.8000000000000007
04210,3.8000000000000007
04211,-0.6000000000000001
04212,0.8
04214,0.4
04215,-0.20000000000000018
04217,-0.6000000000000001
04220,0.8
04221,0.0
04222,1.0
04224,2.8000000000000003
04225,0.8
04226,1.8
04227,0.0
04228,0.19999999999999996
04229,0.19999999999999996
04230,0.0
04231,0.4
04232,3.6
04233,-1.4000000000000004
04234,1.8
04235,0.0
04237,-0.3999999999999999
04239,3.2
04242,0.4
04243,-0.3999999999999999
04244,-0.6000000000000001
04246,4.4
04247,0.0
04249,0.0
04250,-1.8000000000000003
04252,3.2
04253,3.0000000000000004
04255,1.8
04256,0.4
04258,3.2
04259,1.0
04260,0.0
04261,2.8000000000000003
04262,2.6
04263,1.2000000000000002
04265,-1.2000000000000002
04266,5.2
04267,1.4000000000000001
04268,3.0000000000000004
04270,2.0
04271,0.0
04272,1.6
04273,0.8
04274,0.4
04275,-0.6000000000000001
04276,2.4000000000000004
04277,0.8
04278,0.4
04280,0.8
04281,2.2
04283,0.8
04284,0.0
04289,0.0
04292,3.0000000000000004
04293,4.4
04294,0.8
04296,2.2
04297,1.8
04299,0.0
04301,1.0
04303,1.6
04304,0.0
04305,0.8
04306,0.8
04307,-0.6000000000000001
04309,0.0
04310,0.0
04312,0.8
04313,0.4
04315,1.4000000000000001
04317,0.4
04318,0.8
04319,2.8000000000000003
04320,0.0
04321,1.6
04322,0.8
04324,1.6
04325,-1.6
04326,2.8000000000000003
04327,2.0
04328,-0.19999999999999996
04329,1.8
04330,0.0
04331,0.8
04332,1.4000000000000001
04335,-1.2000000000000002
04337,0.4
04338,3.6
04340,3.4000000000000004
04341,3.2
04342,1.2000000000000002
04343,1.2000000000000002
04344,-1.0000000000000002
04345,1.4000000000000001
04347,1.6
04348,-0.8
04350,3.0
04351,0.0
04352,1.4000000000000001
04353,0.0
04354,0.8
04356,2.2
04357,0.4
04358,-0.19999999999999996
04360,0.19999999999999996
04361,-0.20000000000000018
04362,2.2
04363,0.4
04364,2.4000000000000004
04365,1.2000000000000002
04366,0.8
04368,2.0
04369,3.4000000000000004
04370,0.4
04371,2.8000000000000003
04372,1.0
04374,0.8
04375,1.0
04376,0.0
04377,0.4
04378,2.4000000000000004
04380,2.4000000000000004
04381,0.6000000000000001
04382,1.2000000000000002
04383,-0.8
04384,0.19999999999999996
04387,-0.6000000000000001
04388,-0.3999999999999999
04389,1.0
04391,0.0
04392,-1.2000000000000002
04394,-1.2000000000000002
04397,0.4
04399,3.6
04401,0.4
04402,2.6
04403,2.6
04404,2.0
04405,2.6
04406,-2.5999999999999996
04408,0.4
04409,2.6
04410,0.0
04411,1.0
04412,1.8
04413,0.4
04414,0.8
04415,0.4
04416,0.8
04417,1.8
04418,-0.19999999999999996
04420,3.6
04421,0.4
04422,3.0
04426,0.8
04427,5.2
04428,-0.19999999999999996
04430,1.4000000000000001
04431,-1.8000000000000003
04432,1.0
04433,2.8000000000000003
04434,0.0
04436,1.0
04437,2.8000000000000003
04438,0.6000000000000001
04439,1.2000000000000002
04440,0.0
04442,0.4
04444,-0.6000000000000001
04445,1.6
04446,0.19999999999999996
04447,1.0
04449,3.0
04450,0.4
04451,0.0
04452,-0.6000000000000001
04453,1.4000000000000001
04455,1.4000000000000001
04456,3.8000000000000007
04458,3.0000000000000004
04459,0.8
04460,4.2
04461,1.0
04462,1.4000000000000001
04463,2.2
04464,0.8
04465,2.8000000000000003
04466,2.8000000000000003
04467,1.0
04469,-1.4000000000000004
04470,0.6000000000000001
04472,1.6
04473,-0.6000000000000003
04474,0.4
04475,-1.8000000000000003
04476,3.4000000000000004
04479,1.4000000000000001
04481,2.8000000000000003
04482,1.8
04483,1.4000000000000001
04485,1.2000000000000002
04486,1.6
04487,1.6
04489,0.0
04490,-0.8
04492,3.8000000000000007
04494,0.4
04495,0.0
04496,1.2000000000000002
04498,0.4
04499,-0.3999999999999999
04501,1.2000000000000002
04502,0.4
04504,1.0
04505,1.8
04508,1.0
04511,0.8
04512,4.2
04513,-0.6000000000000001
04514,1.8
04515,1.0
04516,0.8
04517,1.2000000000000002
04518,-0.6000000000000001
04519,1.0
04520,1.8
04521,0.6000000000000001
04522,0.8
04523,3.8000000000000007
04525,2.6
04526,0.6000000000000001
04527,-0.8
04528,0.0
04530,0.8
04531,-0.19999999999999996
04532,0.8
04533,1.2000000000000002
04535,0.4
04536,0.4
04537,2.2
04538,2.4000000000000004
04539,2.4000000000000004
04542,-1.6
04543,1.2000000000000002
04545,1.2000000000000002
04546,-1.0000000000000002
04547,0.4
04548,2.0
04550,0.8
04552,4.800000000000001
04556,0.4
04559,0.4
04560,0.8
04561,0.8
04562,0.0
04563,1.8
04566,-1.0000000000000002
04567,0.0
04570,0.0
04571,0.6000000000000001
04572,0.6000000000000001
04573,1.4000000000000001
04574,-0.3999999999999999
04575,-0.19999999999999996
04576,3.2
04577,-0.6000000000000001
04579,4.2
04580,2.8000000000000003
04581,2.4000000000000004
04582,0.8
04583,3.2
04584,1.2000000000000002
04586,1.2000000000000002
04587,1.0
04588,-1.2000000000000002
04589,-1.4000000000000004
04590,2.6
04591,4.800000000000001
04592,-1.6
04593,6.4
04595,2.0
04596,0.4
04597,1.2000000000000002
04598,-0.19999999999999996
04599,0.8
04601,1.4000000000000001
04604,0.4
04605,3.8000000000000007
04606,0.0
04607,1.2000000000000002
04608,0.4
04609,3.6
04610,1.0
04611,2.4000000000000004
04612,1.6
04613,0.19999999999999996
04614,0.19999999999999996
04615,1.2000000000000002
04616,1.0
04617,-0.3999999999999999
04618,0.4
04619,0.0
04620,0.19999999999999996
04621,0.4
04622,0.8
04623,0.8
04624,-2.0
04626,-0.19999999999999996
04627,1.0
04630,-1.4000000000000004
04631,0.4
04632,1.0
04633,-0.8
04636,2.0
04637,-0.3999999999999999
04638,1.2000000000000002
04640,-0.20000000000000018
04641,1.8
04645,4.0
04646,0.8
04648,2.0
04649,1.4000000000000001
04650,1.0
04651,3.4000000000000004
04652,-0.8
04653,4.0
04654,1.8
04655,1.6
04656,-0.3999999999999999
04657,0.8
04658,5.6000000000000005
04660,2.0
04661,1.6
04662,2.8000000000000003
04663,0.6000000000000001
04664,0.3999999999999999
04666,1.2000000000000002
04667,0.4
04668,3.2
04669,1.8
04672,4.6000000000000005
04673,0.8
04674,-0.19999999999999996
04675,2.8000000000000003
04677,2.2
04679,1.2000000000000002
04681,3.2
04682,0.8
04684,2.8000000000000003
04686,2.4000000000000004
04687,1.2000000000000002
04689,-1.0000000000000002
04690,1.8
04692,-0.6000000000000001
04693,2.2
04694,-0.3999999999999999
04695,2.0
04697,0.8
04698,-0.6000000000000001
04699,2.6
04700,-0.6000000000000001
04701,1.0
04702,0.8
04703,-0.8
04704,2.4000000000000004
04705,3.8000000000000007
04706,0.0
04707,0.4
04708,2.8000000000000003
04709,0.19999999999999996
04710,4.2
04711,-0.3999999999999999
04712,3.8000000000000007
04714,0.8
04715,0.8
04719,1.4000000000000001
04720,1.4000000000000001
04722,3.6
04725,0.19999999999999996
04726,2.4000000000000004
04727,-0.6000000000000001
04728,0.0
04729,1.8
04730,-0.3999999999999999
04732,0.4
04733,-1.0000000000000002
04734,4.2
04735,1.4000000000000001
04736,0.0
04737,1.4000000000000001
04738,1.2000000000000002
04739,0.4
04740,3.8000000000000007
04741,2.6
04742,0.8
04743,4.0
04745,2.2
04746,3.2
04748,0.0
04749,1.6
04750,-1.2000000000000002
04751,1.2000000000000002
04753,0.8
04755,0.0
04756,3.6
04757,5.0
04759,3.8000000000000007
04761,-0.8
04762,-0.3999999999999999
04764,2.2
04765,2.8000000000000003
04767,2.8000000000000003
04768,1.4000000000000001
04769,0.8
04770,-0.8
04771,2.8000000000000003
04773,3.2
04774,3.6
04775,1.8
04776,3.2
04777,2.8000000000000003
04778,0.4
04779,-0.19999999999999996
04780,0.4
04781,-0.6000000000000003
04782,-1.0000000000000002
04784,1.6
04785,-0.6000000000000001
04786,0.6000000000000001
04788,2.4000000000000004
04791,-0.8
04792,2.6
04794,0.4
04795,0.4
04797,0.8
04798,2.6
04799,0.19999999999999996
04800,-0.3999999999999999
04801,0.8
04802,0.8
04803,-0.6000000000000001
04805,3.4000000000000004
04808,1.8
04810,5.8
04811,2.6
04812,1.0
04813,0.19999999999999996
04814,1.4000000000000001
04815,3.2
04816,-0.19999999999999996
04817,1.4000000000000001
04818,2.0
04820,2.6
04821,-1.4
04823,0.0
04824,0.8
04826,-0.3999999999999999
04827,0.4
04828,0.0
04829,0.4
04830,-1.8000000000000003
04831,1.0
04832,1.6
04833,4.2
04835,1.2000000000000002
04836,0.8
04837,1.4000000000000001
04838,2.4000000000000004
04839,-0.8
04841,0.8
04843,1.2000000000000002
04846,0.4
04847,1.2000000000000002
04848,0.19999999999999996
04849,-0.3999999999999999
04850,2.4000000000000004
04851,1.8
04852,1.0
04853,5.6000000000000005
04854,0.0
04855,1.4000000000000001
04856,0.0
04857,1.2000000000000002
04858,0.4
04860,1.0
04861,0.3999999999999999
04862,-0.6000000000000001
04863,1.2000000000000002
04865,3.4000000000000004
04866,0.19999999999999996
04867,0.4
04868,2.2
04869,0.4
04873,3.2
04874,-0.19999999999999996
04875,1.8
04876,-1.8000000000000003
04877,-0.19999999999999996
04878,2.0
04879,-0.6000000000000001
04880,-0.8
04881,0.0
04882,-1.0000000000000002
04883,-1.8000000000000003
04884,1.0
04887,0.3999999999999999
04888,1.0
04889,1.0
04890,3.8000000000000007
04891,-0.6000000000000001
04892,1.0
04894,2.4000000000000004
04895,0.4
04896,0.19999999999999996
04897,0.3999999999999999
04898,2.4000000000000004
04900,1.8
04901,0.0
04902,-0.6000000000000003
04903,1.4000000000000001
04904,-0.6000000000000001
04905,5.2
04906,1.0
04907,3.2
04908,0.6000000000000001
04909,3.2
04910,0.19999999999999996
04911,-1.8000000000000003
04912,-1.8000000000000003
04913,3.6
04914,-0.19999999999999996
04915,2.4000000000000004
04918,0.4
04920,0.4
04922,2.4000000000000004
04924,-3.0
04925,5.2
04927,4.0
04929,2.4000000000000004
04930,0.8
04932,-1.2000000000000002
04933,2.2
04935,-0.3999999999999999
04936,-1.0000000000000002
04938,0.8
04939,0.8
04940,0.19999999999999996
04941,-0.8
04943,2.8000000000000003
04944,0.19999999999999996
04946,5.0
04947,-0.8
04948,3.4000000000000004
04949,1.2000000000000002
04950,4.0
04952,1.2000000000000002
04953,1.4000000000000001
04954,1.8
04955,-1.2000000000000002
04957,0.0
04958,1.8
04959,0.0
04961,0.19999999999999996
04963,0.6000000000000001
04965,-0.3999999999999999
04966,1.4000000000000001
04967,0.3999999999999999
04968,1.4000000000000001
04970,2.2
04971,3.0000000000000004
04972,0.4
04974,-1.8000000000000003
04975,-1.0000000000000002
04977,2.2
04978,0.8
04979,0.8
04980,1.4000000000000001
04981,0.19999999999999996
04982,2.8000000000000003
04983,-0.6000000000000001
04984,-0.19999999999999996
04985,3.6
04987,2.8000000000000003
04988,4.0
04989,2.2
04990,0.8
04992,5.4
04993,-1.4000000000000004
04994,3.2
04995,2.8000000000000003
04997,3.4000000000000004
04998,-0.19999999999999996
05003,0.8
05004,2.4000000000000004
05005,0.8
05006,4.800000000000001
05007,-0.19999999999999996
05008,-0.6000000000000001
05010,1.2000000000000002
05011,1.8
05012,-0.20000000000000018
05014,4.6000000000000005
05015,2.8000000000000003
05016,1.2000000000000002
05018,0.4
05019,0.4
05021,3.0
05022,1.0
05025,2.8000000000000003
05026,2.8000000000000003
05027,2.2
05028,-0.3999999999999999
05029,0.8
05030,-0.19999999999999996
05031,2.2
05032,1.8
05033,2.8000000000000003
05034,1.0
05035,0.5999999999999996
05036,0.4
05038,-0.3999999999999999
05040,1.0
05041,1.8
05042,-0.19999999999999996
05044,-1.0000000000000002
05047,4.2
05048,2.4000000000000004
05049,3.8000000000000007
05051,0.4
05052,-0.6000000000000001
05053,1.4000000000000001
05054,2.0
05055,0.0
05057,0.0
05058,0.0
05060,3.2
05061,1.4000000000000001
05062,4.6000000000000005
05063,0.8
05064,-1.2000000000000002
05066,1.2000000000000002
05068,0.0
05069,0.8
05072,-0.19999999999999996
05073,0.6000000000000001
05074,0.8
05075,-0.19999999999999996
05078,0.4
05079,-0.19999999999999996
05081,-1.0000000000000002
05082,0.4
05083,2.8000000000000003
05084,-0.6000000000000001
05086,1.2000000000000002
05087,-0.6000000000000001
05088,1.6
05091,0.19999999999999996
05092,1.8
05094,1.4000000000000001
05096,2.2
05098,0.19999999999999996
05099,1.0
05103,1.6
05104,-0.8
05105,0.19999999999999996
05106,1.2000000000000002
05107,-0.19999999999999996
05110,0.0
05111,1.2000000000000002
05112,-0.6000000000000001
05113,-1.4000000000000004
05114,0.19999999999999996
05115,-0.19999999999999996
05116,0.8
05120,-1.2000000000000002
05121,1.0
05124,1.2000000000000002
05126,0.4
05127,3.4000000000000004
05128,0.4
05129,0.8
05130,0.8
05132,-1.2000000000000002
05133,2.0
05134,0.4
05136,0.0
05137,2.0
05139,1.2000000000000002
05142,0.3999999999999999
05143,-1.8000000000000003
05144,-0.8
05145,1.0
05146,3.6
05147,0.4
05148,0.19999999999999996
05150,-1.0000000000000002
05151,0.4
05152,1.2000000000000002
05153,2.8000000000000003
05154,0.4
05155,1.6
05156,-0.6000000000000001
05158,3.0
05159,0.8
05160,1.6
05161,1.6
05165,0.8000000000000003
05166,0.6000000000000001
05167,2.2
05168,1.4000000000000001
05169,1.8
05171,2.6
05172,0.0
05173,0.4
05174,1.2000000000000002
05175,2.0
05176,0.8
05177,4.6000000000000005
05178,1.8
05180,0.0
05181,0.19999999999999996
05182,0.4
05183,0.4
05184,-0.8
05186,1.0
05187,2.0
05188,0.0
05189,2.4000000000000004
05190,0.8
05191,-0.6000000000000001
05193,0.0
05194,4.0
05195,1.4000000000000001
05196,2.6
05198,2.0
05200,1.6
05202,0.6000000000000001
05203,1.2000000000000002
05204,0.4
05205,0.6000000000000001
05207,-1.4000000000000004
05208,-0.8
05209,2.2
05210,2.6
05211,-3.2000000000000006
05212,0.8
05213,1.4000000000000001
05214,0.8
05215,-0.8
05216,0.19999999999999996
05217,2.4000000000000004
05219,0.8
05220,0.8
05223,0.0
05224,2.2
05225,2.8000000000000003
05226,1.0
05227,-0.6000000000000003
05228,0.0
05230,3.0000000000000004
05232,0.0
05233,0.4
05234,-1.2000000000000002
05235,2.6
05236,0.0
05237,2.8000000000000003
05238,0.4
05239,2.6
05240,0.6000000000000001
05241,1.8
05242,0.8
05243,0.0
05244,0.4
05245,1.0
05246,0.4
05247,-0.19999999999999996
05248,1.0
05249,1.8
05250,-0.8
05251,-1.0000000000000002
05252,0.0
05253,-0.6000000000000001
05256,3.2
05258,-0.19999999999999996
05259,0.0
05260,1.8
05261,1.0
05262,1.2000000000000002
05264,1.8
05265,0.8
05266,1.8
05268,1.0
05269,3.4000000000000004
05270,3.4000000000000004
05271,0.19999999999999996
05272,0.8
05273,3.2
05274,0.4
05276,0.4
05277,0.8
05279,-0.8
05280,0.8
05281,0.8
05282,0.8
05283,2.2
05285,1.2000000000000002
05288,1.4000000000000001
05290,0.8
05291,1.0
05292,1.6
05293,1.6
05294,1.0
05295,0.3999999999999999
05296,0.0
05297,1.2000000000000002
05298,1.6
05299,0.6000000000000001
05301,-0.3999999999999999
05302,1.2000000000000002
05303,3.4000000000000004
05306,1.2000000000000002
05308,1.6
05309,3.4000000000000004
05310,-1.0000000000000002
05311,2.4000000000000004
05312,-1.2000000000000002
05316,1.0
05317,0.4
05318,0.8
05319,-0.6000000000000001
05320,-0.6000000000000001
05322,-1.0000000000000002
05323,-2.0
05325,2.6
05326,-1.2000000000000002
05327,0.6000000000000001
05328,1.4000000000000001
05329,0.4
05331,0.0
05332,0.19999999999999996
05333,1.8
05334,2.8000000000000003
05337,0.8
05339,1.8
05340,1.8
05341,1.6
05342,0.4
05344,1.2000000000000002
05345,0.19999999999999996
05347,2.8000000000000003
05348,1.8
05349,2.4000000000000004
05351,-0.3999999999999999
05352,2.4000000000000004
05353,0.0
05355,-0.8
05356,1.8
05357,2.8000000000000003
05358,-0.6000000000000001
05359,3.2
05360,0.19999999999999996
05362,-1.0000000000000002
05363,1.2000000000000002
05364,4.2
05365,-0.3999999999999999
05366,0.8
05367,-0.6000000000000001
05368,0.6000000000000001
05370,2.2
05371,0.19999999999999996
05372,2.4000000000000004
05373,0.4
05375,0.8
05377,1.0
05379,-1.6
05380,0.6000000000000001
05381,0.8
05382,0.6000000000000001
05383,-0.6000000000000001
05384,1.8
05385,2.6
05386,2.4000000000000004
05388,-0.6000000000000001
05389,-3.0
05390,0.19999999999999996
05391,0.4
05393,2.8000000000000003
05394,1.0
05395,-1.4000000000000004
05396,1.8
05397,0.8
05398,1.8
05402,0.8
05404,1.8
05407,1.4000000000000001
05408,2.2
05409,2.2
05413,0.4
05415,1.2000000000000002
05416,1.0
05417,-0.6000000000000001
05418,1.4000000000000001
05419,-1.6
05420,1.4000000000000001
05421,2.0
05422,0.8
05423,1.0
05424,4.4
05425,1.0
05426,-0.6000000000000001
05427,0.4
05428,0.0
05429,0.4
05430,-2.0
05432,1.2000000000000002
05433,1.8
05435,0.19999999999999996
05437,-0.3999999999999999
05438,0.8
05440,1.2000000000000002
05441,0.0
05442,-1.0000000000000002
05443,0.0
05445,2.4000000000000004
05446,2.4000000000000004
05449,-1.2000000000000002
05450,-0.8
05451,0.0
05454,0.19999999999999996
05457,1.2000000000000002
05458,0.4
05459,4.800000000000001
05460,1.0
05461,2.4000000000000004
05462,0.8
05465,-0.3999999999999999
05466,-1.4000000000000004
05468,1.2000000000000002
05469,0.8
05470,1.6
05472,-0.6000000000000001
05473,1.4000000000000001
05475,3.0
05476,-0.8
05477,0.0
05478,0.4
05479,4.4
05481,2.8000000000000003
05482,0.6000000000000001
05484,2.8000000000000003
05485,0.4
05486,-0.6000000000000001
05487,3.8
05488,1.4000000000000001
05489,3.4000000000000004
05490,1.2000000000000002
05491,-1.6
05492,0.8
05494,-2.4000000000000004
05495,0.8
05496,1.4000000000000001
05497,1.2000000000000002
05498,2.2
05499,1.8
05501,4.4
05503,1.2000000000000002
05504,1.6
05505,-1.2000000000000002
05506,1.0
05507,0.19999999999999996
05509,1.0
05510,1.6
05511,0.4
05512,1.2000000000000002
05515,0.4
05516,-0.6000000000000003
05517,0.4
05518,-1.2000000000000002
05519,-0.6000000000000001
05520,-0.6000000000000001
05521,0.0
05523,1.0
05525,-0.6000000000000001
05526,0.8
05527,0.6000000000000001
05529,4.6000000000000005
05530,3.2
05532,-0.3999999999999999
05533,-0.8
05534,1.8
05536,0.0
05537,0.0
05538,1.6
05539,1.0
05540,1.6
05541,1.4000000000000001
05542,2.4000000000000004
05543,1.4000000000000001
05544,0.6000000000000001
05546,2.4000000000000004
05547,-0.6000000000000003
05548,-1.8000000000000003
05549,0.19999999999999996
05550,1.0
05551,-0.6000000000000001
05552,1.2000000000000002
05553,4.4
05554,3.4000000000000004
05555,1.0
05556,-3.2000000000000006
05557,2.6
05558,0.8
05560,0.8
05561,0.3999999999999999
05562,-0.6000000000000001
05563,0.4
05564,-0.19999999999999996
05566,1.8
05568,0.8
05569,2.0
05570,-1.4000000000000004
05571,-0.6000000000000001
05573,-0.3999999999999999
05574,1.6
05575,1.8
05577,0.8
05579,-0.19999999999999996
05580,0.4
05582,2.2
05583,2.0
05584,1.0
05585,0.8
05587,0.0
05589,0.8
05590,1.2000000000000002
05591,-1.2000000000000002
05592,3.4000000000000004
05593,2.8000000000000003
05594,2.0
05596,1.4000000000000001
05597,2.6
05598,-0.19999999999999996
05601,0.6000000000000001
05602,0.8
05606,2.2
05607,-0.6000000000000003
05609,5.8
05611,0.0
05612,0.4
05613,0.0
05615,2.4000000000000004
05616,1.2000000000000002
05617,0.0
05618,0.4
05619,0.0
05621,0.19999999999999996
05622,2.8000000000000003
05623,0.0
05624,-1.2000000000000002
05625,0.4
05627,1.0
05628,0.4
05629,-0.19999999999999996
05630,-0.19999999999999996
05631,0.0
05632,-0.6000000000000001
05633,0.6000000000000001
05634,1.2000000000000002
05636,0.6000000000000001
05637,1.4000000000000001
05638,-0.8
05639,-0.7999999999999998
05641,-0.19999999999999996
05642,2.8000000000000003
05643,-0.19999999999999996
05644,0.8000000000000003
05645,0.6000000000000001
05647,3.4000000000000004
05648,-0.3999999999999999
05650,1.2000000000000002
05651,1.8
05652,2.4000000000000004
05653,0.4
05654,2.4000000000000004
05655,-0.19999999999999996
05657,0.19999999999999996
05658,-0.3999999999999999
05661,0.6000000000000001
05662,3.2
05663,4.2
05664,2.8000000000000003
05666,-0.3999999999999999
05667,1.2000000000000002
05669,0.8000000000000003
05670,1.8
05671,-1.7999999999999998
05672,0.4
