고객번호,패션잡화_상_구매지수
04082,-1.4000000000000004
04083,3.2000000000000006
04084,-0.19999999999999996
04085,-1.6000000000000005
04086,7.800000000000001
04087,6.000000000000001
04089,6.000000000000001
04090,-2.2
04091,8.4
04092,4.4
04093,6.000000000000001
04094,7.000000000000001
04095,3.2
04096,0.0
04097,2.8000000000000003
04098,7.4
04099,4.800000000000001
04100,-3.6000000000000005
04101,8.4
04102,-0.5999999999999996
04104,0.0
04105,2.0
04106,6.4
04107,2.4000000000000004
04108,2.4000000000000004
04109,-1.8000000000000003
04111,2.4000000000000004
04112,2.4000000000000004
04113,0.0
04114,2.4000000000000004
04115,4.2
04116,-1.4000000000000004
04117,-3.8000000000000007
04119,-0.19999999999999996
04120,-4.2
04121,0.8
04122,3.2
04123,2.8000000000000003
04125,-0.19999999999999996
04126,8.4
04127,1.8
04128,0.0
04129,2.2
04131,0.8
04132,2.4000000000000004
04133,1.0
04134,0.8
04135,3.2
04136,8.4
04137,7.4
04138,-0.6000000000000001
04139,2.4000000000000004
04140,0.19999999999999996
04141,-3.6000000000000005
04142,-3.2000000000000006
04143,6.800000000000001
04144,8.4
04145,2.4000000000000004
04147,-1.4000000000000004
04148,2.4000000000000004
04150,2.8000000000000003
04151,2.4000000000000004
04152,7.4
04153,2.8000000000000003
04154,-1.8000000000000003
04155,1.0
04156,8.4
04157,1.8
04158,4.4
04159,0.0
04160,-3.6000000000000005
04161,4.2
04162,2.4000000000000004
04163,7.4
04164,-3.6000000000000005
04165,-4.2
04166,1.8
04167,2.2
04169,8.4
04171,2.0
04172,4.800000000000001
04173,2.0
04174,0.8
04175,-0.8
04177,-3.2000000000000006
04178,6.000000000000001
04179,2.4000000000000004
04181,1.8
04182,3.8
04184,2.8000000000000003
04186,-3.6000000000000005
04187,2.4000000000000004
04189,0.0
04190,2.2
04191,0.0
04192,8.8
04193,2.8000000000000003
04194,2.0
04195,-1.8000000000000003
04197,2.6000000000000005
04198,2.8000000000000003
04200,2.6000000000000005
04201,4.800000000000001
04202,2.4000000000000004
04203,0.0
04204,2.8000000000000003
04205,-0.19999999999999996
04209,-1.8000000000000003
04210,8.4
04211,8.4
04212,2.2
04214,0.0
04215,-1.4000000000000004
04216,4.0
04217,-0.19999999999999973
04220,0.0
04221,2.4000000000000004
04222,-3.2000000000000006
04226,5.8
04227,2.4000000000000004
04228,1.8
04229,2.8000000000000003
04230,4.800000000000001
04231,0.0
04232,-0.3999999999999999
04234,2.8000000000000003
04237,2.2
04238,2.0
04239,6.000000000000001
04243,0.8000000000000003
04244,2.4000000000000004
04246,1.8
04249,0.0
04252,3.2
04253,2.8000000000000003
04255,8.4
04256,1.6
04258,2.4000000000000004
04259,-4.2
04260,0.4
04261,2.8000000000000003
04262,-1.2000000000000006
04263,2.8000000000000003
04266,1.4000000000000001
04267,3.4000000000000004
04268,6.000000000000001
04269,2.4000000000000004
04270,2.4000000000000004
04271,3.0
04272,8.8
04273,2.4000000000000004
04274,-1.2000000000000006
04275,-4.2
04276,2.8000000000000003
04277,-0.3999999999999999
04281,2.4000000000000004
04283,6.000000000000001
04284,7.4
04287,-4.2
04289,2.4000000000000004
04291,5.2
04292,4.6000000000000005
04293,3.8
04294,0.0
04295,2.4000000000000004
04296,2.8000000000000003
04297,2.4000000000000004
04298,2.4000000000000004
04299,1.8
04303,8.4
04304,1.8
04305,2.4000000000000004
04306,9.4
04307,2.4000000000000004
04309,0.4
04312,2.0
04313,-1.8000000000000003
04315,7.4
04316,1.6
04317,-2.2
04318,2.2
04319,7.2
04320,0.4
04321,2.4000000000000004
04322,-3.6000000000000005
04324,1.5999999999999996
04325,0.4
04326,2.2
04327,2.8000000000000003
04328,0.4
04329,0.8
04331,8.8
04332,-3.8000000000000007
04333,6.000000000000001
04334,2.4000000000000004
04335,2.4000000000000004
04338,6.4
04340,6.800000000000001
04341,-4.4
04342,-2.5999999999999996
04344,0.4
04345,-0.19999999999999973
04347,3.4000000000000004
04348,7.4
04349,8.8
04350,2.8000000000000003
04354,4.4
04356,2.4000000000000004
04357,9.4
04358,3.2000000000000006
04360,9.4
04361,-4.2
04362,0.0
04363,2.2
04364,8.8
04365,2.4000000000000004
04366,4.2
04368,6.4
04369,0.8
04370,7.000000000000001
04371,6.000000000000001
04374,2.4000000000000004
04375,2.6000000000000005
04376,2.4000000000000004
04378,3.4000000000000004
04380,-1.6000000000000005
04381,4.6000000000000005
04382,3.8
04383,2.2
04384,2.8000000000000003
04385,2.4000000000000004
04387,3.4000000000000004
04388,1.2000000000000002
04389,5.8
04391,2.4000000000000004
04392,7.4
04394,4.0
04397,-4.2
04399,0.8
04401,0.0
04402,4.0
04403,1.2000000000000002
04404,4.800000000000001
04405,3.2000000000000006
04406,-1.2000000000000006
04408,0.8
04409,-3.6000000000000005
04410,8.4
04411,8.8
04412,2.2
04413,0.0
04414,1.8
04415,2.4000000000000004
04416,0.0
04417,8.8
04418,2.0
04420,3.8
04421,2.4000000000000004
04422,2.2
04423,0.0
04426,6.4
04427,0.8
04428,3.8
04430,9.4
04431,8.4
04432,0.8
04433,1.4000000000000001
04436,-2.0000000000000004
04437,2.4000000000000004
04438,1.0
04439,-2.8000000000000007
04441,1.6
04442,2.0
04443,-1.2000000000000006
04444,0.8000000000000003
04445,6.4
04446,8.8
04447,0.0
04449,6.4
04450,2.0
04452,2.0
04453,0.0
04454,-1.0
04455,7.600000000000001
04456,9.4
04457,0.0
04458,3.4000000000000004
04459,6.000000000000001
04460,8.4
04463,2.4000000000000004
04464,6.000000000000001
04465,2.8000000000000003
04466,1.8
04467,1.1999999999999993
04468,2.0
04469,2.8000000000000003
04470,6.2
04472,1.8
04473,7.4
04474,2.4000000000000004
04475,-1.0
04476,7.000000000000001
04477,2.0
04479,6.000000000000001
04481,1.4000000000000001
04482,8.0
04483,2.2
04484,2.8000000000000003
04485,8.4
04486,2.4000000000000004
04487,3.2
04489,0.0
04490,2.2
04492,4.800000000000001
04494,-3.4000000000000004
04495,-1.4000000000000004
04496,6.000000000000001
04497,6.000000000000001
04499,2.4000000000000004
04501,9.4
04502,2.4000000000000004
04504,8.4
04505,2.4000000000000004
04507,0.0
04508,5.0
04510,0.0
04511,2.4000000000000004
04512,-1.8000000000000003
04513,6.000000000000001
04514,1.8
04515,5.0
04517,0.4
04518,2.8000000000000003
04519,2.2
04520,1.8
04521,8.4
04522,2.8000000000000003
04523,8.4
04525,0.19999999999999996
04527,2.4000000000000004
04528,7.000000000000001
04530,4.800000000000001
04531,1.8
04532,2.8000000000000003
04533,2.4000000000000004
04535,2.4000000000000004
04536,3.2
04537,2.4000000000000004
04538,0.4
04539,0.8
04541,2.4000000000000004
04542,5.2
04543,2.0
04544,2.0
04545,0.8
04546,-0.19999999999999996
04547,2.8000000000000003
04548,0.4
04549,0.0
04550,-3.6000000000000005
04551,4.2
04552,-0.19999999999999996
04553,-4.2
04555,0.0
04557,2.4000000000000004
04558,-1.6000000000000005
04560,-3.6000000000000005
04561,7.800000000000001
04562,2.4000000000000004
04563,0.8
04564,2.8000000000000003
04565,0.0
04566,-1.2000000000000006
04567,2.4000000000000004
04568,8.4
04571,-4.2
04572,0.19999999999999996
04573,6.000000000000001
04574,-1.8000000000000003
04575,8.4
04576,2.2
04579,6.000000000000001
04580,3.0
04581,8.4
04582,-0.8
04583,9.8
04584,2.8000000000000003
04585,0.0
04586,5.0
04587,3.2
04588,0.8
04589,0.8
04590,-1.2000000000000006
04591,-1.2000000000000006
04592,1.8
04593,8.4
04594,2.4000000000000004
04595,2.0
04596,2.8000000000000003
04597,-3.6000000000000005
04598,2.4000000000000004
04599,4.4
04601,0.8
04602,2.4000000000000004
04603,2.4000000000000004
04605,1.2000000000000002
04606,1.0
04607,2.4000000000000004
04608,2.4000000000000004
04609,1.4000000000000001
04610,3.8
04611,8.4
04612,4.800000000000001
04613,2.4000000000000004
04614,2.4000000000000004
04615,2.8000000000000003
04616,2.4000000000000004
04617,-4.800000000000001
04618,2.8000000000000003
04619,2.4000000000000004
04620,1.0
04622,7.4
04623,0.0
04624,1.4000000000000001
04626,-1.8000000000000003
04627,8.4
04629,2.8000000000000003
04630,1.0
04632,8.4
04633,-0.19999999999999996
04634,0.0
04636,6.000000000000001
04637,8.8
04638,1.6
04639,8.4
04640,0.8
04641,-1.2000000000000006
04642,5.0
04645,6.4
04646,2.8000000000000003
04648,8.4
04649,6.4
04650,1.0
04651,4.4
04652,0.4
04653,2.4000000000000004
04654,8.0
04655,2.4000000000000004
04656,5.4
04657,3.2
04658,9.4
04659,-3.6000000000000005
04660,5.2
04661,-0.6000000000000001
04662,2.2
04663,2.2
04664,2.8000000000000003
04665,-3.6000000000000005
04666,0.4
04667,-4.2
04668,0.0
04669,4.0
04670,2.4000000000000004
04672,-0.40000000000000036
04673,1.6
04674,-3.6000000000000005
04675,0.4
04676,-3.2000000000000006
04677,8.8
04678,6.000000000000001
04679,9.4
04681,0.19999999999999996
04682,6.000000000000001
04683,2.4000000000000004
04684,0.0
04685,0.0
04686,2.2
04687,4.2
04688,0.0
04689,2.2
04690,-0.8000000000000007
04692,-3.6000000000000005
04693,-1.8000000000000003
04694,8.4
04695,2.4000000000000004
04697,2.2
04698,-4.2
04699,3.2
04701,-1.2000000000000006
04702,-1.2000000000000006
04703,8.4
04704,2.4000000000000004
04705,-4.2
04708,2.4000000000000004
04709,-1.8000000000000003
04710,-3.8000000000000007
04711,2.8000000000000003
04712,-0.8000000000000007
04714,2.8000000000000003
04715,0.19999999999999996
04716,2.0
04717,-1.0
04718,2.4000000000000004
04719,2.8000000000000003
04720,3.2
04722,7.000000000000001
04723,2.4000000000000004
04724,2.4000000000000004
04725,-1.4000000000000004
04726,-0.19999999999999996
04727,5.0
04728,2.4000000000000004
04729,8.8
04730,0.4
04733,-1.4000000000000004
04734,7.800000000000001
04735,2.4000000000000004
04736,2.0
04737,4.4
04738,-3.4000000000000004
04739,-1.4000000000000004
04740,0.4
04741,-3.2000000000000006
04742,4.800000000000001
04743,6.000000000000001
04745,1.4000000000000001
04746,2.2
04747,0.0
04748,2.4000000000000004
04750,-1.2000000000000006
04751,0.4
04752,-3.6000000000000005
04753,2.4000000000000004
04754,-1.8000000000000003
04756,0.0
04757,2.8000000000000003
04759,9.4
04761,8.8
04762,8.4
04763,-1.0
04764,0.4
04765,0.0
04766,2.4000000000000004
04767,-0.19999999999999996
04768,2.4000000000000004
04769,-2.2
04770,9.8
04772,2.0
04773,0.8
04774,7.4
04775,-0.19999999999999996
04776,1.8
04777,6.000000000000001
04778,2.4000000000000004
04779,7.4
04780,0.0
04781,2.8000000000000003
04782,3.2
04784,1.0
04786,3.2000000000000006
04788,0.0
04791,7.800000000000001
04792,0.8
04793,2.0
04797,2.4000000000000004
04798,9.4
04799,-0.19999999999999996
04800,0.0
04801,-1.8000000000000003
04802,6.4
04803,-3.6000000000000005
04805,6.000000000000001
04806,6.000000000000001
04808,-3.2000000000000006
04809,4.800000000000001
04810,2.2
04811,3.2
04812,-1.8000000000000003
04813,0.8
04814,-1.2000000000000006
04815,5.0
04816,0.0
04817,6.000000000000001
04818,10.8
04819,0.0
04820,0.8
04821,1.0
04823,4.2
04824,9.4
04826,2.8000000000000003
04827,1.4000000000000001
04828,6.000000000000001
04830,0.4
04831,9.4
04832,-1.2000000000000006
04833,2.8000000000000003
04835,0.4
04837,9.0
04838,2.8000000000000003
04839,8.4
04841,2.6000000000000005
04843,2.8000000000000003
04847,0.4
04848,2.8000000000000003
04849,2.4000000000000004
04850,7.4
04851,-1.2000000000000006
04852,-4.2
04853,0.4
04855,-4.4
04856,6.000000000000001
04857,2.4000000000000004
04858,-0.6000000000000001
04859,2.0
04860,2.8000000000000003
04861,-0.19999999999999996
04862,1.1999999999999993
04863,5.2
04864,4.800000000000001
04865,5.8
04866,-0.19999999999999996
04867,0.0
04868,-2.2
04870,1.8
04871,-1.2000000000000006
04872,-3.0
04873,-0.6000000000000001
04874,-3.2000000000000006
04875,9.4
04876,2.4000000000000004
04877,-3.8000000000000007
04878,0.8
04879,6.4
04880,9.4
04881,-1.4000000000000004
04882,9.8
04883,2.4000000000000004
04884,1.2000000000000002
04887,2.2
04888,8.4
04889,2.8000000000000003
04890,0.8
04891,8.0
04894,-3.4000000000000004
04895,2.0
04896,2.4000000000000004
04897,2.4000000000000004
04898,2.4000000000000004
04900,2.2
04901,0.0
04902,-1.2000000000000006
04903,-4.2
04904,2.4000000000000004
04905,0.4
04906,-0.5999999999999996
04907,8.4
04909,5.2
04910,8.4
04911,4.800000000000001
04912,7.200000000000001
04913,0.4
04914,2.4000000000000004
04915,2.4000000000000004
04918,-2.2
04919,1.2000000000000002
04920,2.0
04922,3.2
04923,2.4000000000000004
04924,1.8
04925,0.0
04927,1.4000000000000001
04929,8.4
04930,1.2000000000000002
04932,1.8
04933,1.4000000000000001
04934,0.0
04935,8.4
04936,2.8000000000000003
04937,6.4
04938,7.4
04940,2.8000000000000003
04941,2.4000000000000004
04943,7.800000000000001
04944,-0.8
04946,7.000000000000001
04947,3.2
04948,1.6
04949,2.4000000000000004
04950,6.000000000000001
04952,5.2
04953,9.4
04954,-0.8
04955,1.8
04956,2.4000000000000004
04957,8.0
04958,2.4000000000000004
04959,2.2
04961,4.4
04962,2.0
04963,8.8
04965,1.6
04966,1.8
04967,6.800000000000001
04968,-3.8000000000000007
04969,2.4000000000000004
04970,2.8000000000000003
04971,4.800000000000001
04974,2.4000000000000004
04975,-1.2000000000000002
04977,4.2
04979,8.4
04980,2.4000000000000004
04981,0.8
04982,9.4
04983,-3.6000000000000005
04984,2.8000000000000003
04985,4.800000000000001
04988,0.4
04989,-0.6000000000000001
04990,2.4000000000000004
04991,-4.2
04992,1.2000000000000002
04993,0.0
04994,2.8000000000000003
04995,-1.2000000000000006
04997,3.8
04998,3.4000000000000004
04999,2.4000000000000004
05001,0.0
05003,2.2
05004,9.4
05005,2.4000000000000004
05006,2.8000000000000003
05007,8.0
05008,4.800000000000001
05009,2.0
05010,-0.19999999999999973
05011,2.8000000000000003
05012,-3.8000000000000007
05014,8.8
05015,4.800000000000001
05016,9.8
05018,0.0
05019,6.0
05021,7.000000000000001
05022,2.8000000000000003
05023,-4.2
05025,2.0
05026,1.8
05027,-4.2
05028,4.6000000000000005
05029,4.0
05030,0.8
05031,0.0
05032,1.8
05033,0.4
05034,8.8
05035,1.4000000000000001
05036,2.0
05038,2.4000000000000004
05039,8.4
05040,6.000000000000001
05041,3.2
05042,-1.4000000000000004
05044,6.4
05047,7.4
05048,8.8
05049,-1.8000000000000003
05051,0.0
05052,1.8
05053,2.2
05057,0.4
05058,0.0
05060,2.8000000000000003
05061,4.800000000000001
05062,7.200000000000001
05063,-1.2000000000000006
05065,0.0
05066,4.800000000000001
05067,0.0
05068,6.000000000000001
05069,6.000000000000001
05071,2.4000000000000004
05072,2.4000000000000004
05073,8.4
05074,-1.6000000000000005
05075,0.0
05076,7.000000000000001
05078,2.8000000000000003
05079,1.8
05080,0.0
05081,5.2
05082,2.8000000000000003
05083,2.4000000000000004
05086,5.4
05087,0.0
05088,1.2000000000000002
05091,1.2000000000000002
05092,8.8
05094,8.4
05095,0.0
05096,-0.8
05098,9.8
05099,3.2
05100,5.0
05101,2.4000000000000004
05102,2.4000000000000004
05103,8.4
05104,-3.6000000000000005
05105,9.4
05106,-3.6000000000000005
05107,3.8
05109,2.0
05110,2.4000000000000004
05111,0.8
05113,9.8
05114,2.4000000000000004
05115,0.4
05116,6.000000000000001
05117,2.4000000000000004
05118,0.0
05119,2.0
05120,-0.19999999999999996
05121,-1.0
05122,5.6000000000000005
05123,4.800000000000001
05124,-0.19999999999999996
05126,2.0
05127,1.8
05130,2.0
05132,1.6
05133,7.0
05134,0.0
05135,2.4000000000000004
05136,2.0
05137,7.000000000000001
05141,0.0
05142,3.2
05143,0.8000000000000003
05144,1.2000000000000002
05145,-1.2000000000000006
05146,-0.19999999999999996
05147,2.4000000000000004
05148,-0.8000000000000007
05149,0.0
05150,-3.2000000000000006
05151,-1.2000000000000006
05152,0.0
05153,8.4
05155,-4.2
05156,-3.6000000000000005
05158,9.4
05159,2.4000000000000004
05160,0.0
05161,0.8
05163,5.0
05165,0.19999999999999996
05166,-4.4
05167,0.8
05169,2.4000000000000004
05171,-0.6000000000000001
05172,0.8
05173,-3.6000000000000005
05174,2.8000000000000003
05175,-3.6000000000000005
05176,4.4
05177,8.0
05178,8.4
05180,4.800000000000001
05181,5.2
05182,1.8
05183,0.0
05184,2.2
05186,2.4000000000000004
05187,0.8
05189,-3.6000000000000005
05191,2.4000000000000004
05193,3.6
05194,2.8000000000000003
05195,5.2
05196,7.4
05197,2.0
05198,2.4000000000000004
05200,-0.6000000000000005
05202,-3.4000000000000004
05203,-0.19999999999999996
05204,2.4000000000000004
05205,2.6000000000000005
05206,1.6
05207,2.4000000000000004
05208,4.4
05209,-1.4000000000000004
05210,2.8000000000000003
05211,1.2000000000000002
05212,-2.4000000000000004
05213,-4.2
05214,2.0
05215,-3.8000000000000007
05216,-1.2000000000000006
05217,6.0
05218,0.0
05219,-1.2000000000000006
05223,0.8
05224,7.000000000000001
05225,5.2
05226,2.4000000000000004
05227,1.8
05228,0.0
05230,-1.2000000000000006
05232,6.4
05233,-4.2
05235,6.000000000000001
05236,-3.6000000000000005
05237,1.4000000000000001
05238,0.6000000000000005
05239,1.4000000000000001
05240,-1.8000000000000003
05241,1.4000000000000001
05242,-0.5999999999999996
05243,2.4000000000000004
05244,5.0
05245,7.0
05246,4.800000000000001
05249,-1.6000000000000005
05250,1.8
05251,-3.6000000000000005
05252,7.4
05253,8.4
05256,-0.19999999999999996
05258,1.8
05259,6.000000000000001
05260,-3.4000000000000004
05261,9.8
05262,-0.5999999999999996
05263,-3.6000000000000005
05264,-4.2
05265,-0.19999999999999996
05266,2.4000000000000004
05267,6.000000000000001
05268,3.4000000000000004
05269,0.0
05270,1.8
05271,-1.2000000000000006
05272,7.000000000000001
05273,-0.8
05274,10.8
05276,2.4000000000000004
05277,-4.2
05279,1.2000000000000002
05280,2.8000000000000003
05281,1.0
05282,2.4000000000000004
05283,9.4
05285,-1.8000000000000003
05286,-3.0
05288,1.4000000000000001
05290,2.4000000000000004
05291,0.0
05292,3.4000000000000004
05293,2.4000000000000004
05295,3.2000000000000006
05296,2.4000000000000004
05297,2.4000000000000004
05298,8.4
05299,3.4000000000000004
05300,3.6
05301,-0.19999999999999996
05302,2.4000000000000004
05303,9.8
05304,-3.6000000000000005
05305,2.0
05306,7.000000000000001
05308,0.0
05309,0.4
05310,3.8
05311,0.19999999999999996
05312,1.2000000000000002
05314,2.4000000000000004
05316,2.8000000000000003
05317,6.4
05318,0.8
05322,2.8000000000000003
05323,3.2
05325,2.4000000000000004
05326,0.0
05327,0.0
05328,0.8
05329,2.0
05330,2.0
05331,-0.8
05332,1.4000000000000001
05333,7.4
05334,3.2
05335,6.000000000000001
05336,0.0
05337,4.0
05338,2.4000000000000004
05339,-0.8
05341,1.6
05342,-1.2000000000000006
05344,2.4000000000000004
05345,6.000000000000001
05346,0.0
05348,7.4
05349,8.600000000000001
05350,2.0
05351,-0.5999999999999996
05352,2.8000000000000003
05354,6.000000000000001
05356,8.4
05357,3.8
05358,0.0
05359,-1.2000000000000006
05360,-0.3999999999999999
05362,2.4000000000000004
05363,2.2
05364,9.4
05365,-3.8000000000000007
05366,4.2
05368,4.800000000000001
05369,0.0
05370,0.4
05371,2.6000000000000005
05372,2.4000000000000004
05373,2.8000000000000003
05375,-3.6000000000000005
05376,-1.2000000000000006
05377,4.4
05379,3.2
05380,2.2
05381,2.4000000000000004
05382,2.4000000000000004
05383,-1.2000000000000006
05384,0.0
05385,0.4
05386,-3.6000000000000005
05387,8.4
05388,0.6000000000000001
05389,-1.6000000000000005
05390,5.2
05391,-0.6000000000000001
05392,2.4000000000000004
05393,4.800000000000001
05396,5.0
05397,8.4
05398,-2.2
05399,2.4000000000000004
05400,6.000000000000001
05402,2.0
05404,6.4
05407,8.4
05408,5.2
05409,-0.6000000000000001
05410,6.000000000000001
05412,1.6
05413,2.4000000000000004
05414,2.4000000000000004
05415,-2.2
05416,6.000000000000001
05417,6.800000000000001
05418,-3.0
05419,0.8
05420,2.4000000000000004
05421,2.4000000000000004
05422,1.2000000000000002
05423,6.000000000000001
05424,0.8
05426,-3.6000000000000005
05427,2.4000000000000004
05428,5.0
05429,-3.6000000000000005
05430,2.8000000000000003
05431,-1.2000000000000006
05432,4.2
05433,4.0
05437,1.8
05438,3.4000000000000004
05440,2.0
05442,0.4
05443,2.4000000000000004
05445,2.8000000000000003
05448,0.0
05449,-4.2
05450,2.0
05451,2.4000000000000004
05452,2.0
05453,-1.0
05454,3.4000000000000004
05457,3.2
05459,-3.6000000000000005
05460,11.200000000000001
05461,2.4000000000000004
05462,-3.2000000000000006
05465,0.4
05466,10.8
05467,-3.0
05468,3.8
05469,2.4000000000000004
05470,0.4
05473,1.0
05475,-3.8000000000000007
05476,1.6
05479,5.2
05481,-0.8
05482,0.8
05484,0.19999999999999996
05485,2.0
05486,2.4000000000000004
05487,-1.2000000000000006
05488,2.4000000000000004
05489,2.4000000000000004
05490,2.4000000000000004
05491,-0.6000000000000001
05492,4.4
05493,1.2000000000000002
05494,2.8000000000000003
05495,6.000000000000001
05496,9.8
05497,2.4000000000000004
05498,0.20000000000000018
05499,9.4
05500,2.4000000000000004
05501,6.800000000000001
05503,7.4
05504,8.0
05505,1.8
05506,4.800000000000001
05507,0.0
05509,-1.6000000000000005
05510,8.8
05511,6.000000000000001
05512,5.2
05514,2.4000000000000004
05516,2.4000000000000004
05518,2.4000000000000004
05519,6.000000000000001
05520,2.4000000000000004
05521,9.4
05523,6.000000000000001
05525,2.4000000000000004
05526,5.2
05527,1.6
05529,-0.6000000000000001
05530,-0.6000000000000001
05531,0.0
05532,0.0
05534,8.4
05535,2.0
05536,3.8
05538,2.4000000000000004
05539,4.2
05540,-3.2000000000000006
05541,9.8
05542,7.000000000000001
05543,0.0
05544,3.4000000000000004
05546,8.4
05547,0.8
05548,7.0
05549,1.8
05550,4.0
05552,7.000000000000001
05553,-4.2
05554,8.4
05555,3.2
05556,2.8000000000000003
05557,-1.4000000000000004
05560,-3.0
05561,7.800000000000001
05562,2.8000000000000003
05563,-0.8000000000000007
05564,9.0
05565,0.8
05566,6.000000000000001
05568,2.0
05569,8.8
05570,-3.4000000000000004
05571,4.800000000000001
05573,-1.8000000000000003
05574,2.4000000000000004
05575,3.4000000000000004
05576,7.4
05577,7.0
05579,7.4
05582,0.19999999999999996
05583,8.8
05584,2.8000000000000003
05587,6.000000000000001
05589,2.2
05590,3.6
05592,2.2
05593,3.8
05594,0.4
05596,2.4000000000000004
05597,7.000000000000001
05598,2.2
05600,2.0
05601,3.4000000000000004
05602,-0.6000000000000001
05603,0.0
05604,6.000000000000001
05605,2.8000000000000003
05606,9.4
05607,-3.6000000000000005
05609,1.2000000000000002
05612,-3.2000000000000006
05615,1.8
05616,0.4
05617,9.200000000000001
05619,2.8000000000000003
05621,8.4
05622,7.4
05623,1.4000000000000001
05624,4.800000000000001
05625,6.000000000000001
05627,10.8
05629,4.800000000000001
05630,0.4
05631,9.4
05632,-3.6000000000000005
05633,-1.2000000000000006
05634,3.8000000000000007
05636,0.0
05637,5.6000000000000005
05638,-1.8000000000000003
05639,2.8000000000000003
05641,8.4
05642,-0.8
05643,-3.2000000000000006
05644,-0.8
05645,0.8
05647,-0.8
05648,0.0
05649,-1.2000000000000006
05650,-1.2000000000000006
05651,-3.2000000000000006
05652,8.4
05653,2.0
05654,-2.5999999999999996
05655,4.800000000000001
05657,5.2
05658,3.6
05661,4.800000000000001
05662,1.8
05663,2.2
05664,6.800000000000001
05666,2.0
05667,0.0
05668,2.8000000000000003
05669,2.6000000000000005
05670,6.4
05671,1.8
05673,2.8000000000000003
05674,8.4
05676,2.4000000000000004
05678,2.4000000000000004
05679,9.8
05680,4.800000000000001
05681,3.8
05682,2.8000000000000003
05683,8.4
05684,-1.2000000000000006
05685,6.000000000000001
05686,0.19999999999999996
05687,0.8
05689,-1.2000000000000006
05690,0.4
05691,8.8
05692,0.6000000000000005
05693,-1.8000000000000003
05694,2.4000000000000004
05695,8.8
05696,-1.2000000000000006
05697,2.0
05698,-0.19999999999999996
05699,7.800000000000001
05702,6.4
05703,2.8000000000000003
05705,2.4000000000000004
05707,-4.2
05708,1.8
05710,7.000000000000001
05711,1.8
05712,-4.2
05713,3.4000000000000004
05714,5.0
05715,2.8000000000000003
05716,-1.2000000000000006
05717,-1.8000000000000003
05721,10.400000000000002
05722,2.0
05723,2.4000000000000004
05724,7.000000000000001
05725,1.4000000000000001
05726,0.4
05727,8.8
05728,0.0
05730,7.4
05731,2.4000000000000004
05734,0.0
05736,7.4
05738,-3.6000000000000005
05739,8.8
05740,2.8000000000000003
05742,9.8
05743,4.800000000000001
05744,4.4
05746,4.800000000000001
05747,2.4000000000000004
05749,2.0
05750,-1.8000000000000003
05751,5.6000000000000005
05752,-3.8000000000000007
05753,3.4000000000000004
05754,0.8
05755,2.4000000000000004
05757,2.4000000000000004
05758,2.4000000000000004
05759,7.0
05760,-0.8000000000000007
05761,2.4000000000000004
05762,0.4
05763,0.0
05767,-0.5999999999999996
05768,3.2000000000000006
05770,3.8
05773,2.4000000000000004
05775,8.8
05777,2.0
05780,0.0
05781,8.4
05783,2.0
05784,1.2000000000000002
05786,10.8
05787,4.800000000000001
05788,0.0
05790,-3.6000000000000005
05791,2.8000000000000003
05792,2.4000000000000004
05793,0.8
05794,2.8000000000000003
05795,2.4000000000000004
05797,6.000000000000001
05798,6.000000000000001
05801,1.4000000000000001
05803,2.4000000000000004
05804,6.4
05807,7.4
05808,2.2
05809,2.4000000000000004
05810,1.2000000000000002
05811,2.4000000000000004
05813,1.4000000000000001
05814,-3.6000000000000005
05816,9.8
05817,6.800000000000001
05818,6.4
05819,-1.2000000000000006
05822,2.0
05823,0.8
05824,-1.2000000000000006
05825,3.2
05826,2.4000000000000004
05828,2.4000000000000004
05829,-0.19999999999999996
05830,-0.3999999999999999
05831,6.000000000000001
05832,6.000000000000001
05833,-1.2000000000000006
05835,0.8
05839,4.0
05841,8.4
05842,-2.4000000000000004
05843,2.4000000000000004
05844,0.0
05845,9.0
05846,8.8
05847,0.8
05848,2.4000000000000004
05849,2.4000000000000004
05850,8.4
05851,-0.19999999999999996
05852,-1.8000000000000003
05853,-1.2000000000000006
05856,2.4000000000000004
05858,4.0
05859,8.4
05860,2.4000000000000004
05861,7.000000000000001
05862,5.0
05863,2.4000000000000004
05867,2.4000000000000004
05868,0.19999999999999996
05869,2.4000000000000004
05870,8.4
05871,-4.2
05872,0.8
05873,0.0
05874,-3.6000000000000005
05875,1.8
05876,5.2
05877,-1.8000000000000003
05878,-3.6000000000000005
05879,2.4000000000000004
05880,8.4
05881,-4.2
05883,6.000000000000001
05884,6.000000000000001
05885,6.000000000000001
05886,0.4
05889,6.4
05891,2.8000000000000003
05892,0.0
05894,3.6
05895,2.2
05897,9.4
05898,-4.2
05899,0.4
05900,0.4
05901,0.4
05902,8.4
05903,0.8
05904,1.6
05905,4.2
05909,3.8
05910,4.4
05911,6.4
05912,6.000000000000001
05913,8.4
05914,2.4000000000000004
05915,8.4
05916,0.0
05917,2.4000000000000004
05918,2.4000000000000004
05919,9.4
05920,0.0
05922,2.2
05924,5.0
05925,10.8
05927,6.000000000000001
05929,0.0
05930,5.2
05932,11.200000000000001
05933,-3.6000000000000005
05934,-1.4000000000000004
05935,2.0
05936,0.6000000000000001
05937,2.4000000000000004
05938,2.8000000000000003
05939,7.200000000000001
05940,8.4
05942,0.4
05943,-1.6000000000000005
05944,8.4
05945,4.800000000000001
05947,-1.4000000000000004
