고객번호,의류_상_구매지수
03674,2.2
03675,-1.0
03676,4.800000000000001
03677,3.8
03678,-0.40000000000000036
03679,0.0
03681,-0.19999999999999996
03682,9.600000000000001
03683,1.4000000000000001
03686,0.4
03688,-3.2000000000000006
03689,0.7999999999999998
03690,-1.2000000000000006
03693,0.8
03694,5.0
03696,0.0
03697,0.4
03698,0.4
03699,-0.3999999999999999
03700,8.4
03701,0.0
03702,-1.8000000000000003
03703,2.4000000000000004
03704,-3.6000000000000005
03707,-3.0
03708,0.0
03709,6.000000000000001
03710,0.19999999999999996
03711,4.800000000000001
03712,1.4000000000000001
03714,0.4
03716,2.4000000000000004
03717,-1.2000000000000006
03719,0.0
03720,1.4000000000000001
03721,0.0
03722,0.4
03723,0.6000000000000001
03724,8.4
03725,1.4000000000000001
03726,-0.19999999999999996
03729,0.4
03730,3.4000000000000004
03731,-3.6000000000000005
03732,2.0
03735,7.4
03738,2.0
03739,3.2
03741,7.800000000000001
03742,6.4
03743,-0.6000000000000001
03744,0.4
03745,2.8000000000000003
03747,-1.2000000000000006
03748,1.4000000000000001
03749,2.4000000000000004
03751,4.800000000000001
03752,0.4
03755,0.4
03756,0.4
03757,-1.6000000000000005
03758,5.8
03760,5.8
03762,0.4
03764,6.4
03765,0.8
03769,0.4
03770,0.0
03771,0.8
03772,4.4
03773,2.8000000000000003
03774,-0.19999999999999996
03777,1.8
03781,0.4
03783,5.0
03784,0.4
03785,7.4
03786,-0.6000000000000001
03787,0.4
03788,-2.8000000000000007
03789,0.19999999999999996
03791,2.4000000000000004
03792,4.4
03793,2.4000000000000004
03794,6.000000000000001
03795,-0.19999999999999996
03796,4.2
03797,0.8
03800,2.2
03801,2.4000000000000004
03805,5.2
03806,6.000000000000001
03807,6.800000000000001
03809,0.4
03811,-0.19999999999999996
03812,8.8
03814,-0.19999999999999996
03817,0.8
03818,0.0
03819,6.4
03820,-3.6000000000000005
03822,0.4
03823,0.8
03824,-0.6000000000000001
03825,0.8
03826,8.4
03827,0.19999999999999996
03828,0.0
03829,0.0
03830,7.4
03831,1.8
03832,0.4
03833,-4.2
03834,8.8
03835,0.8
03836,0.8
03837,-1.6000000000000005
03840,0.4
03841,4.4
03842,6.6
03847,2.4000000000000004
03849,5.0
03851,1.4000000000000001
03855,3.2
03857,1.8
03859,2.8000000000000003
03860,4.2
03861,1.4000000000000001
03862,0.4
03863,-3.6000000000000005
03864,1.4000000000000001
03865,0.8
03866,3.2
03867,2.4000000000000004
03868,1.2000000000000002
03869,0.8
03872,7.0
03873,6.4
03874,-2.2
03876,-1.2000000000000006
03877,-3.2000000000000006
03878,-3.6000000000000005
03879,-0.6000000000000001
03880,0.4
03881,1.0
03882,0.4
03883,3.2
03886,4.4
03887,0.0
03888,2.4000000000000004
03890,0.8
03891,2.4000000000000004
03892,0.4
03893,0.19999999999999996
03894,6.2
03895,7.4
03896,2.2
03898,0.0
03899,-0.6000000000000001
03901,0.0
03902,0.8
03905,2.4000000000000004
03906,2.4000000000000004
03908,0.4
03909,5.0
03911,8.8
03912,0.0
03915,-1.8000000000000003
03916,0.19999999999999996
03918,1.8
03919,2.8000000000000003
03920,2.8000000000000003
03921,-0.3999999999999999
03922,0.0
03923,0.0
03924,0.19999999999999996
03926,1.8
03928,5.0
03931,0.4
03932,6.000000000000001
03933,1.4000000000000001
03934,0.4
03935,2.4000000000000004
03936,-0.19999999999999996
03938,7.800000000000001
03939,0.4
03940,-0.19999999999999996
03941,-1.4000000000000004
03942,-0.19999999999999996
03945,2.0
03948,0.8
03949,2.4000000000000004
03950,0.0
03951,0.6000000000000001
03953,0.6000000000000001
03954,5.0
03955,2.4000000000000004
03956,-1.8000000000000003
03957,-3.6000000000000005
03958,0.0
03959,-3.0
03960,2.4000000000000004
03961,-3.6000000000000005
03963,1.4000000000000001
03965,1.4000000000000001
03966,0.4
03967,5.0
03969,2.4000000000000004
03971,5.0
03972,0.0
03973,1.2000000000000002
03974,9.4
03975,3.6
03976,-3.6000000000000005
03978,2.8000000000000003
03980,2.2
03981,8.4
03983,4.4
03984,0.8
03985,8.0
03987,-3.6000000000000005
03988,-0.19999999999999996
03989,2.0
03992,0.4
03993,4.4
03994,0.4
03995,0.0
03996,8.4
03997,0.4
03998,0.4
03999,1.8
04000,1.8
04001,2.4000000000000004
04002,0.19999999999999996
04003,3.2
04005,-0.8
04006,2.0
04008,2.0
04009,0.8
04011,2.4000000000000004
04012,10.8
04013,8.0
04015,2.8000000000000003
04016,-0.6000000000000001
04018,3.4000000000000004
04019,-2.5999999999999996
04020,0.19999999999999996
04021,2.0
04023,0.4
04024,-0.8
04026,-0.6000000000000001
04027,-0.6000000000000001
04028,2.0
04029,11.200000000000001
04031,2.2
04032,2.0
04033,1.2000000000000002
04034,-4.2
04035,5.0
04037,1.8
04038,7.4
04039,1.4000000000000001
04041,7.000000000000001
04042,8.0
04043,0.8
04045,-0.19999999999999996
04046,2.0
04049,3.2
04051,2.0
04052,8.4
04054,0.4
04055,2.8000000000000003
04058,5.6000000000000005
04061,-0.19999999999999996
04063,9.200000000000001
04064,0.8
04065,1.4000000000000001
04066,0.0
04067,-0.19999999999999996
04068,0.4
04072,0.4
04073,4.2
04074,0.0
04075,0.4
04076,1.4000000000000001
04077,-0.8000000000000007
04079,0.4
04080,5.0
04082,1.4000000000000001
04083,4.800000000000001
04084,3.8
04085,1.8
04086,0.19999999999999996
04087,5.0
04088,-3.6000000000000005
04089,-0.8000000000000007
04090,-0.19999999999999996
04091,2.4000000000000004
04092,-1.0
04093,2.4000000000000004
04094,4.2
04095,1.4000000000000001
04097,1.8
04098,-1.7999999999999998
04099,5.8
04101,-0.6000000000000001
04102,0.0
04104,0.4
04106,6.000000000000001
04108,-3.6000000000000005
04109,0.4
04111,0.19999999999999996
04112,3.8
04113,5.0
04115,8.8
04116,2.4000000000000004
04117,-0.6000000000000001
04118,6.000000000000001
04119,2.4000000000000004
04120,0.4
04121,0.8
04122,0.4
04123,4.800000000000001
04125,0.8
04126,-0.8
04127,-0.19999999999999996
04128,4.0
04129,-1.7999999999999998
04131,0.4
04133,1.4000000000000001
04134,0.0
04135,0.19999999999999996
04136,6.4
04137,2.4000000000000004
04138,0.0
04139,5.4
04140,0.0
04141,7.4
04142,-0.8000000000000007
04143,0.0
04144,2.4000000000000004
04146,0.0
04147,-0.19999999999999996
04148,0.0
04150,2.0
04152,8.8
04153,1.0
04154,-3.6000000000000005
04155,1.4000000000000001
04156,7.4
04157,0.0
04158,0.8
04161,-1.8000000000000003
04162,7.800000000000001
04163,2.0
04164,2.0
04165,1.4000000000000001
04166,5.8
04167,-0.6000000000000001
04169,-0.19999999999999996
04174,0.19999999999999996
04175,3.2
04177,6.4
04178,2.4000000000000004
04180,0.0
04181,-2.5999999999999996
04182,0.0
04184,3.4000000000000004
04187,2.4000000000000004
04190,2.4000000000000004
04192,0.8
04193,-0.6000000000000001
04197,7.4
04198,5.8
04199,2.4000000000000004
04200,2.4000000000000004
04201,7.800000000000001
04204,0.4
04205,-0.19999999999999996
04206,0.0
04209,2.4000000000000004
04210,0.4
04211,2.0
04212,-0.19999999999999996
04213,0.0
04214,2.0
04215,0.0
04217,7.000000000000001
04220,2.4000000000000004
04222,0.3999999999999999
04225,0.0
04226,3.2
04228,1.8
04229,-0.19999999999999996
04230,7.000000000000001
04231,10.8
04232,-0.19999999999999996
04233,0.0
04234,9.8
04237,0.8
04238,10.200000000000001
04239,0.0
04242,2.4000000000000004
04243,6.000000000000001
04246,0.4
04252,1.0
04253,2.4000000000000004
04255,6.000000000000001
04256,-3.6000000000000005
04258,1.0
04259,1.0
04260,0.4
04261,7.000000000000001
04262,-0.8
04263,7.4
04266,-0.19999999999999996
04267,3.2
04268,-3.6000000000000005
04270,2.4000000000000004
04271,3.6
04272,0.0
04273,1.4000000000000001
04274,10.2
04275,-1.2000000000000006
04276,0.4
04277,-0.19999999999999996
04278,-3.6000000000000005
04281,7.4
04287,-0.8000000000000007
04291,2.4000000000000004
04292,2.4000000000000004
04293,0.4
04294,-0.19999999999999996
04296,0.8
04297,4.2
04299,1.8
04301,2.4000000000000004
04302,0.0
04303,3.4000000000000004
04304,0.4
04306,4.4
04307,2.8000000000000003
04309,0.19999999999999996
04310,2.0
04311,0.0
04312,3.2
04313,-4.2
04315,2.4000000000000004
04317,4.0
04318,-0.19999999999999996
04319,2.4000000000000004
04320,-0.6000000000000001
04321,8.0
04322,-3.4000000000000004
04323,-3.6000000000000005
04324,-0.19999999999999996
04325,1.8
04326,-0.19999999999999996
04327,2.8000000000000003
04328,0.8
04329,1.4000000000000001
04331,2.4000000000000004
04332,9.8
04335,8.4
04338,2.2
04340,0.19999999999999996
04341,0.4
04342,8.4
04343,2.4000000000000004
04344,0.4
04345,0.19999999999999996
04347,2.6
04348,0.4
04350,0.0
04352,6.000000000000001
04353,0.0
04354,1.6
04356,2.6000000000000005
04357,0.4
04358,2.4000000000000004
04360,-0.3999999999999999
04361,0.6000000000000001
04362,0.0
04363,2.8000000000000003
04364,6.000000000000001
04365,2.2
04367,0.0
04368,-0.19999999999999996
04369,0.4
04370,-3.0
04371,7.4
04372,0.0
04373,5.0
04374,4.800000000000001
04375,-0.19999999999999996
04376,4.800000000000001
04377,2.4000000000000004
04378,-0.6000000000000001
04380,-3.2000000000000006
04381,-0.19999999999999996
04382,0.8
04383,0.8
04384,-0.6000000000000001
04386,0.0
04387,0.0
04388,0.4
04389,-3.8000000000000007
04392,8.4
04397,2.4000000000000004
04399,0.4
04400,0.0
04401,1.6
04402,4.4
04403,8.4
04404,5.0
04405,-2.4000000000000004
04406,1.2000000000000002
04408,0.0
04409,4.2
04410,3.8000000000000007
04411,6.800000000000001
04412,1.4000000000000001
04414,2.8000000000000003
04415,7.4
04417,-0.19999999999999996
04420,3.2
04421,3.8000000000000007
04422,-0.19999999999999996
04426,5.0
04427,0.8
04428,1.4000000000000001
04429,-3.6000000000000005
04430,3.2
04431,3.2
04432,7.000000000000001
04433,1.4000000000000001
04436,2.4000000000000004
04437,3.8000000000000007
04438,0.8
04439,6.4
04441,0.0
04444,2.4000000000000004
04445,0.4
04446,4.2
04447,2.4000000000000004
04449,1.8
04452,2.4000000000000004
04453,-0.19999999999999996
04455,2.4000000000000004
04456,8.8
04458,10.8
04459,2.0
04460,2.0
04463,-0.6000000000000001
04464,2.4000000000000004
04465,1.2000000000000002
04466,0.0
04467,0.4
04469,2.4000000000000004
04470,0.4
04472,1.4000000000000001
04473,1.0
04474,2.0
04475,0.4
04476,0.8
04479,6.800000000000001
04481,7.000000000000001
04482,0.0
04483,0.8
04485,6.800000000000001
04486,0.0
04487,-0.8
04488,-3.6000000000000005
04490,2.4000000000000004
04492,1.4000000000000001
04494,0.8
04495,-4.2
04496,7.000000000000001
04499,-0.6000000000000001
04501,0.8
04504,4.6000000000000005
04508,2.4000000000000004
04511,0.0
04512,6.000000000000001
04513,0.8
04514,-1.6000000000000005
04516,2.0
04517,0.4
04518,0.8
04519,1.8
04520,0.4
04521,-3.6000000000000005
04522,2.4000000000000004
04523,-0.19999999999999996
04525,0.0
04527,0.0
04528,0.0
04530,4.2
04531,0.0
04532,0.4
04533,-3.0
04535,4.4
04536,3.8
04537,1.4000000000000001
04538,1.4000000000000001
04539,0.0
04541,2.0
04542,-0.6000000000000001
04543,2.4000000000000004
04545,1.2000000000000002
04546,0.8
04547,3.4000000000000004
04548,0.8
04550,2.6000000000000005
04551,1.8
04552,6.800000000000001
04556,2.4000000000000004
04559,0.0
04560,1.8
04561,2.4000000000000004
04562,7.0
04563,0.8
04566,2.4000000000000004
04568,6.000000000000001
04569,8.4
04570,5.0
04571,-0.19999999999999996
04572,0.0
04574,1.2000000000000002
04575,4.800000000000001
04576,2.8000000000000003
04577,0.0
04579,8.4
04580,1.4000000000000001
04581,5.0
04582,3.8
04583,7.4
04584,6.4
04585,0.0
04586,4.800000000000001
04587,-2.8000000000000007
04588,1.4000000000000001
04589,0.4
04590,5.4
04591,2.4000000000000004
04592,-0.19999999999999996
04593,4.800000000000001
04596,6.4
04597,0.4
04599,-2.4000000000000004
04601,0.4
04603,6.000000000000001
04605,1.2000000000000002
04606,2.8000000000000003
04607,2.2
04608,0.6000000000000001
04609,1.2000000000000002
04610,0.4
04611,6.4
04612,-0.19999999999999996
04613,4.4
04614,1.8
04615,4.2
04616,2.0
04617,2.8000000000000003
04618,-0.6000000000000001
04620,-0.19999999999999996
04621,6.000000000000001
04622,2.4000000000000004
04623,0.0
04624,5.0
04626,1.6
04627,0.4
04630,0.8
04631,-0.8000000000000007
04632,7.800000000000001
04633,7.000000000000001
04634,-3.0
04636,3.8
04637,0.8
04638,0.4
04639,-3.0
04640,1.4000000000000001
04645,0.0
04646,2.8000000000000003
04648,0.0
04649,0.4
04650,0.19999999999999996
04651,6.800000000000001
04652,0.4
04653,2.4000000000000004
04654,2.4000000000000004
04655,0.8
04656,3.0
04658,0.0
04659,-0.40000000000000036
04660,6.4
04661,0.19999999999999996
04662,1.2000000000000002
04663,0.8
04664,-0.6000000000000001
04665,0.0
04666,-0.19999999999999996
04667,0.0
04668,10.400000000000002
04669,4.4
04672,7.4
04674,3.4000000000000004
04675,-0.19999999999999996
04676,5.8
04677,0.8
04678,2.4000000000000004
04679,7.000000000000001
04681,-0.8
04684,5.0
04686,3.2
04687,0.4
04688,0.0
04689,0.8
04690,8.0
04693,-1.2000000000000002
04694,-0.5999999999999996
04695,5.0
04697,0.4
04698,4.4
04699,7.800000000000001
04702,-0.20000000000000018
04703,-0.8000000000000007
04704,-3.6000000000000005
04705,1.4000000000000001
04707,2.4000000000000004
04708,-0.8000000000000007
04709,4.4
04710,-1.8000000000000003
04711,0.8
04712,0.4
04714,7.800000000000001
04715,-1.4000000000000004
04716,-1.2000000000000006
04717,2.8000000000000003
04719,5.8
04720,0.19999999999999996
04722,2.8000000000000003
04725,0.4
04726,0.8
04727,-3.6000000000000005
04729,2.8000000000000003
04730,0.4
04732,5.0
04733,-0.19999999999999996
04734,0.8
04735,0.4
04736,2.8000000000000003
04737,-3.0
04738,-3.4000000000000004
04739,-3.8000000000000007
04740,0.4
04741,0.4
04742,6.000000000000001
04743,5.8
04745,-0.19999999999999996
04746,-1.2000000000000002
04747,0.0
04748,-0.19999999999999973
04749,2.4000000000000004
04750,2.0
04751,6.000000000000001
04752,1.1999999999999993
04753,2.8000000000000003
04754,2.4000000000000004
04755,4.800000000000001
04756,1.0
04757,0.4
04759,0.4
04761,0.8
04762,2.4000000000000004
04764,1.2000000000000002
04765,0.4
04766,2.8000000000000003
04767,0.4
04768,8.4
04769,0.6000000000000001
04770,-0.19999999999999996
04771,2.0
04773,3.8
04774,3.2
04775,0.4
04776,4.800000000000001
04777,0.8
04778,2.0
04779,1.8
04781,0.19999999999999996
04782,-3.6000000000000005
04784,1.4000000000000001
04786,4.4
04788,1.4000000000000001
04789,2.4000000000000004
04791,4.800000000000001
04792,0.8
04795,2.0
04796,7.800000000000001
04797,-0.6000000000000001
04798,3.4000000000000004
04799,0.4
04800,0.4
04801,2.8000000000000003
04802,2.4000000000000004
04805,6.000000000000001
04808,-0.6000000000000001
04809,2.0
04810,-0.8
04811,-1.2000000000000002
04812,0.8
04813,0.5999999999999996
04814,-0.19999999999999996
04815,6.4
04816,6.800000000000001
04817,0.0
04818,0.4
04820,0.0
04821,0.19999999999999996
04823,4.800000000000001
04824,2.4000000000000004
04826,0.4
04827,1.4000000000000001
04828,5.8
04830,0.4
04831,6.000000000000001
04832,-0.19999999999999996
04833,0.8
04835,1.0
04836,2.0
04837,2.4000000000000004
04838,0.8
04839,0.0
04841,2.4000000000000004
04843,1.8
04846,2.4000000000000004
04847,6.000000000000001
04848,0.8
04849,-0.19999999999999996
04850,-1.4000000000000004
04851,-0.19999999999999996
04852,0.4
04853,2.2
04855,4.0
04856,5.0
04858,-0.6000000000000001
04859,2.8000000000000003
04860,1.4000000000000001
04861,0.4
04862,6.800000000000001
04863,5.2
04864,1.0
04865,6.800000000000001
04866,0.8
04867,1.8
04868,2.4000000000000004
04870,1.8
04871,2.4000000000000004
04872,0.0
04873,0.4
04874,2.0
04875,1.8
04876,6.000000000000001
04877,2.2
04878,0.8
04880,1.8
04881,-4.2
04882,8.4
04883,-3.8000000000000007
04884,3.2
04887,1.0
04888,0.0
04889,0.8000000000000003
04891,2.4000000000000004
04894,-0.8
04895,7.6000000000000005
04896,2.2
04897,2.4000000000000004
04898,6.000000000000001
04900,2.8000000000000003
04902,-2.5999999999999996
04903,6.000000000000001
04904,7.4
04905,1.4000000000000001
04906,2.4000000000000004
04907,0.8
04908,2.4000000000000004
04909,2.4000000000000004
04910,-1.4000000000000004
04911,2.0
04912,7.200000000000001
04913,0.4
04915,2.4000000000000004
04920,5.0
04921,2.4000000000000004
04922,0.19999999999999996
04924,-4.2
04925,2.8000000000000003
04927,-3.4000000000000004
04929,4.800000000000001
04930,6.2
04933,7.0
04935,7.4
04936,2.8000000000000003
04938,2.8000000000000003
04939,1.6
04940,-3.6000000000000005
04941,-0.19999999999999996
04943,1.0
04944,2.4000000000000004
04946,2.4000000000000004
04947,0.4
04948,6.000000000000001
04949,2.8000000000000003
04950,2.4000000000000004
04953,1.8
04954,0.19999999999999996
04955,0.4
04956,-3.6000000000000005
04957,7.4
04958,1.2000000000000002
04959,0.4
04961,0.0
04963,0.8
04965,-0.19999999999999996
04966,2.8000000000000003
04967,6.2
04968,-3.2000000000000006
04970,-0.19999999999999996
04971,8.4
04972,0.20000000000000018
04973,6.000000000000001
04974,-2.8000000000000007
04975,0.0
04977,0.8
04978,1.6
04979,2.0
04980,-1.2000000000000006
04981,0.4
04982,3.2000000000000006
04984,0.8
04985,0.19999999999999996
04987,7.000000000000001
04988,0.4
04989,0.8
04990,-1.2000000000000006
04992,0.0
04994,-0.3999999999999999
04995,-0.6000000000000001
04997,-0.19999999999999996
04998,-3.6000000000000005
05003,3.8
05004,3.4000000000000004
05005,-0.19999999999999996
05006,6.800000000000001
05007,2.8000000000000003
05008,2.2
05010,0.4
05011,-0.8000000000000007
05012,-0.19999999999999996
05014,8.8
05015,8.8
05016,1.0
05018,2.4000000000000004
05019,7.0
05021,9.4
05022,1.4000000000000001
05025,-0.6000000000000001
05026,0.8
05027,0.8
05028,0.19999999999999996
05029,6.000000000000001
05030,1.4000000000000001
05031,4.4
05032,-0.6000000000000001
05033,0.4
05034,6.000000000000001
05035,0.8
05036,6.000000000000001
05038,10.400000000000002
05039,2.4000000000000004
05040,0.0
05041,-0.19999999999999996
05042,1.8
05043,5.0
05044,6.4
05047,-0.19999999999999996
05048,0.19999999999999996
05049,4.800000000000001
05051,5.2
05052,2.8000000000000003
05053,3.8000000000000007
05057,1.2000000000000002
05058,5.0
05060,8.4
05062,-0.19999999999999996
05063,2.2
05066,7.4
05067,2.4000000000000004
05068,2.4000000000000004
05069,-3.6000000000000005
05070,2.4000000000000004
05071,0.0
05072,2.4000000000000004
05073,3.8
05074,2.8000000000000003
05075,2.4000000000000004
05078,5.4
05079,0.4
05081,2.6000000000000005
05082,8.4
05083,-1.6000000000000005
05086,4.800000000000001
05087,2.0
05088,1.4000000000000001
05091,0.4
05092,-0.19999999999999973
05094,0.4
05095,6.000000000000001
05096,-0.8000000000000007
05098,2.8000000000000003
05099,0.0
05102,2.4000000000000004
05103,3.0
05104,2.4000000000000004
05105,0.8
05106,-1.8000000000000003
05107,0.8
05108,1.6
05110,0.0
05111,0.4
05112,-3.6000000000000005
05113,2.8000000000000003
05114,3.8
05115,-0.6000000000000001
05116,2.4000000000000004
05117,2.4000000000000004
05119,2.4000000000000004
05120,-3.4000000000000004
05122,0.0
05124,0.0
05125,5.0
05127,1.0
05128,2.8000000000000003
05129,7.800000000000001
05132,2.2
05133,4.0
05134,4.800000000000001
05136,0.0
05137,2.0
05142,0.4
05143,2.8000000000000003
05144,0.4
05146,0.4
05148,0.4
05150,1.8
05151,0.0
05153,2.8000000000000003
05155,1.8
05156,2.8000000000000003
05157,2.4000000000000004
05158,2.4000000000000004
05159,-3.8000000000000007
05160,2.4000000000000004
05161,1.8
05162,2.4000000000000004
05165,-1.8000000000000003
05166,0.4
05167,1.8
05169,2.8000000000000003
05171,6.000000000000001
05172,1.4000000000000001
05173,-1.2000000000000006
05175,0.0
05176,4.800000000000001
05177,0.0
05178,2.0
05180,2.4000000000000004
05181,8.2
05182,1.4000000000000001
05184,-2.4000000000000004
05185,2.0
05186,2.0
05187,1.4000000000000001
05188,0.0
05189,2.8000000000000003
05193,6.000000000000001
05194,0.4
05195,11.200000000000001
05196,1.4000000000000001
05197,7.4
05198,4.4
05200,2.0
05202,-0.19999999999999996
05203,-0.19999999999999996
05204,7.4
05205,2.2
05206,2.4000000000000004
05207,4.4
05208,-2.8000000000000007
05209,0.8
05210,3.4000000000000004
05211,2.2
05212,-3.0
05213,-0.19999999999999996
05214,0.0
05215,0.19999999999999996
05216,0.0
05217,0.0
05219,8.4
05220,0.0
05223,-0.19999999999999996
05224,0.4
05225,1.4000000000000001
05226,5.0
05227,-1.2000000000000002
05228,2.8000000000000003
05231,6.000000000000001
05232,8.4
05233,0.0
05234,0.0
05235,8.4
05237,1.4000000000000001
05238,2.6000000000000005
05239,1.4000000000000001
05240,-1.2000000000000002
05241,4.800000000000001
05242,2.0
05244,-3.6000000000000005
05246,2.8000000000000003
05247,0.20000000000000018
05248,2.0
05250,2.2
05251,2.4000000000000004
05253,-3.2000000000000006
05256,1.8
05257,5.0
05258,1.4000000000000001
05259,2.0
05260,0.19999999999999996
05261,7.000000000000001
05262,2.4000000000000004
05265,0.4
05266,-1.6000000000000005
05268,5.2
05269,-1.4000000000000004
05270,-0.19999999999999996
05271,2.8000000000000003
05273,-1.2000000000000002
05274,0.4
05277,-4.2
05279,0.4
05280,8.8
05281,2.8000000000000003
05282,-3.2000000000000006
05283,2.8000000000000003
05285,-2.2
05288,0.8
05290,0.8
05291,9.8
05292,-0.6000000000000001
05293,4.4
05295,0.8
05296,2.0
05297,-1.2000000000000002
05298,0.4
05299,0.4
05300,2.0
05301,0.4
05302,0.0
05303,0.4
05304,4.4
05305,0.0
05306,0.4
05307,0.0
05308,0.0
05309,1.0
05310,0.4
05311,0.4
05312,1.4000000000000001
05316,0.4
05317,6.2
05318,0.4
05320,-3.6000000000000005
05322,-0.19999999999999996
05323,-0.19999999999999996
05325,7.0
05326,2.4000000000000004
05327,2.4000000000000004
05328,2.4000000000000004
05330,2.4000000000000004
05331,1.2000000000000002
05332,0.0
05333,2.4000000000000004
05334,0.4
05337,2.4000000000000004
05338,2.8000000000000003
05339,-0.19999999999999996
05340,2.8000000000000003
05341,-0.20000000000000018
05342,2.4000000000000004
05347,2.4000000000000004
05348,0.4
05349,-1.2000000000000006
05351,0.0
05352,5.0
05353,0.0
05356,-1.2000000000000002
05357,-3.2000000000000006
05360,0.4
05362,1.8
05363,-3.2000000000000006
05364,0.0
05365,0.4
05366,3.0
05368,0.8
05369,0.0
05370,4.2
05371,-0.19999999999999996
05372,2.4000000000000004
05373,1.6
05375,10.8
05377,5.0
05378,0.0
05379,6.4
05380,2.0
05381,-1.6000000000000005
05382,-2.2
05383,1.6
05384,6.4
05385,0.4
05386,-0.19999999999999996
05388,-0.6000000000000001
05389,1.4000000000000001
05391,2.8000000000000003
05393,2.0
05395,2.4000000000000004
05396,0.0
05397,7.800000000000001
05398,9.4
05399,2.4000000000000004
05402,7.800000000000001
05404,4.800000000000001
05408,1.2000000000000002
05409,-0.6000000000000001
05410,6.000000000000001
05413,1.6
05415,-0.6000000000000001
05417,3.2
05418,8.4
05419,-3.8000000000000007
05420,7.0
05421,-0.6000000000000001
05422,2.0
05424,1.4000000000000001
05426,-1.2000000000000006
05427,2.4000000000000004
05428,-0.6000000000000001
05430,5.2
05431,2.0
05432,0.4
05433,2.4000000000000004
05434,0.0
05435,1.2000000000000002
05437,1.4000000000000001
05438,-1.6000000000000005
05440,4.4
05441,0.0
05442,-1.2000000000000002
05443,1.8
05445,6.4
05449,4.800000000000001
05450,1.4000000000000001
05454,2.4000000000000004
05457,3.2
05458,2.0
05459,2.4000000000000004
05460,1.8
05461,7.0
05462,0.0
05464,2.8000000000000003
05465,-0.19999999999999996
05466,2.8000000000000003
05467,2.4000000000000004
05468,0.4
05469,3.2
05470,2.2
05473,2.2
05475,2.6000000000000005
05476,0.4
05477,0.0
05478,2.4000000000000004
05479,4.800000000000001
05481,-0.19999999999999996
05482,1.4000000000000001
05484,0.0
05485,2.4000000000000004
05487,1.8
05488,2.0
05489,7.000000000000001
05490,1.2000000000000002
05491,0.4
05492,4.2
05493,-2.8000000000000007
05494,3.8
05495,0.0
05496,0.4
05497,2.4000000000000004
05498,0.4
05499,0.8
05501,8.8
05503,0.0
05504,8.8
05505,1.8
05506,0.19999999999999996
05507,1.8
05509,6.000000000000001
05510,2.4000000000000004
05511,7.800000000000001
05512,0.0
05516,7.4
05517,2.4000000000000004
05520,5.8
05521,2.4000000000000004
05523,2.4000000000000004
05526,-0.19999999999999996
05527,-0.6000000000000001
05529,0.0
05530,-3.6000000000000005
05532,-0.6000000000000001
05534,-1.2000000000000006
05535,0.0
05536,-1.6000000000000005
05539,3.2
05540,1.2000000000000002
05541,3.2
05542,7.200000000000001
05544,0.4
05546,-0.19999999999999996
05547,0.4
05549,0.19999999999999996
05550,2.4000000000000004
05552,-0.19999999999999996
05554,5.2
05555,-0.3999999999999999
05556,1.4000000000000001
05557,9.4
05560,3.4000000000000004
05561,0.8
05562,1.8
05563,2.0
05564,-4.2
05565,2.8000000000000003
05566,2.4000000000000004
05568,-1.2000000000000006
05569,8.4
05570,3.2
05571,5.0
05573,1.4000000000000001
05575,0.8
05576,2.0
05577,4.4
05579,8.2
05582,0.8
05583,1.2000000000000002
05584,-0.19999999999999996
05585,2.0
05589,9.8
05590,0.4
05592,-0.6000000000000001
05593,3.8
05594,0.4
05596,4.2
05597,6.000000000000001
05598,5.4
05601,0.4
05602,0.4
05603,0.0
05606,0.4
05607,1.4000000000000001
05609,0.4
05612,8.0
05615,2.4000000000000004
05616,0.4
05617,-1.2000000000000002
05619,0.19999999999999996
05621,5.2
05622,2.4000000000000004
05623,0.0
05624,0.4
05626,0.0
05627,-4.2
05629,6.800000000000001
05630,2.8000000000000003
05631,0.0
05633,2.4000000000000004
05634,0.8
05636,1.8000000000000007
05637,-3.6000000000000005
05638,8.8
05639,2.8000000000000003
05641,0.0
05642,1.4000000000000001
05643,0.4
05644,0.8
05645,-0.19999999999999996
05647,2.4000000000000004
05648,0.8
05649,2.4000000000000004
05651,1.4000000000000001
05652,5.2
05654,2.4000000000000004
05655,2.4000000000000004
05656,-3.6000000000000005
05657,0.19999999999999996
05658,0.0
05660,0.0
05661,2.0
05662,8.4
05663,7.4
05664,2.4000000000000004
05666,-1.2000000000000006
05668,6.000000000000001
05669,1.3999999999999995
05670,-0.19999999999999996
05671,1.2000000000000002
05672,2.4000000000000004
05673,8.8
05674,5.0
05675,2.4000000000000004
05676,-3.6000000000000005
05678,1.6
05679,7.200000000000001
05680,-1.2000000000000006
05681,0.4
05682,9.200000000000001
05683,1.4000000000000001
05684,-1.6000000000000005
05686,0.8
05687,-0.8
05690,0.8
05691,6.4
05693,-0.19999999999999996
05694,2.4000000000000004
05695,2.4000000000000004
05696,5.0
05697,0.8
05698,1.4000000000000001
05699,1.4000000000000001
05702,0.4
05703,0.4
05705,11.200000000000001
05707,9.8
05708,0.8
05710,3.2
05711,6.4
05712,-3.2000000000000006
05713,4.4
05714,1.4000000000000001
05715,0.4
05716,2.2
05717,1.2000000000000002
05721,7.800000000000001
05722,-0.6000000000000001
05723,2.4000000000000004
05724,6.000000000000001
05725,-0.6000000000000001
05726,0.8
05727,2.8000000000000003
