고객번호,의류_중_구매지수
03993,5.8
03994,0.8
03995,2.8000000000000003
03996,9.4
03997,2.6000000000000005
03998,6.800000000000001
03999,7.000000000000001
04001,5.8
04002,2.4000000000000004
04003,-4.2
04005,5.8
04007,-3.6000000000000005
04008,8.8
04009,-3.6000000000000005
04010,8.8
04012,3.2
04013,2.4000000000000004
04015,4.800000000000001
04016,3.2
04017,6.000000000000001
04018,3.4000000000000004
04019,4.4
04020,9.4
04021,0.8
04022,2.0
04023,3.2
04024,2.0
04025,-3.6000000000000005
04026,-4.2
04027,3.4000000000000004
04029,2.4000000000000004
04030,2.4000000000000004
04031,2.8000000000000003
04032,4.4
04033,5.6000000000000005
04034,2.8000000000000003
04035,2.4000000000000004
04036,6.000000000000001
04037,-2.2
04038,-1.8000000000000003
04039,1.0
04041,2.8000000000000003
04042,1.4000000000000001
04043,2.2
04045,6.800000000000001
04046,6.000000000000001
04047,2.0
04048,0.0
04049,2.8000000000000003
04052,2.4000000000000004
04053,-3.6000000000000005
04054,10.8
04055,2.4000000000000004
04058,-2.8000000000000007
04061,3.8
04062,2.4000000000000004
04063,2.4000000000000004
04064,0.4
04065,-3.8000000000000007
04066,2.4000000000000004
04067,3.4000000000000004
04068,-1.2000000000000006
04072,3.8
04073,1.4000000000000001
04074,0.0
04075,1.8
04076,2.0
04077,0.6000000000000005
04079,0.8
04080,5.4
04082,8.4
04083,3.2
04084,6.800000000000001
04085,5.0
04086,7.000000000000001
04087,8.0
04088,-3.6000000000000005
04089,2.4000000000000004
04090,2.8000000000000003
04091,2.8000000000000003
04092,8.4
04093,3.4000000000000004
04094,-1.2000000000000006
04095,3.2
04097,9.8
04098,2.0
04099,2.4000000000000004
04100,-3.6000000000000005
04101,4.800000000000001
04104,8.8
04106,4.800000000000001
04107,0.0
04108,2.4000000000000004
04109,0.0
04111,-0.19999999999999996
04112,2.8000000000000003
04113,6.000000000000001
04115,9.4
04116,7.4
04117,2.4000000000000004
04118,0.0
04119,2.4000000000000004
04120,0.8
04121,-1.4000000000000004
04122,2.8000000000000003
04123,1.0
04125,-0.19999999999999996
04126,6.4
04127,0.0
04128,11.8
04129,5.2
04130,2.0
04131,2.0
04133,1.0
04134,9.4
04135,3.2
04136,-1.8000000000000003
04137,0.4
04138,0.0
04139,0.8
04140,1.8
04141,2.4000000000000004
04142,-4.2
04143,1.8
04144,9.4
04146,0.0
04147,8.4
04148,4.800000000000001
04149,2.8000000000000003
04150,9.8
04153,-1.4000000000000004
04154,2.4000000000000004
04155,2.4000000000000004
04156,-0.6000000000000001
04157,5.2
04158,2.2
04160,2.8000000000000003
04161,0.19999999999999996
04162,2.4000000000000004
04163,0.0
04164,5.8
04165,7.000000000000001
04166,1.8
04167,2.8000000000000003
04169,2.4000000000000004
04171,7.000000000000001
04172,2.8000000000000003
04174,0.4
04175,2.8000000000000003
04177,8.8
04178,3.4000000000000004
04179,2.0
04180,0.0
04181,4.800000000000001
04182,3.2
04184,10.400000000000002
04187,8.8
04188,7.0
04189,2.4000000000000004
04190,8.4
04191,6.000000000000001
04192,-0.19999999999999996
04193,2.8000000000000003
04194,0.0
04195,-1.4000000000000004
04196,2.0
04197,0.4
04198,4.800000000000001
04199,2.8000000000000003
04200,2.4000000000000004
04201,0.8
04204,-4.2
04205,-0.6000000000000001
04206,2.4000000000000004
04207,2.4000000000000004
04209,1.8
04210,9.0
04211,-3.6000000000000005
04212,4.4
04214,2.4000000000000004
04215,1.8
04217,-3.6000000000000005
04220,2.4000000000000004
04221,0.0
04222,3.2
04224,8.4
04225,2.4000000000000004
04226,8.8
04227,-1.2000000000000006
04228,2.8000000000000003
04229,0.19999999999999996
04230,-1.4000000000000004
04231,2.4000000000000004
04232,3.8
04233,-2.2
04234,8.8
04235,0.0
04237,0.8
04239,8.8
04242,2.4000000000000004
04243,-3.2000000000000006
04244,-3.6000000000000005
04246,7.000000000000001
04247,0.0
04249,0.0
04250,-3.2000000000000006
04252,10.200000000000001
04253,6.4
04255,8.8
04256,2.0
04258,6.800000000000001
04259,3.2
04260,-1.2000000000000006
04261,4.4
04262,5.8
04263,2.8000000000000003
04265,-3.6000000000000005
04266,10.200000000000001
04267,2.8000000000000003
04268,7.000000000000001
04270,1.3999999999999995
04271,1.6
04272,4.800000000000001
04273,2.4000000000000004
04274,2.4000000000000004
04275,-3.6000000000000005
04276,0.4
04277,2.4000000000000004
04278,2.4000000000000004
04280,2.4000000000000004
04281,5.8
04283,2.8000000000000003
04284,0.0
04289,0.0
04292,7.000000000000001
04293,8.8
04294,2.4000000000000004
04296,0.8
04297,0.0
04299,0.0
04301,6.000000000000001
04303,4.800000000000001
04304,-0.8000000000000007
04305,2.4000000000000004
04306,2.4000000000000004
04307,-3.6000000000000005
04309,3.2
04310,0.0
04312,2.4000000000000004
04313,2.8000000000000003
04315,7.800000000000001
04317,2.4000000000000004
04318,2.4000000000000004
04319,8.4
04320,0.4
04321,4.800000000000001
04322,4.4
04324,5.2
04325,-3.4000000000000004
04326,11.400000000000002
04327,3.8
04328,0.0
04329,7.4
04330,0.0
04331,2.8000000000000003
04332,8.0
04335,-4.2
04337,2.0
04338,9.8
04340,6.2
04341,6.800000000000001
04342,0.4
04343,4.800000000000001
04344,2.8000000000000003
04345,1.0
04347,4.800000000000001
04348,-0.19999999999999996
04350,6.2
04351,0.0
04352,8.4
04353,0.0
04354,4.800000000000001
04356,1.4000000000000001
04357,2.4000000000000004
04358,0.4
04360,-0.8000000000000007
04361,-3.8000000000000007
04362,1.4000000000000001
04363,2.4000000000000004
04364,9.4
04365,4.800000000000001
04366,2.4000000000000004
04368,3.8
04369,11.0
04370,2.4000000000000004
04371,6.4
04372,6.000000000000001
04374,4.4
04375,6.000000000000001
04376,0.0
04377,2.4000000000000004
04378,6.4
04380,8.4
04381,2.8000000000000003
04382,3.8
04383,0.0
04384,2.4000000000000004
04387,-3.6000000000000005
04388,-2.8000000000000007
04389,6.000000000000001
04391,0.0
04392,-4.2
04394,-3.6000000000000005
04397,2.4000000000000004
04399,8.8
04401,2.4000000000000004
04402,10.400000000000002
04403,0.4
04404,6.000000000000001
04405,4.800000000000001
04406,-4.2
04408,3.2
04409,11.200000000000001
04410,0.0
04411,6.000000000000001
04412,8.4
04413,2.4000000000000004
04414,2.8000000000000003
04415,2.0
04416,2.4000000000000004
04417,2.8000000000000003
04418,-1.8000000000000003
04420,8.8
04421,2.4000000000000004
04422,3.4000000000000004
04426,2.4000000000000004
04427,11.200000000000001
04428,-0.5999999999999996
04430,6.800000000000001
04431,-3.6000000000000005
04432,0.4
04433,3.4000000000000004
04434,0.0
04436,6.000000000000001
04437,2.8000000000000003
04438,0.8
04439,0.8
04440,0.0
04442,2.4000000000000004
04444,-3.2000000000000006
04445,0.8
04446,0.19999999999999996
04447,6.4
04449,0.4
04450,2.4000000000000004
04451,0.0
04452,-3.6000000000000005
04453,2.2
04455,5.4
04456,8.4
04458,7.000000000000001
04459,2.8000000000000003
04460,5.2
04461,6.000000000000001
04462,8.4
04463,1.4000000000000001
04464,2.4000000000000004
04465,5.8
04466,2.8000000000000003
04467,6.000000000000001
04469,-3.8000000000000007
04470,0.4
04472,2.2
04473,-3.8000000000000007
04474,2.0
04475,-0.19999999999999996
04476,2.0
04479,2.4000000000000004
04481,4.4
04482,6.4
04483,8.4
04485,1.6
04486,4.800000000000001
04487,0.4
04489,0.0
04490,-1.8000000000000003
04492,8.4
04494,1.4000000000000001
04495,0.0
04496,2.8000000000000003
04498,2.0
04499,-1.2000000000000006
04501,2.8000000000000003
04502,2.4000000000000004
04504,-1.4000000000000004
04505,5.4
04508,6.000000000000001
04511,2.0
04512,2.8000000000000003
04513,-4.2
04514,3.2
04515,5.0
04516,2.8000000000000003
04517,0.8
04518,0.4
04519,2.8000000000000003
04520,3.4000000000000004
04521,2.2
04522,2.8000000000000003
04523,9.4
04525,8.8
04526,4.800000000000001
04527,0.0
04528,0.0
04530,2.4000000000000004
04531,2.4000000000000004
04532,0.4
04533,4.4
04535,2.4000000000000004
04536,2.4000000000000004
04537,2.4000000000000004
04538,0.8
04539,3.2
04542,-1.8000000000000003
04543,4.800000000000001
04545,2.8000000000000003
04546,2.8000000000000003
04547,2.4000000000000004
04548,3.6
04550,2.4000000000000004
04552,2.0
04556,2.4000000000000004
04559,2.8000000000000003
04560,0.8
04561,2.4000000000000004
04562,0.0
04563,8.8
04566,-1.4000000000000004
04567,-3.2000000000000006
04570,0.0
04571,-3.2000000000000006
04572,2.2
04573,3.4000000000000004
04574,-1.8000000000000003
04575,-1.2000000000000006
04576,3.4000000000000004
04577,-3.6000000000000005
04579,9.8
04580,10.8
04581,8.4
04582,2.4000000000000004
04583,8.8
04584,0.4
04586,2.4000000000000004
04587,-2.8000000000000007
04588,-0.6000000000000001
04589,-3.8000000000000007
04590,6.2
04591,7.4
04592,2.0
04593,9.4
04595,6.000000000000001
04596,2.4000000000000004
04597,2.8000000000000003
04598,-0.5999999999999996
04599,2.8000000000000003
04601,0.0
04604,2.0
04605,9.4
04606,1.6
04607,-0.40000000000000036
04608,2.4000000000000004
04609,10.8
04610,2.8000000000000003
04611,8.0
04612,1.8
04613,-1.6000000000000005
04614,0.8
04615,2.4000000000000004
04616,6.000000000000001
04617,2.2
04618,2.4000000000000004
04619,0.0
04620,2.4000000000000004
04621,2.4000000000000004
04622,2.4000000000000004
04623,2.4000000000000004
04624,-1.2000000000000002
04626,-1.8000000000000003
04627,3.2
04630,0.4
04631,2.4000000000000004
04632,6.000000000000001
04633,0.8
04636,7.000000000000001
04637,2.2
04638,3.2
04640,2.8000000000000003
04641,8.4
04645,8.8
04646,4.800000000000001
04648,6.000000000000001
04649,8.4
04650,1.4000000000000001
04651,7.000000000000001
04652,0.8
04653,7.000000000000001
04654,2.0
04655,2.8000000000000003
04656,0.8
04657,2.4000000000000004
04658,7.800000000000001
04660,6.000000000000001
04661,4.800000000000001
04662,1.8
04663,0.4
04664,0.6000000000000001
04666,1.0
04667,2.4000000000000004
04668,10.0
04669,0.4
04672,8.8
04673,2.4000000000000004
04674,-3.6000000000000005
04675,0.8
04677,2.8000000000000003
04679,4.2
04681,2.4000000000000004
04682,2.4000000000000004
04684,8.8
04686,8.4
04687,2.2
04689,-1.8000000000000003
04690,5.4
04692,-3.0
04693,7.800000000000001
04694,3.8000000000000007
04695,7.000000000000001
04697,2.8000000000000003
04698,-3.0
04699,0.8
04700,-4.2
04701,-1.2000000000000006
04702,2.8000000000000003
04703,-0.6000000000000001
04704,8.4
04705,1.4000000000000001
04706,0.0
04707,2.4000000000000004
04708,9.8
04709,-0.8000000000000007
04710,9.8
04711,0.8
04712,7.4
04714,4.800000000000001
04715,2.8000000000000003
04719,-1.8000000000000003
04720,1.2000000000000002
04722,2.2
04725,1.2000000000000002
04726,5.8
04727,-4.2
04728,0.0
04729,1.8
04730,3.2
04732,2.4000000000000004
04733,2.2
04734,7.4
04735,2.4000000000000004
04736,0.0
04737,7.0
04738,2.8000000000000003
04739,2.4000000000000004
04740,3.4000000000000004
04741,0.4
04742,2.4000000000000004
04743,2.0
04745,2.4000000000000004
04746,9.4
04748,0.0
04749,5.2
04750,-3.2000000000000006
04751,2.2
04753,2.4000000000000004
04755,0.0
04756,3.8
04757,7.4
04759,2.4000000000000004
04761,-2.2
04762,-1.8000000000000003
04764,2.4000000000000004
04765,9.4
04767,8.4
04768,0.4
04769,-0.19999999999999996
04770,-1.2000000000000006
04771,8.4
04773,5.6000000000000005
04774,9.8
04775,3.4000000000000004
04776,1.2000000000000002
04777,9.4
04778,2.8000000000000003
04779,-1.2000000000000006
04780,2.4000000000000004
04781,-3.2000000000000006
04782,0.4
04784,2.8000000000000003
04785,-3.6000000000000005
04786,2.2
04788,6.4
04791,-1.6000000000000005
04792,8.8
04794,2.4000000000000004
04795,2.4000000000000004
04797,3.4000000000000004
04798,6.4
04799,-0.19999999999999996
04800,0.8
04801,2.8000000000000003
04802,5.4
04803,-2.4000000000000004
04805,11.200000000000001
04808,0.8
04810,9.4
04811,6.4
04812,3.2
04813,3.8
04814,8.4
04815,6.4
04816,2.4000000000000004
04817,6.0
04818,7.4
04820,3.2
04821,-3.8000000000000007
04823,0.0
04824,2.4000000000000004
04826,0.4
04827,1.4000000000000001
04828,0.0
04829,2.4000000000000004
04830,0.8
04831,6.000000000000001
04832,2.2
04833,7.800000000000001
04835,2.8000000000000003
04836,4.0
04837,8.0
04838,1.0
04839,-1.2000000000000006
04841,4.800000000000001
04843,5.0
04846,2.4000000000000004
04847,0.8
04848,1.8
04849,-0.8000000000000007
04850,9.8
04851,6.4
04852,6.000000000000001
04853,9.8
04854,0.0
04855,6.4
04856,0.0
04857,2.4000000000000004
04858,2.0
04860,0.0
04861,0.0
04862,-3.6000000000000005
04863,1.0
04865,9.4
04866,-2.8000000000000007
04867,2.4000000000000004
04868,6.000000000000001
04869,2.4000000000000004
04873,3.8
04874,-3.2000000000000006
04875,8.4
04876,-3.6000000000000005
04877,-3.6000000000000005
04878,6.000000000000001
04879,-3.6000000000000005
04880,-1.2000000000000006
04881,0.0
04882,-0.8000000000000007
04883,-4.2
04884,1.8
04887,1.0
04888,2.8000000000000003
04889,2.6000000000000005
04890,6.000000000000001
04891,-3.6000000000000005
04892,2.2
04894,2.4000000000000004
04895,2.4000000000000004
04896,1.8
04897,-0.8000000000000007
04898,5.2
04900,2.8000000000000003
04901,0.0
04902,5.6000000000000005
04903,8.4
04904,-3.6000000000000005
04905,7.4
04906,5.0
04907,4.800000000000001
04908,-1.2000000000000006
04909,8.4
04910,-0.8000000000000007
04911,-3.6000000000000005
04912,-3.8000000000000007
04913,11.8
04914,-1.2000000000000006
04915,8.0
04918,2.0
04920,3.0
04922,1.0
04924,-4.800000000000001
04925,7.4
04927,7.800000000000001
04929,8.8
04930,2.4000000000000004
04932,-3.6000000000000005
04933,10.8
04935,0.4
04936,-1.6000000000000005
04938,2.8000000000000003
04939,2.8000000000000003
04940,-1.7999999999999998
04941,-0.19999999999999996
04943,6.4
04944,-1.2000000000000006
04946,7.4
04947,-1.8000000000000003
04948,9.0
04949,4.800000000000001
04950,6.000000000000001
04952,2.8000000000000003
04953,8.4
04954,8.8
04955,-1.2000000000000002
04957,0.0
04958,8.4
04959,-1.2000000000000006
04961,-1.2000000000000006
04963,1.6
04965,0.4
04966,0.0
04967,-0.8000000000000007
04968,3.4000000000000004
04970,0.8
04971,6.000000000000001
04972,2.8000000000000003
04974,-3.8000000000000007
04975,0.8
04977,7.4
04978,2.4000000000000004
04979,4.0
04980,6.4
04981,2.4000000000000004
04982,9.4
04983,-3.6000000000000005
04984,-3.2000000000000006
04985,1.8
04987,8.4
04988,4.2
04989,1.0
04990,2.4000000000000004
04992,11.200000000000001
04993,-2.6000000000000005
04994,10.8
04995,3.4000000000000004
04997,3.4000000000000004
04998,-1.2000000000000006
05003,2.8000000000000003
05004,8.4
05005,2.4000000000000004
05006,9.0
05007,1.8
05008,-3.6000000000000005
05010,2.8000000000000003
05011,0.4
05012,3.6
05014,4.4
05015,3.8
05016,2.4000000000000004
05018,2.4000000000000004
05019,2.4000000000000004
05021,11.600000000000001
05022,5.2
05025,6.4
05026,3.4000000000000004
05027,8.4
05028,1.6
05029,2.4000000000000004
05030,-0.6000000000000001
05031,3.8
05032,3.4000000000000004
05033,8.8
05034,6.000000000000001
05035,4.6000000000000005
05036,2.0
05038,4.2
05040,5.4
05041,7.4
05042,-3.6000000000000005
05044,1.2000000000000002
05047,7.800000000000001
05048,3.2
05049,8.8
05051,2.4000000000000004
05052,-3.6000000000000005
05053,2.8000000000000003
05054,6.000000000000001
05055,0.0
05057,3.2
05058,0.0
05060,8.8
05061,2.4000000000000004
05062,6.800000000000001
05063,2.4000000000000004
05064,-3.6000000000000005
05066,4.4
05068,0.0
05069,2.8000000000000003
05072,-0.5999999999999996
05073,-0.19999999999999973
05074,2.4000000000000004
05075,-1.2000000000000006
05078,2.4000000000000004
05079,0.4
05081,-1.2000000000000006
05082,2.0
05083,9.8
05084,-3.0
05086,2.8000000000000003
05087,-3.6000000000000005
05088,0.8
05091,2.8000000000000003
05092,7.4
05094,6.4
05096,6.2
05098,2.8000000000000003
05099,3.2
05103,1.8
05104,1.8
05105,0.4
05106,2.8000000000000003
05107,2.4000000000000004
05110,0.0
05111,3.2
05112,-3.6000000000000005
05113,-0.20000000000000018
05114,2.4000000000000004
05115,0.0
05116,2.4000000000000004
05120,-4.2
05121,6.000000000000001
05124,-0.19999999999999996
05126,2.4000000000000004
05127,1.8
05128,2.4000000000000004
05129,2.4000000000000004
05130,2.4000000000000004
05132,-0.6000000000000001
05133,6.000000000000001
05134,2.4000000000000004
05136,0.0
05137,6.000000000000001
05139,5.2
05142,-1.4000000000000004
05143,-3.8000000000000007
05144,-1.8000000000000003
05145,6.000000000000001
05146,10.8
05147,2.4000000000000004
05148,-3.2000000000000006
05150,1.8
05151,2.0
05152,4.800000000000001
05153,6.4
05154,2.4000000000000004
05155,3.2
05156,-3.6000000000000005
05158,4.4
05159,2.8000000000000003
05160,5.2
05161,2.4000000000000004
05165,4.6000000000000005
05166,0.19999999999999996
05167,0.4
05168,8.4
05169,9.4
05171,7.800000000000001
05172,2.8000000000000003
05173,2.8000000000000003
05174,2.8000000000000003
05175,7.000000000000001
05176,4.800000000000001
05177,9.8
05178,8.4
05180,0.0
05181,-1.2000000000000006
05182,2.4000000000000004
05183,2.4000000000000004
05184,0.4
05186,6.000000000000001
05187,4.800000000000001
05188,0.0
05189,9.4
05190,2.4000000000000004
05191,-3.6000000000000005
05193,0.0
05194,9.200000000000001
05195,4.0
05196,3.4000000000000004
05198,7.000000000000001
05200,4.2
05202,-2.8000000000000007
05203,2.8000000000000003
05204,2.4000000000000004
05205,5.2
05207,1.8
05208,-3.8000000000000007
05209,9.8
05210,4.6000000000000005
05211,1.8
05212,2.4000000000000004
05213,4.6000000000000005
05214,2.4000000000000004
05215,0.19999999999999996
05216,-1.2000000000000006
05217,7.000000000000001
05219,2.4000000000000004
05220,2.8000000000000003
05223,0.0
05224,6.4
05225,1.4000000000000001
05226,7.000000000000001
05227,3.8
05228,0.0
05230,6.000000000000001
05232,-1.2000000000000002
05233,2.4000000000000004
05234,-3.6000000000000005
05235,1.4000000000000001
05236,0.0
05237,6.4
05238,2.4000000000000004
05239,4.2
05240,-1.2000000000000006
05241,9.8
05242,2.4000000000000004
05243,0.0
05244,2.4000000000000004
05245,0.20000000000000018
05246,2.4000000000000004
05247,-1.2000000000000006
05248,6.000000000000001
05249,8.4
05250,0.19999999999999996
05251,-1.8000000000000003
05252,0.0
05253,-3.6000000000000005
05256,1.4000000000000001
05258,0.4
05259,0.0
05260,0.19999999999999996
05261,6.4
05262,2.8000000000000003
05264,10.0
05265,2.4000000000000004
05266,8.8
05268,2.2
05269,3.4000000000000004
05270,7.000000000000001
05271,-1.2000000000000006
05272,2.4000000000000004
05273,6.800000000000001
05274,2.4000000000000004
05276,2.0
05277,3.2
05279,-3.2000000000000006
05280,3.2
05281,1.8
05282,0.0
05283,3.4000000000000004
05285,0.0
05288,0.4
05290,2.4000000000000004
05291,6.000000000000001
05292,3.2
05293,2.8000000000000003
05294,6.000000000000001
05295,2.2
05296,-0.8000000000000007
05297,4.800000000000001
05298,2.8000000000000003
05299,0.0
05301,-0.6000000000000001
05302,2.4000000000000004
05303,3.2
05306,2.8000000000000003
05308,1.4000000000000001
05309,1.4000000000000001
05310,-1.4000000000000004
05311,6.4
05312,-3.8000000000000007
05316,-3.6000000000000005
05317,2.4000000000000004
05318,0.8
05319,-3.6000000000000005
05320,-3.0
05322,-3.8000000000000007
05323,0.8
05325,8.8
05326,-3.6000000000000005
05327,-0.8000000000000007
05328,9.4
05329,2.4000000000000004
05331,3.2
05332,3.8000000000000007
05333,1.0
05334,3.4000000000000004
05337,2.4000000000000004
05339,0.4
05340,6.000000000000001
05341,5.8
05342,2.4000000000000004
05344,4.4
05345,-3.2000000000000006
05347,8.4
05348,0.8
05349,7.000000000000001
05351,-0.6000000000000001
05352,9.8
05353,0.0
05355,-1.8000000000000003
05356,6.000000000000001
05357,7.4
05358,-4.2
05359,10.8
05360,-0.8000000000000007
05362,-4.2
05363,2.8000000000000003
05364,5.4
05365,-0.19999999999999996
05366,2.4000000000000004
05367,-4.2
05368,0.20000000000000018
05370,0.0
05371,3.2
05372,8.4
05373,2.0
05375,2.8000000000000003
05377,6.000000000000001
05379,-1.8000000000000003
05380,3.4000000000000004
05381,2.4000000000000004
05382,-3.2000000000000006
05383,-3.0
05384,9.0
05385,6.2
05386,8.0
05388,-3.6000000000000005
05389,-4.2
05390,-1.6000000000000005
05391,2.0
05393,5.2
05394,6.000000000000001
05395,-1.6000000000000005
05396,7.4
05397,2.4000000000000004
05398,6.000000000000001
05402,2.4000000000000004
05404,2.4000000000000004
05407,8.4
05408,4.800000000000001
05409,0.4
05413,2.0
05415,5.2
05416,5.0
05417,0.0
05418,3.4000000000000004
05419,-0.19999999999999996
05420,3.4000000000000004
05421,1.6
05422,2.4000000000000004
05423,5.0
05424,4.2
05425,6.000000000000001
05426,-4.2
05427,2.8000000000000003
05428,0.0
05429,2.4000000000000004
05430,-1.8000000000000003
05432,3.2
05433,3.0
05435,-1.2000000000000006
05437,-0.6000000000000001
05438,2.4000000000000004
05440,2.8000000000000003
05441,0.0
05442,-0.6000000000000001
05443,0.0
05445,1.0
05446,8.4
05449,-4.2
05450,-1.8000000000000003
05451,0.0
05454,3.0
05457,5.2
05458,2.0
05459,9.8
05460,6.000000000000001
05461,8.4
05462,0.0
05465,-1.2000000000000006
05466,-1.8000000000000003
05468,2.8000000000000003
05469,2.4000000000000004
05470,4.800000000000001
05472,-3.0
05473,8.8
05475,6.2
05476,-3.2000000000000006
05477,0.0
05478,2.4000000000000004
05479,9.4
05481,2.6000000000000005
05482,2.4000000000000004
05484,7.4
05485,2.8000000000000003
05486,-3.6000000000000005
05487,6.6000000000000005
05488,9.4
05489,9.4
05490,3.6
05491,-0.19999999999999996
05492,2.4000000000000004
05494,-3.8000000000000007
05495,2.4000000000000004
05496,6.4
05497,2.2
05498,2.8000000000000003
05499,8.4
05501,10.4
05503,2.8000000000000003
05504,4.800000000000001
05505,-0.8
05506,0.8
05507,1.0
05509,5.0
05510,2.2
05511,3.0
05512,2.4000000000000004
05515,2.0
05516,1.8
05517,1.4000000000000001
05518,-3.6000000000000005
05519,-3.6000000000000005
05520,-3.6000000000000005
05521,-2.8000000000000007
05523,5.0
05525,-3.6000000000000005
05526,0.0
05527,0.8
05529,2.8000000000000003
05530,9.4
05532,0.4
05533,-1.2000000000000006
05534,8.8
05536,0.0
05537,0.0
05538,2.8000000000000003
05539,2.8000000000000003
05540,0.4
05541,6.000000000000001
05542,8.4
05543,8.0
05544,-3.8000000000000007
05546,0.0
05547,1.8
05548,-3.6000000000000005
05549,1.8
05550,6.000000000000001
05551,-3.6000000000000005
05552,5.2
05553,9.4
05554,9.8
05555,6.000000000000001
05556,-4.2
05557,1.8
05558,2.4000000000000004
05560,5.8
05561,0.0
05562,-3.6000000000000005
05563,2.0
05564,1.8
05566,8.4
05568,3.2
05569,6.000000000000001
05570,-3.2000000000000006
05571,-3.6000000000000005
05573,0.4
05574,4.800000000000001
05575,0.0
05577,2.4000000000000004
05579,-0.5999999999999996
05580,2.4000000000000004
05582,-0.40000000000000036
05583,4.800000000000001
05584,-3.8000000000000007
05585,2.4000000000000004
05587,0.0
05589,2.4000000000000004
05590,2.8000000000000003
05591,-3.6000000000000005
05592,9.4
05593,7.4
05594,0.4
05596,4.4
05597,8.4
05598,1.8
05601,-1.4000000000000004
05602,2.4000000000000004
05606,1.0
05607,-0.40000000000000036
05609,11.200000000000001
05611,0.0
05612,2.0
05613,0.0
05615,9.4
05616,5.8
05617,0.0
05618,2.0
05619,2.8000000000000003
05621,-1.2000000000000006
05622,10.8
05623,0.4
05624,-4.2
05625,2.4000000000000004
05627,5.0
05628,2.4000000000000004
05629,1.8
05630,-1.6000000000000005
05631,0.0
05632,-0.6000000000000001
05633,-0.8000000000000007
05634,2.8000000000000003
05636,4.2
05637,8.8
05638,-3.2000000000000006
05639,-1.4000000000000004
05641,-1.2000000000000006
05642,1.0
05643,0.8
05644,0.4
05645,0.4
05647,7.4
05648,0.4
05650,2.8000000000000003
05651,2.8000000000000003
05652,8.4
05653,2.4000000000000004
05654,4.2
05655,-0.19999999999999996
05657,2.8000000000000003
05658,0.8000000000000003
05661,-0.19999999999999973
05662,6.4
05663,4.2
05664,0.4
05666,-1.4000000000000004
05667,3.2
05669,0.20000000000000018
05670,0.4
05671,-3.8000000000000007
05672,2.4000000000000004
05673,-0.19999999999999973
05674,2.4000000000000004
05676,2.4000000000000004
05678,0.8
05679,7.4
05681,3.4000000000000004
05682,-1.2000000000000006
05683,2.4000000000000004
05684,6.000000000000001
05685,2.4000000000000004
05686,6.2
05687,1.8
05690,3.8
05691,-4.4
05693,9.8
05694,11.8
05695,6.000000000000001
05697,12.200000000000001
05698,0.8
05699,7.800000000000001
05702,0.4
05703,0.4
05705,6.000000000000001
05707,1.4000000000000001
05708,3.2
05709,-3.6000000000000005
05710,4.800000000000001
05711,10.8
05712,2.4000000000000004
05713,2.8000000000000003
05714,2.0
05715,7.4
05716,1.8
05717,2.4000000000000004
05719,2.0
05721,8.4
05722,4.2
05723,-1.8000000000000003
05724,0.4
05725,7.4
05726,7.4
05727,0.4
05728,9.8
05729,2.4000000000000004
05730,-1.2000000000000006
05731,-1.8000000000000003
05732,2.4000000000000004
05733,6.000000000000001
05736,-2.4000000000000004
05738,0.0
05739,9.8
05740,-3.6000000000000005
05741,6.000000000000001
05742,4.800000000000001
05746,8.4
05747,8.8
05748,-1.2000000000000006
05750,-1.4000000000000004
05751,2.4000000000000004
05752,3.6
05753,2.8000000000000003
05754,7.4
05758,7.000000000000001
05760,10.8
05761,2.4000000000000004
05762,1.8
05766,-3.2000000000000006
05768,7.000000000000001
05770,-2.2
05773,0.8
05775,2.4000000000000004
05778,-0.5999999999999996
05781,-0.19999999999999996
05783,0.4
05784,4.2
05787,3.4000000000000004
05789,-1.2000000000000006
05790,-3.6000000000000005
05791,2.8000000000000003
05792,0.0
05793,9.8
05794,2.4000000000000004
05795,2.4000000000000004
05797,2.8000000000000003
05798,4.800000000000001
05799,2.0
05801,2.8000000000000003
05803,5.2
05804,6.000000000000001
05805,2.4000000000000004
05807,2.8000000000000003
05808,3.6
05810,-3.6000000000000005
05811,7.000000000000001
05813,3.2
05814,9.8
05815,0.0
05816,3.8
05817,-0.19999999999999996
05818,2.0
05819,-1.2000000000000006
05820,-1.2000000000000006
05821,2.0
05823,-4.2
05824,-0.8
05825,7.4
05826,2.8000000000000003
05828,6.000000000000001
05829,-0.6000000000000001
05830,-3.4000000000000004
05831,0.0
05833,2.4000000000000004
05835,0.8
05836,0.0
05837,9.8
05839,6.4
05840,-1.2000000000000006
05841,2.4000000000000004
05842,4.800000000000001
05843,5.0
05844,2.4000000000000004
05846,4.800000000000001
05847,0.4
05848,4.2
05849,2.4000000000000004
05850,-4.2
05851,0.0
05852,-1.2000000000000006
05853,8.4
05855,2.4000000000000004
05856,2.8000000000000003
05857,0.0
05859,-0.19999999999999996
05861,8.4
05863,5.4
05864,0.0
05865,2.4000000000000004
05868,1.2000000000000002
05869,0.0
05870,0.4
05871,0.0
05872,4.4
05873,2.4000000000000004
05874,4.800000000000001
05875,10.200000000000001
05876,1.0
05877,1.4000000000000001
05878,0.4
05879,8.0
05881,1.1999999999999993
05883,1.4000000000000001
05884,-0.8000000000000007
05885,9.4
05886,2.4000000000000004
05888,2.4000000000000004
05889,-1.4000000000000004
05891,3.8
05894,2.8000000000000003
05895,7.800000000000001
05897,-3.8000000000000007
