고객번호,가공식품_방문지수,신선식품_방문지수,일상용품_방문지수,의약품/의료기기_방문지수,교육/문화용품_방문지수,외식_방문지수,기타_방문지수,디지털/가전_방문지수,가구/인테리어_방문지수,의류_방문지수,전문스포츠/레저_방문지수,패션잡화_방문지수,유아동_방문지수,명품_방문지수
04066,3.8000000000000003,5.0,4.6,1.8,1.0,2.8000000000000003,0.0,1.8,5.4,6.3999999999999995,5.4,5.6000000000000005,4.6,0.0
04067,2.8000000000000003,7.8,7.4,3.6,0.0,6.3999999999999995,0.0,2.0,6.3999999999999995,4.8,6.3999999999999995,6.3999999999999995,10.0,6.6
04068,3.4,3.4,6.0,0.0,0.0,4.4,0.0,1.8,5.2,2.6,0.0,6.0,3.6,2.4000000000000004
04069,0.8,0.8,3.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,7.0,2.6,0.0,0.0
04070,0.0,1.8,5.4,1.6,2.8000000000000003,3.4,0.0,0.0,2.6,5.4,3.6,0.8,0.0,0.0
04071,2.8000000000000003,0.8,4.6,8.2,10.0,0.0,0.0,0.0,1.8,2.0,2.8000000000000003,1.0,8.2,0.0
04072,2.0,4.6,5.4,0.0,0.0,3.6,0.0,1.8,7.2,1.8,3.0,10.600000000000001,7.2,11.4
04073,0.8,3.6,1.8,2.8000000000000003,0.0,3.8000000000000003,0.0,7.2,2.0,3.8000000000000003,2.8000000000000003,1.8,6.2,4.4
04074,3.6,4.4,3.4,1.8,9.6,4.4,2.8000000000000003,8.8,8.6,6.2,0.0,5.6000000000000005,1.0,0.0
04075,3.6,3.6,4.4,0.0,0.0,3.8000000000000003,0.0,2.0,5.4,3.8000000000000003,0.0,2.6,0.0,4.6
04076,3.6,3.6,3.8000000000000003,5.6000000000000005,3.2,3.8000000000000003,0.0,0.0,0.8,6.2,5.2,6.3999999999999995,2.8000000000000003,0.0
04077,2.8000000000000003,1.8,4.6,0.0,2.8000000000000003,3.6,0.0,0.0,7.0,5.4,0.0,7.0,0.0,0.0
04078,5.2,1.0,3.4,0.8,5.4,5.6000000000000005,3.6,1.6,5.4,7.0,10.8,2.4000000000000004,3.4,0.0
04079,4.6,3.6,4.4,0.0,5.6000000000000005,7.2,0.0,3.6,4.4,1.8,5.4,5.4,5.6000000000000005,6.3999999999999995
04080,1.8,2.8000000000000003,2.8000000000000003,4.0,2.8000000000000003,5.6000000000000005,5.6000000000000005,0.0,4.4,9.2,1.8,5.6000000000000005,7.8,0.0
04081,1.8,2.0,0.0,4.4,5.4,1.0,0.0,0.0,2.6,1.8,2.8000000000000003,1.8,2.8000000000000003,0.0
04082,1.8,0.0,3.6,1.8,0.0,2.8000000000000003,0.0,10.0,5.2,1.0,2.6,4.6,1.0,2.8000000000000003
04083,3.6,1.8,3.6,0.8,2.8000000000000003,2.6,0.0,6.6,9.2,3.8000000000000003,2.8000000000000003,1.0,2.8000000000000003,10.0
04084,4.8,2.0,3.8000000000000003,3.6,1.8,5.4,0.0,0.0,4.4,9.2,3.6,6.3999999999999995,1.8,6.0
04085,1.0,4.6,4.4,0.0,0.0,5.6000000000000005,0.0,9.0,5.4,5.6000000000000005,6.3999999999999995,2.6,0.0,0.0
04086,1.0,2.8000000000000003,3.6,1.0,4.4,4.6,2.8000000000000003,6.3999999999999995,9.4,4.6,6.6,4.8,5.6000000000000005,0.0
04087,1.0,1.8,2.8000000000000003,3.6,4.2,2.8000000000000003,0.0,2.8000000000000003,4.8,7.800000000000001,3.6,6.8,2.8000000000000003,0.0
04088,0.0,0.8,4.4,4.6,2.6,4.6,0.0,0.0,1.8,2.6,1.8,7.0,2.6,0.0
04089,4.2,7.0,5.4,0.0,0.0,2.6,0.0,8.0,0.0,8.8,1.8,2.8000000000000003,1.8,7.2
04090,1.8,4.6,6.3999999999999995,4.4,7.0,2.6,1.8,2.8000000000000003,6.6,3.4,1.8,5.4,0.0,11.8
04091,0.8,1.8,2.6,3.6,8.0,4.6,0.0,3.6,5.2,1.6,11.600000000000001,3.6,4.6,5.6000000000000005
04092,0.8,1.8,3.6,9.2,2.6,7.0,3.6,1.8,13.6,8.8,3.6,7.0,2.8000000000000003,1.0
04093,4.0,6.0,7.6000000000000005,3.8000000000000003,0.0,5.800000000000001,0.0,1.8,0.0,9.2,1.6,4.8,0.0,0.0
04094,2.6,0.0,4.4,1.8,4.8,5.4,0.0,7.2,10.0,8.0,5.4,7.4,3.2,0.0
04095,1.0,3.8000000000000003,2.0,1.0,4.6,4.6,0.0,5.4,3.0,7.2,5.4,8.4,1.8,2.0
04096,2.8000000000000003,1.0,6.2,1.0,3.4,7.4,1.8,1.0,0.0,4.6,0.0,1.8,3.4,0.0
04097,8.8,4.0,7.2,0.0,0.0,9.0,0.0,7.2,5.4,9.2,1.8,12.6,7.2,9.0
04098,1.0,2.8000000000000003,3.6,2.0,7.4,0.8,3.6,1.8,7.6000000000000005,5.4,1.8,7.0,5.4,0.8
04099,3.6,0.8,4.4,0.8,8.4,3.8000000000000003,5.6000000000000005,8.4,7.2,5.4,3.6,2.6,0.8,0.0
04100,1.8,0.0,2.8000000000000003,5.4,0.0,0.0,1.8,0.8,8.2,4.4,2.6,7.4,1.8,0.0
04101,1.8,3.6,3.6,1.8,4.4,6.3999999999999995,2.8000000000000003,5.4,11.8,2.8000000000000003,6.3999999999999995,6.3999999999999995,5.4,6.3999999999999995
04102,3.8000000000000003,3.8000000000000003,0.8,2.6,1.8,6.0,2.8000000000000003,0.8,1.8,6.3999999999999995,0.0,6.2,0.0,7.2
04103,2.6,0.8,1.8,6.3999999999999995,3.6,3.6,0.0,1.6,0.0,7.0,0.0,7.8,4.4,0.0
04104,0.8,0.8,1.8,0.8,1.8,6.2,0.0,2.6,1.8,5.4,0.0,4.6,2.6,9.6
04105,0.8,2.6,4.4,9.0,2.6,5.2,0.0,4.4,0.0,8.8,0.0,3.6,2.6,1.8
04106,1.0,0.0,5.4,0.0,0.0,3.6,0.0,0.0,6.3999999999999995,5.6000000000000005,0.0,5.4,0.0,3.6
04107,2.8000000000000003,1.8,1.8,1.8,1.8,1.0,0.0,0.0,2.8000000000000003,5.6000000000000005,8.4,12.6,0.0,0.0
04108,3.6,3.6,3.6,7.0,9.0,9.0,0.0,1.8,1.8,5.2,1.0,2.8000000000000003,4.0,0.0
04109,5.2,3.4,3.4,0.0,0.0,2.8000000000000003,0.0,5.4,1.8,1.0,0.0,8.2,5.4,1.8
04110,1.6,1.6,4.4,6.3999999999999995,0.0,5.2,0.0,0.0,0.0,2.4000000000000004,2.6,9.0,0.8,0.0
04111,4.4,3.6,1.6,1.0,0.0,5.6000000000000005,0.0,0.0,8.4,5.2,2.8000000000000003,5.2,4.8,0.8
04112,1.8,2.8000000000000003,2.6,4.6,5.6000000000000005,4.8,1.0,4.4,14.0,1.8,4.6,3.8000000000000003,1.8,3.6
04113,2.8000000000000003,0.0,1.8,8.2,9.2,8.4,0.0,0.0,8.8,3.8000000000000003,8.4,3.8000000000000003,2.6,0.0
04114,1.8,1.8,2.8000000000000003,2.8000000000000003,0.0,1.8,0.0,5.4,7.2,4.4,1.8,1.8,0.0,0.0
04115,2.8000000000000003,2.8000000000000003,4.6,8.2,6.2,6.6,1.0,1.0,7.8,4.6,0.8,4.4,3.6,2.0
04116,1.8,0.0,2.6,0.0,0.0,5.4,0.0,0.0,4.2,2.8000000000000003,0.0,3.6,5.2,0.0
04117,1.6,0.8,4.4,0.0,1.8,4.4,0.0,6.2,8.2,5.0,7.2,5.4,5.6000000000000005,8.0
04118,0.0,1.8,3.4,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8,1.0,0.0
04119,2.8000000000000003,3.8000000000000003,1.8,0.0,4.8,4.6,0.0,5.4,4.6,1.0,1.0,3.6,1.8,4.6
04120,3.4,0.8,1.8,7.4,0.0,3.6,0.0,3.6,5.4,2.8000000000000003,1.8,0.8,3.6,0.0
04121,5.4,3.6,2.6,6.3999999999999995,6.2,7.2,0.0,2.8000000000000003,2.8000000000000003,5.4,0.0,6.2,1.8,8.0
04122,3.4,1.8,4.4,0.0,0.0,5.6000000000000005,0.0,5.4,6.0,3.8000000000000003,0.0,7.2,3.6,1.0
04123,2.8000000000000003,1.8,0.0,2.6,2.6,7.2,7.2,2.6,2.4000000000000004,9.6,7.0,2.6,4.6,0.0
04124,2.6,1.8,2.8000000000000003,2.0,6.3999999999999995,5.4,2.6,0.0,1.8,4.4,1.0,6.3999999999999995,4.8,0.0
04125,5.4,7.2,6.2,0.0,2.0,5.4,0.0,2.8000000000000003,7.2,2.8000000000000003,0.0,5.4,0.0,2.6
04126,1.0,3.6,5.4,9.2,1.8,6.2,0.0,0.0,6.3999999999999995,1.8,1.8,3.8000000000000003,5.4,0.0
04127,3.6,2.8000000000000003,3.6,1.0,0.0,4.4,0.0,1.8,0.0,5.4,0.0,2.6,0.0,0.0
04128,2.8000000000000003,1.8,1.8,3.8000000000000003,4.4,4.6,1.8,3.8000000000000003,9.2,4.6,1.8,8.0,5.6000000000000005,1.0
04129,3.8000000000000003,3.8000000000000003,3.4,1.8,12.000000000000002,1.8,0.0,7.0,5.4,4.2,1.8,3.4,5.4,3.6
04130,0.8,3.6,0.8,3.6,6.8,4.6,0.0,0.0,5.4,3.6,13.8,4.6,0.8,0.0
04131,4.4,2.6,2.6,1.8,5.4,3.4,0.0,0.0,2.8000000000000003,5.4,0.0,5.2,0.0,3.6
04132,1.8,2.8000000000000003,3.6,1.8,3.6,0.0,0.0,1.0,9.0,3.4,1.8,5.6000000000000005,1.8,0.0
04133,6.3999999999999995,7.4,7.2,2.6,1.6,2.0,0.0,3.6,5.4,2.8000000000000003,7.2,5.6000000000000005,0.0,2.0
04134,2.6,0.8,4.6,1.8,1.8,7.2,0.0,0.0,5.0,5.4,4.4,6.3999999999999995,2.6,8.0
04135,3.4,0.8,3.6,0.0,4.2,4.6,0.0,0.0,3.6,1.8,1.0,10.600000000000001,0.0,12.2
04136,2.8000000000000003,3.6,4.4,2.8000000000000003,0.0,4.6,0.0,6.2,0.0,8.2,0.0,9.4,1.8,7.2
04137,0.0,2.8000000000000003,1.0,2.6,5.4,4.6,0.0,2.6,1.8,3.6,0.0,4.4,1.0,5.4
04138,2.6,2.6,1.8,3.0,2.6,3.4,0.0,7.2,2.8000000000000003,3.8000000000000003,0.8,5.4,0.0,8.0
04139,8.2,7.4,6.3999999999999995,0.0,4.2,4.6,0.0,8.6,7.2,3.8000000000000003,2.8000000000000003,8.2,9.6,3.8000000000000003
04140,1.8,2.6,4.6,0.0,1.8,3.6,0.0,3.8000000000000003,1.8,2.8000000000000003,0.0,6.6,3.6,3.6
04141,2.4000000000000004,2.6,4.4,2.6,1.6,1.6,0.0,4.4,4.2,5.6000000000000005,0.0,2.4000000000000004,4.800000000000001,0.0
04142,1.8,0.8,2.6,0.8,5.8,4.6,0.0,5.4,7.2,3.6,3.6,8.2,7.8,1.8
04143,2.8000000000000003,0.0,1.8,6.3999999999999995,2.0,3.6,0.0,3.8000000000000003,8.8,2.8000000000000003,3.6,10.0,0.0,0.0
04144,2.8000000000000003,2.6,5.4,1.8,9.8,5.2,1.8,0.0,7.2,7.6000000000000005,7.6000000000000005,5.4,4.4,0.0
04145,3.4,4.4,5.2,2.6,8.0,1.8,5.4,0.0,6.3999999999999995,7.6000000000000005,8.2,2.6,5.4,0.0
04146,2.8000000000000003,2.8000000000000003,1.8,3.0,3.6,5.4,6.6,0.0,0.8,5.800000000000001,5.4,7.2,4.6,0.0
04147,2.4000000000000004,3.2,6.0,0.0,6.8,3.4,0.0,2.6,9.0,6.6,1.0,6.0,3.4,0.0
04148,5.6000000000000005,5.4,4.6,1.0,3.6,4.6,0.0,0.0,1.8,9.0,0.0,6.2,1.8,0.0
04149,0.0,0.0,3.6,5.2,0.0,0.8,0.0,6.2,0.0,9.0,1.0,1.0,1.8,0.0
04150,1.8,1.8,5.4,5.800000000000001,3.6,3.4,0.0,3.6,9.6,6.6,10.200000000000001,6.2,7.2,0.0
04151,1.8,1.8,0.8,7.4,6.0,0.0,0.0,4.4,0.0,4.6,4.4,5.6000000000000005,0.0,0.0
04152,1.8,2.6,1.8,10.0,7.6000000000000005,1.8,5.4,0.0,10.0,7.0,4.6,5.4,2.8000000000000003,0.0
04153,4.4,3.8000000000000003,2.6,0.0,2.8000000000000003,3.6,3.6,4.4,5.4,0.8,4.4,6.2,7.8,2.6
04154,3.6,1.8,1.8,5.4,7.2,7.2,4.6,0.0,8.2,5.4,0.8,6.2,2.6,0.0
04155,2.8000000000000003,2.6,2.8000000000000003,0.0,0.0,5.6000000000000005,0.0,0.0,1.8,3.6,3.6,6.3999999999999995,4.6,2.0
04156,5.4,5.4,4.4,0.0,1.0,4.8,0.0,6.3999999999999995,3.4,7.4,0.0,1.0,2.6,12.6
04157,1.8,0.0,4.6,2.6,0.0,1.8,0.0,1.8,0.8,12.6,2.6,9.8,0.0,0.0
04158,1.8,1.8,3.8000000000000003,2.6,3.0,5.4,0.0,0.8,7.8,2.8000000000000003,2.6,3.6,3.6,4.4
04159,0.0,0.0,2.6,3.6,1.8,1.8,0.0,0.0,1.8,9.0,0.8,8.0,0.0,0.0
04160,0.8,2.6,3.6,3.6,0.8,1.8,0.0,5.4,0.0,6.2,2.6,3.6,0.0,0.0
04161,3.6,5.4,4.6,0.0,0.0,0.8,0.0,1.8,6.2,0.8,4.6,6.2,3.6,0.0
04162,0.0,2.0,5.2,2.6,1.8,3.4,0.0,0.0,1.8,2.6,0.0,2.8000000000000003,0.0,0.0
04163,2.8000000000000003,1.0,1.8,1.8,1.8,5.800000000000001,0.0,0.0,0.0,7.4,0.0,4.4,1.8,1.8
04164,1.8,0.0,2.6,2.8000000000000003,0.0,0.8,0.0,4.2,9.0,3.6,0.8,2.4000000000000004,1.8,0.0
04165,4.8,5.4,4.4,0.0,0.0,5.0,0.0,1.8,0.0,4.8,0.0,5.2,1.8,2.8000000000000003
04166,4.6,3.6,4.4,0.0,5.4,6.3999999999999995,0.0,4.6,3.6,10.8,0.0,9.2,0.0,0.0
04167,2.8000000000000003,3.0,4.4,1.8,0.0,4.2,3.6,0.0,1.8,5.2,8.2,7.0,0.0,5.4
04168,4.4,2.6,6.2,0.0,6.2,4.4,1.8,3.4,5.4,3.6,3.6,4.2,9.4,0.0
04169,3.8000000000000003,7.4,6.3999999999999995,0.0,0.0,8.4,0.0,0.0,3.6,5.4,0.0,6.6,0.0,8.2
04170,0.0,2.6,2.6,4.8,2.6,4.4,0.0,0.0,1.8,1.8,0.0,1.8,1.8,0.0
04171,2.6,1.6,1.0,0.0,0.0,5.6000000000000005,0.0,0.0,0.0,3.8000000000000003,0.0,5.4,1.8,0.0
04172,1.8,0.8,4.4,9.2,1.8,2.4000000000000004,0.0,3.6,0.8,8.4,0.0,6.6,2.8000000000000003,0.0
04173,1.8,3.6,2.6,7.2,0.0,3.6,0.0,6.3999999999999995,0.0,2.8000000000000003,0.0,6.6,0.0,0.0
04174,3.6,3.6,2.8000000000000003,10.8,2.8000000000000003,1.8,2.6,2.6,10.4,2.8000000000000003,0.0,1.0,4.2,4.6
04175,5.2,4.2,11.600000000000001,6.3999999999999995,0.0,9.4,0.0,14.4,15.4,6.2,8.0,5.2,0.0,0.0
04176,0.0,1.8,3.8000000000000003,7.0,2.8000000000000003,1.8,1.8,1.6,6.2,2.6,5.4,4.8,3.8000000000000003,0.0
04177,2.8000000000000003,2.8000000000000003,4.6,5.4,0.0,3.0,0.0,4.6,3.6,3.0,2.8000000000000003,2.8000000000000003,1.8,11.0
04178,4.6,2.8000000000000003,1.0,0.0,1.0,1.8,0.0,5.4,6.3999999999999995,2.8000000000000003,0.0,8.4,0.0,4.6
04179,3.6,1.6,3.6,6.3999999999999995,4.6,8.0,0.0,0.0,13.4,3.8000000000000003,7.4,9.0,5.4,3.6
04180,1.8,4.4,2.6,0.0,4.2,2.8000000000000003,0.0,3.6,0.0,2.8000000000000003,3.4,4.6,2.6,0.0
04181,1.8,3.4,2.8000000000000003,0.0,0.0,4.4,0.0,9.0,1.8,5.4,0.0,6.3999999999999995,1.8,0.0
04182,11.600000000000001,8.0,5.4,1.8,1.8,5.4,0.0,3.0,10.0,3.8000000000000003,7.4,8.4,10.0,4.6
04183,1.8,2.8000000000000003,5.4,0.0,3.8000000000000003,0.0,0.0,0.0,8.0,8.8,2.8000000000000003,5.4,0.0,0.0
04184,3.6,3.6,7.4,0.0,1.8,2.8000000000000003,0.0,0.0,3.6,5.800000000000001,5.4,7.4,5.4,2.0
04185,0.0,2.8000000000000003,2.6,4.4,8.8,3.6,1.8,0.0,5.2,8.0,1.8,2.4000000000000004,7.6000000000000005,0.0
04186,1.8,0.0,3.6,3.6,1.8,1.8,0.0,3.4,2.8000000000000003,2.4000000000000004,0.0,6.0,1.8,0.0
04187,4.4,3.6,5.4,0.0,4.4,8.6,0.0,0.0,1.8,5.2,3.6,7.0,7.2,1.8
04188,1.0,2.8000000000000003,1.8,6.2,0.0,7.4,0.0,0.0,0.0,8.4,0.0,4.6,1.8,2.0
04189,0.0,1.8,2.6,3.8000000000000003,1.8,4.6,0.0,1.8,5.4,9.0,4.6,6.3999999999999995,3.6,0.0
04190,3.6,2.6,5.4,0.0,0.0,5.2,0.0,0.8,2.8000000000000003,5.4,0.0,5.4,0.0,5.6000000000000005
04191,3.6,2.8000000000000003,2.6,2.8000000000000003,4.6,2.8000000000000003,0.0,2.0,3.6,8.6,1.8,6.3999999999999995,1.0,0.0
04192,3.4,3.2,5.0,0.0,0.0,3.4,0.0,2.6,7.8,1.8,0.0,6.2,5.4,7.0
04193,2.6,3.4,4.4,0.0,1.8,3.4,5.4,2.6,6.0,1.0,1.8,7.2,0.0,15.4
04194,1.8,0.0,4.4,2.8000000000000003,0.0,0.8,0.0,1.8,3.6,2.0,1.0,1.8,0.0,1.0
04195,1.0,1.8,0.8,9.8,3.6,3.4,0.0,0.0,6.3999999999999995,5.4,6.3999999999999995,7.8,1.8,0.0
04196,1.0,3.8000000000000003,5.2,0.0,8.2,2.6,6.2,0.0,3.6,5.6000000000000005,0.8,4.8,2.8000000000000003,0.0
04197,2.8000000000000003,1.8,1.8,1.8,2.0,4.6,2.6,4.0,7.4,6.3999999999999995,2.0,4.4,3.6,0.0
04198,2.6,3.6,1.8,0.0,1.8,1.8,0.0,2.8000000000000003,4.2,4.6,0.0,3.6,7.2,0.0
04199,1.6,6.2,2.6,0.0,0.0,5.4,0.0,5.6000000000000005,6.0,3.6,0.0,3.6,3.6,11.8
04200,1.8,1.8,5.4,1.8,6.6,4.4,0.0,6.6,3.0,6.2,2.0,8.2,3.8000000000000003,10.8
04201,1.8,2.6,1.8,0.0,5.4,6.3999999999999995,0.0,4.6,14.6,5.6000000000000005,5.4,9.0,4.6,9.4
04202,1.0,0.8,4.4,2.4000000000000004,0.0,0.0,0.0,3.6,1.8,3.6,1.8,3.8000000000000003,0.0,0.0
04203,1.8,2.8000000000000003,3.6,2.6,5.4,8.6,0.0,0.0,7.4,5.4,1.8,2.6,1.8,0.0
04204,5.2,6.2,1.6,0.0,0.0,7.6,0.0,1.6,1.8,1.6,5.4,8.0,4.4,0.8
04205,4.4,2.6,5.4,0.0,1.8,4.4,0.0,6.3999999999999995,7.2,2.8000000000000003,1.0,6.2,0.0,0.0
04206,2.8000000000000003,1.8,4.6,4.6,5.6000000000000005,1.8,0.0,0.0,5.4,4.8,4.6,3.8000000000000003,3.6,0.0
04207,3.6,0.8,3.6,6.3999999999999995,7.2,0.0,0.0,1.0,1.0,9.2,5.4,4.4,1.0,0.0
04208,0.8,0.0,0.8,6.2,1.0,0.0,0.0,4.4,5.0,4.8,0.0,3.6,0.8,0.0
04209,1.8,0.0,0.0,0.0,1.8,6.3999999999999995,0.0,1.8,6.0,4.8,0.0,8.0,5.2,0.0
04210,2.8000000000000003,3.8000000000000003,7.2,5.4,1.8,3.6,0.0,1.8,3.2,4.8,0.0,7.6000000000000005,3.6,7.2
04211,1.8,2.6,5.2,8.2,4.2,3.4,1.8,1.8,0.8,7.4,4.4,1.8,5.2,0.0
04212,0.8,2.6,2.6,2.6,0.8,4.6,0.0,0.0,5.4,5.2,0.0,7.0,1.8,5.4
04213,1.0,0.0,4.4,5.4,4.4,0.0,0.0,6.2,0.8,5.2,2.8000000000000003,11.600000000000001,3.4,0.0
04214,4.4,2.4000000000000004,0.0,6.3999999999999995,3.6,6.8,0.0,0.0,1.8,10.600000000000001,1.8,6.3999999999999995,3.8000000000000003,0.0
04215,4.6,5.4,3.6,0.0,5.4,4.4,0.0,4.0,5.0,1.6,0.8,8.6,4.6,4.4
04216,1.8,2.8000000000000003,3.6,1.8,6.2,0.0,0.0,0.0,8.0,6.2,3.8000000000000003,6.2,7.2,0.0
04217,1.8,1.8,6.2,3.6,1.8,4.6,1.8,2.6,7.0,3.6,3.6,3.8000000000000003,5.6000000000000005,7.0
04218,1.8,3.6,3.4,0.0,8.6,0.0,0.0,0.0,2.6,6.6,8.2,6.3999999999999995,0.0,0.0
04219,2.8000000000000003,3.6,5.4,4.4,4.6,6.8,7.6000000000000005,0.0,5.0,4.4,1.0,1.8,1.8,0.0
04220,5.2,4.4,7.2,0.0,2.4000000000000004,7.0,0.0,1.8,0.0,9.2,0.0,2.8000000000000003,0.0,0.0
04221,2.6,1.8,1.6,2.0,2.0,5.4,0.0,4.4,7.8,4.0,3.6,7.6000000000000005,6.3999999999999995,0.0
04222,4.6,2.8000000000000003,2.6,2.8000000000000003,3.8000000000000003,3.8000000000000003,0.0,4.4,10.8,1.8,3.6,2.6,5.6000000000000005,12.4
04223,0.0,1.8,3.8000000000000003,9.2,0.0,0.0,0.0,5.4,1.8,1.0,1.8,1.8,2.8000000000000003,0.0
04224,2.6,0.8,1.8,5.2,7.8,7.2,0.0,0.0,4.8,5.4,1.8,8.0,2.8000000000000003,0.0
04225,2.8000000000000003,1.0,4.6,6.3999999999999995,3.8000000000000003,0.8,1.8,0.8,0.0,7.8,2.6,1.8,1.8,0.0
04226,2.8000000000000003,3.6,2.8000000000000003,4.8,2.8000000000000003,2.6,1.8,1.8,11.0,4.6,9.2,4.8,0.8,9.2
04227,1.8,5.2,0.8,5.4,0.0,5.4,0.0,2.0,3.6,9.2,0.0,11.0,0.0,0.0
04228,5.6000000000000005,8.2,1.8,1.0,0.0,9.4,0.0,8.4,1.8,1.8,7.2,2.6,3.6,1.0
04229,1.0,2.8000000000000003,1.8,0.0,3.6,3.6,0.0,7.4,0.8,6.2,0.0,8.2,2.8000000000000003,9.0
04230,1.8,6.2,1.0,0.0,0.0,2.8000000000000003,0.0,1.0,5.4,6.6,0.0,8.0,7.4,2.8000000000000003
04231,0.8,2.6,2.6,0.0,0.0,3.4,0.0,1.8,8.2,11.8,1.8,5.6000000000000005,2.8000000000000003,0.0
04232,1.8,4.6,1.8,0.0,0.0,3.6,0.0,8.0,2.8000000000000003,3.6,4.4,3.6,0.0,9.0
04233,3.6,2.6,3.6,6.2,3.6,0.0,1.8,2.8000000000000003,4.4,4.2,10.0,5.4,5.6000000000000005,0.0
04234,3.0,3.8000000000000003,3.8000000000000003,1.0,5.4,3.8000000000000003,2.6,1.6,14.8,6.8,1.8,6.2,0.0,2.0
04235,1.8,1.8,0.8,1.8,0.0,1.8,0.0,3.6,1.8,0.0,0.0,1.0,1.8,0.0
04236,0.8,0.8,1.8,7.2,9.6,5.6000000000000005,0.0,0.0,3.6,1.8,0.0,5.4,1.8,3.6
04237,0.8,4.4,6.2,3.4,4.4,3.0,0.0,9.0,10.0,6.3999999999999995,0.0,2.8000000000000003,0.0,3.0
04238,1.8,3.6,3.6,0.8,3.6,3.6,0.0,0.0,0.0,4.6,1.8,2.8000000000000003,0.0,0.0
04239,1.8,1.8,3.4,5.4,0.0,4.4,0.0,0.0,1.8,7.4,1.8,9.2,0.0,0.0
04241,2.6,1.8,3.6,1.6,6.2,0.0,1.8,0.0,6.2,1.8,3.6,7.2,3.8000000000000003,0.0
04242,1.8,0.8,4.4,2.8000000000000003,6.2,1.0,1.8,0.0,3.6,7.0,0.0,6.0,0.8,0.0
04243,3.6,3.6,4.4,8.2,9.6,0.8,4.4,0.0,12.4,1.8,2.0,2.0,3.6,3.6
04244,1.0,1.8,2.6,3.6,0.8,3.6,4.4,0.0,1.8,5.4,10.200000000000001,4.4,0.0,0.0
04245,1.8,1.8,3.4,6.2,4.4,1.8,0.0,1.8,0.0,5.2,0.8,0.0,0.0,0.0
04246,8.2,4.6,5.4,0.0,2.4000000000000004,5.6000000000000005,0.0,9.0,1.8,7.4,4.4,9.0,4.4,2.0
04247,1.8,2.8000000000000003,2.6,4.6,5.4,1.8,0.0,0.0,0.0,5.4,3.6,10.600000000000001,2.8000000000000003,0.0
04248,4.0,4.8,3.0,1.8,5.4,8.2,0.0,0.0,3.8000000000000003,3.0,7.4,4.6,0.0,0.0
04249,0.0,2.8000000000000003,1.8,3.6,10.8,5.4,2.8000000000000003,0.0,5.2,2.6,5.4,2.8000000000000003,3.6,0.0
04250,1.8,1.8,4.6,4.4,3.6,1.8,0.0,0.0,1.8,7.0,0.0,7.2,5.2,0.0
04251,1.8,3.6,7.2,3.4,3.4,11.8,0.0,5.4,9.2,2.8000000000000003,1.8,0.0,9.8,0.0
04252,1.8,4.4,2.6,4.2,0.0,2.8000000000000003,0.0,0.0,1.8,6.3999999999999995,1.8,4.6,1.6,0.0
04253,1.8,0.0,4.6,0.0,0.0,3.8000000000000003,1.8,0.0,2.6,4.8,6.6,3.8000000000000003,0.0,0.0
04254,2.6,2.6,3.6,1.8,0.8,6.2,1.8,1.8,4.4,2.4000000000000004,0.0,2.6,0.0,0.0
04255,5.2,6.2,8.8,1.8,0.0,1.8,0.0,5.4,5.4,8.0,0.0,2.8000000000000003,0.0,8.8
04256,1.8,3.6,2.6,7.0,7.0,5.4,0.0,0.0,4.4,3.6,8.0,6.2,5.2,0.0
04257,1.8,0.8,1.8,0.0,7.8,1.6,0.0,0.0,1.8,2.8000000000000003,3.6,0.8,3.6,0.0
04258,2.8000000000000003,2.8000000000000003,3.6,0.0,5.2,2.8000000000000003,0.0,2.8000000000000003,6.3999999999999995,2.8000000000000003,0.0,7.4,5.4,8.4
04259,6.0,4.2,3.4,1.0,1.8,3.4,0.0,3.6,4.4,2.8000000000000003,1.8,7.4,4.4,11.8
04260,6.0,5.4,7.2,1.8,0.0,6.2,0.0,3.6,1.0,0.0,0.0,7.4,2.8000000000000003,8.8
04261,2.8000000000000003,4.4,3.6,0.0,10.8,5.6000000000000005,1.0,2.8000000000000003,4.4,3.0,9.2,3.6,6.3999999999999995,10.0
04262,1.6,3.4,1.8,0.0,0.0,5.4,0.0,0.0,4.4,3.4,0.0,6.0,0.0,3.6
04263,3.6,3.6,1.0,0.0,1.8,3.6,0.0,1.6,3.0,4.6,2.4000000000000004,6.3999999999999995,3.6,2.8000000000000003
04264,1.0,0.0,1.8,4.8,2.6,3.6,3.6,0.0,15.8,8.4,8.4,3.6,3.6,0.0
04265,1.8,0.0,3.6,4.4,0.0,1.8,0.0,0.0,4.6,5.6000000000000005,2.8000000000000003,1.8,1.8,0.0
04266,5.4,8.2,6.3999999999999995,0.0,0.0,4.8,0.0,7.2,9.0,5.4,7.0,3.8000000000000003,0.0,8.2
04267,6.2,3.4,7.0,5.2,13.2,7.4,0.8,2.8000000000000003,10.8,9.8,5.2,9.0,3.4,3.6
04268,2.6,1.8,3.6,3.8000000000000003,5.6000000000000005,6.3999999999999995,1.8,0.0,0.0,8.4,0.0,5.4,2.8000000000000003,0.0
04269,1.0,2.6,6.2,4.8,4.2,4.8,0.0,0.0,5.4,6.3999999999999995,4.8,1.6,5.4,0.0
